  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       0.000181       0.000043       0.000141
       0.020000       0.000362       0.000086       0.000282
       0.030000       0.000543       0.000129       0.000424
       0.040000       0.000724       0.000172       0.000566
       0.050000       0.000905       0.000216       0.000708
       0.060000       0.001087       0.000259       0.000851
       0.070000       0.001268       0.000302       0.000996
       0.080000       0.001450       0.000345       0.001141
       0.090000       0.001631       0.000388       0.001288
       0.100000       0.001813       0.000431       0.001436
       0.110000       0.001995       0.000474       0.001586
       0.120000       0.002178       0.000518       0.001738
       0.130000       0.002361       0.000561       0.001893
       0.140000       0.002544       0.000604       0.002049
       0.150000       0.002727       0.000647       0.002208
       0.160000       0.002910       0.000691       0.002370
       0.170000       0.003094       0.000734       0.002535
       0.180000       0.003279       0.000778       0.002704
       0.190000       0.003464       0.000821       0.002876
       0.200000       0.003649       0.000864       0.003053
       0.210000       0.003834       0.000908       0.003234
       0.220000       0.004020       0.000951       0.003420
       0.230000       0.004207       0.000995       0.003611
       0.240000       0.004394       0.001039       0.003809
       0.250000       0.004582       0.001082       0.004013
       0.260000       0.004770       0.001126       0.004223
       0.270000       0.004959       0.001170       0.004442
       0.280000       0.005148       0.001214       0.004669
       0.290000       0.005339       0.001258       0.004905
       0.300000       0.005529       0.001302       0.005152
       0.310000       0.005721       0.001346       0.005409
       0.320000       0.005913       0.001390       0.005679
       0.330000       0.006106       0.001434       0.005962
       0.340000       0.006300       0.001478       0.006261
       0.350000       0.006495       0.001522       0.006575
       0.360000       0.006690       0.001567       0.006908
       0.370000       0.006886       0.001611       0.007262
       0.380000       0.007084       0.001655       0.007637
       0.390000       0.007282       0.001700       0.008038
       0.400000       0.007481       0.001745       0.008467
       0.410000       0.007681       0.001789       0.008928
       0.420000       0.007882       0.001834       0.009423
       0.430000       0.008084       0.001879       0.009959
       0.440000       0.008287       0.001924       0.010539
       0.450000       0.008492       0.001969       0.011169
       0.460000       0.008697       0.002014       0.011857
       0.470000       0.008904       0.002060       0.012609
       0.480000       0.009112       0.002105       0.013435
       0.490000       0.009321       0.002150       0.014345
       0.500000       0.009532       0.002196       0.015350
       0.510000       0.009744       0.002242       0.016464
       0.520000       0.009957       0.002288       0.017702
       0.530000       0.010171       0.002333       0.019080
       0.540000       0.010387       0.002379       0.020618
