  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       0.000101       0.000019       0.000148
       0.020000       0.000202       0.000038       0.000295
       0.030000       0.000303       0.000057       0.000443
       0.040000       0.000404       0.000076       0.000592
       0.050000       0.000505       0.000095       0.000741
       0.060000       0.000606       0.000114       0.000891
       0.070000       0.000707       0.000134       0.001042
       0.080000       0.000808       0.000153       0.001194
       0.090000       0.000909       0.000172       0.001348
       0.100000       0.001011       0.000191       0.001503
       0.110000       0.001112       0.000210       0.001660
       0.120000       0.001213       0.000229       0.001819
       0.130000       0.001314       0.000248       0.001981
       0.140000       0.001416       0.000267       0.002145
       0.150000       0.001517       0.000286       0.002311
       0.160000       0.001619       0.000305       0.002481
       0.170000       0.001720       0.000324       0.002654
       0.180000       0.001822       0.000344       0.002831
       0.190000       0.001924       0.000363       0.003011
       0.200000       0.002025       0.000382       0.003196
       0.210000       0.002127       0.000401       0.003386
       0.220000       0.002229       0.000420       0.003581
       0.230000       0.002331       0.000439       0.003782
       0.240000       0.002433       0.000459       0.003989
       0.250000       0.002536       0.000478       0.004203
       0.260000       0.002638       0.000497       0.004424
       0.270000       0.002741       0.000516       0.004653
       0.280000       0.002843       0.000535       0.004891
       0.290000       0.002946       0.000555       0.005138
       0.300000       0.003049       0.000574       0.005396
       0.310000       0.003152       0.000593       0.005666
       0.320000       0.003255       0.000612       0.005948
       0.330000       0.003358       0.000632       0.006245
       0.340000       0.003461       0.000651       0.006557
       0.350000       0.003565       0.000670       0.006886
       0.360000       0.003669       0.000689       0.007234
       0.370000       0.003773       0.000709       0.007603
       0.380000       0.003877       0.000728       0.007995
       0.390000       0.003981       0.000747       0.008413
       0.400000       0.004085       0.000767       0.008860
       0.410000       0.004190       0.000786       0.009339
       0.420000       0.004294       0.000806       0.009854
       0.430000       0.004399       0.000825       0.010409
       0.440000       0.004504       0.000844       0.011010
       0.450000       0.004610       0.000864       0.011663
       0.460000       0.004715       0.000883       0.012373
       0.470000       0.004821       0.000903       0.013150
       0.480000       0.004927       0.000922       0.014001
       0.490000       0.005033       0.000942       0.014937
       0.500000       0.005139       0.000961       0.015969
       0.510000       0.005246       0.000981       0.017112
       0.520000       0.005352       0.001001       0.018379
       0.530000       0.005459       0.001020       0.019790
       0.540000       0.005567       0.001040       0.021362
       0.550000       0.005674       0.001059       0.023118
       0.560000       0.005782       0.001079       0.025079
       0.570000       0.005890       0.001099       0.027268
       0.580000       0.005998       0.001119       0.029707
       0.590000       0.006107       0.001138       0.032411
       0.600000       0.006216       0.001158       0.035387
       0.610000       0.006325       0.001178       0.038626
       0.620000       0.006434       0.001198       0.042092
       0.630000       0.006544       0.001217       0.045715
       0.640000       0.006654       0.001237       0.049374
       0.650000       0.006764       0.001257       0.052900
       0.660000       0.006875       0.001277       0.056073
       0.670000       0.006985       0.001297       0.058648
       0.680000       0.007097       0.001317       0.060391
       0.690000       0.007208       0.001337       0.061130
       0.700000       0.007320       0.001357       0.060799
       0.710000       0.007432       0.001377       0.059452
       0.720000       0.007544       0.001397       0.057254
       0.730000       0.007657       0.001417       0.054436
       0.740000       0.007770       0.001437       0.051243
       0.750000       0.007883       0.001457       0.047899
       0.760000       0.007997       0.001478       0.044581
       0.770000       0.008111       0.001498       0.041411
       0.780000       0.008225       0.001518       0.038467
       0.790000       0.008340       0.001538       0.035787
       0.800000       0.008456       0.001559       0.033382
       0.810000       0.008571       0.001579       0.031248
       0.820000       0.008687       0.001600       0.029370
       0.830000       0.008804       0.001620       0.027728
       0.840000       0.008921       0.001640       0.026298
       0.850000       0.009038       0.001661       0.025060
       0.860000       0.009156       0.001681       0.023993
       0.870000       0.009274       0.001702       0.023078
       0.880000       0.009392       0.001723       0.022298
       0.890000       0.009511       0.001743       0.021638
       0.900000       0.009631       0.001764       0.021086
       0.910000       0.009751       0.001785       0.020630
       0.920000       0.009871       0.001805       0.020261
       0.930000       0.009992       0.001826       0.019972
       0.940000       0.010113       0.001847       0.019755
       0.950000       0.010235       0.001868       0.019605
       0.960000       0.010357       0.001889       0.019518
       0.970000       0.010480       0.001910       0.019490
       0.980000       0.010604       0.001931       0.019518
       0.990000       0.010727       0.001952       0.019600
       1.000000       0.010852       0.001973       0.019735
       1.010000       0.010977       0.001994       0.019922
       1.020000       0.011102       0.002015       0.020162
       1.030000       0.011228       0.002036       0.020454
       1.040000       0.011355       0.002058       0.020800
       1.050000       0.011482       0.002079       0.021201
       1.060000       0.011609       0.002100       0.021661
       1.070000       0.011738       0.002122       0.022183
       1.080000       0.011866       0.002143       0.022770
       1.090000       0.011996       0.002165       0.023428
       1.100000       0.012126       0.002186       0.024163
       1.110000       0.012257       0.002208       0.024980
       1.120000       0.012388       0.002229       0.025890
       1.130000       0.012520       0.002251       0.026900
       1.140000       0.012652       0.002273       0.028023
       1.150000       0.012785       0.002295       0.029272
       1.160000       0.012919       0.002316       0.030661
       1.170000       0.013054       0.002338       0.032208
       1.180000       0.013189       0.002360       0.033934
       1.190000       0.013325       0.002382       0.035862
       1.200000       0.013461       0.002404       0.038019
       1.210000       0.013599       0.002427       0.040436
       1.220000       0.013737       0.002449       0.043147
       1.230000       0.013875       0.002471       0.046190
       1.240000       0.014015       0.002493       0.049608
       1.250000       0.014155       0.002516       0.053445
       1.260000       0.014296       0.002538       0.057745
       1.270000       0.014438       0.002560       0.062546
       1.280000       0.014580       0.002583       0.067877
