  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       0.000000            NaN            NaN            NaN
       0.010000 -254722.603962 -174524.082891       2.035869
       0.020000  -63676.920415  -43627.840364       2.035990
       0.030000  -28298.090652  -19387.793739       2.036193
       0.040000  -15915.501081  -10903.775568       2.036476
       0.050000  -10184.132329   -6976.885408       2.036843
       0.060000   -7070.798045   -4843.758450       2.037292
       0.070000   -5193.558142   -3557.549261       2.037826
       0.080000   -3975.160427   -2722.749886       2.038445
       0.090000   -3139.834837   -2150.415093       2.039152
       0.100000   -2542.335794   -1741.029675       2.039947
       0.110000   -2100.258830   -1438.134813       2.040832
       0.120000   -1764.027771   -1207.764636       2.041809
       0.130000   -1502.365264   -1028.491206       2.042880
       0.140000   -1294.747671    -886.254771       2.044045
       0.150000   -1127.255090    -771.520066       2.045306
       0.160000    -990.176475    -677.635024       2.046662
       0.170000    -876.570053    -599.843975       2.048115
       0.180000    -781.367068    -534.673186       2.049660
       0.190000    -700.796500    -479.536559       2.051296
       0.200000    -632.005828    -432.476025       2.053016
       0.210000    -572.805064    -391.986782       2.054810
       0.220000    -521.490338    -356.897277       2.056665
       0.230000    -476.719984    -326.285085       2.058558
       0.240000    -437.425978    -299.416686       2.060463
       0.250000    -402.749641    -275.703463       2.062338
       0.260000    -371.994281    -254.669002       2.064130
       0.270000    -344.589860    -235.924504       2.065767
       0.280000    -320.066323    -219.150131       2.067156
       0.290000    -298.033257    -204.080765       2.068181
       0.300000    -278.164221    -190.495015       2.068701
       0.310000    -260.184553    -178.206644       2.068554
       0.320000    -243.861819    -167.057782       2.067565
       0.330000    -228.998249    -156.913512       2.065569
       0.340000    -215.424713    -147.657563       2.062436
       0.350000    -202.995891    -139.188990       2.058106
       0.360000    -191.586356    -131.419718       2.052621
       0.370000    -181.087405    -124.272814       2.046140
       0.380000    -171.404450    -117.681229       2.038924
       0.390000    -162.454885    -111.586747       2.031308
       0.400000    -154.166308    -105.938959       2.023635
       0.410000    -146.475048    -100.694195       2.016208
       0.420000    -139.324923     -95.814473       2.009238
       0.430000    -132.666195     -91.266550       2.002828
       0.440000    -126.454676     -87.021109       1.996984
       0.450000    -120.650973     -83.052116       1.991642
       0.460000    -115.219846     -79.336306       1.986721
       0.470000    -110.129667     -75.852793       1.982156
       0.480000    -105.351995     -72.582757       1.977914
       0.490000    -100.861220     -69.509202       1.973990
       0.500000     -96.634272     -66.616756       1.970378
       0.510000     -92.650368     -63.891497       1.967055
       0.520000     -88.890769     -61.320803       1.963972
       0.530000     -85.338558     -58.893213       1.961060
       0.540000     -81.978431     -56.598303       1.958240
       0.550000     -78.796513     -54.426575       1.955437
       0.560000     -75.780203     -52.369359       1.952588
       0.570000     -72.918039     -50.418725       1.949657
       0.580000     -70.199596     -48.567414       1.946647
       0.590000     -67.615396     -46.808765       1.943606
       0.600000     -65.156848     -45.136662       1.940628
       0.610000     -62.816190     -43.545478       1.937831
       0.620000     -60.586456     -42.030033       1.935337
       0.630000     -58.461445     -40.585551       1.933243
       0.640000     -56.435694     -39.207624       1.931600
       0.650000     -54.504448     -37.892178       1.930415
       0.660000     -52.663606     -36.635445       1.929664
       0.670000     -50.909625     -35.433938       1.929307
       0.680000     -49.239376     -34.284420       1.929302
       0.690000     -47.649918     -33.183890       1.929606
       0.700000     -46.138201     -32.129556       1.930171
       0.710000     -44.700711     -31.118816       1.930934
       0.720000     -43.333092     -30.149239       1.931818
       0.730000     -42.029868     -29.218550       1.932731
       0.740000     -40.784383     -28.324613       1.933573
       0.750000     -39.589123     -27.465422       1.934243
       0.760000     -38.436402     -26.639095       1.934647
       0.770000     -37.319228     -25.843871       1.934709
       0.780000     -36.232039     -25.078107       1.934382
       0.790000     -35.171060     -24.340271       1.933659
       0.800000     -34.134238     -23.628936       1.932585
       0.810000     -33.120892     -22.942772       1.931259
       0.820000     -32.131290     -22.280537       1.929819
       0.830000     -31.166284     -21.641072       1.928429
       0.840000     -30.227094     -21.023293       1.927248
       0.850000     -29.315227     -20.426187       1.926411
       0.860000     -28.432515     -19.848814       1.926007
       0.870000     -27.581225     -19.290304       1.926081
       0.880000     -26.764211     -18.749859       1.926630
       0.890000     -25.985069     -18.226755       1.927619
       0.900000     -25.248237     -17.720343       1.928990
       0.910000     -24.559005     -17.230053       1.930676
       0.920000     -23.923325     -16.755391       1.932609
       0.930000     -23.347379     -16.295929       1.934728
       0.940000     -22.836819     -15.851288       1.936978
       0.950000     -22.395703     -15.421108       1.939312
       0.960000     -22.025287     -15.004997       1.941686
       0.970000     -21.722997     -14.602490       1.944054
       0.980000     -21.482040     -14.213005       1.946354
       0.990000     -21.292027     -13.835837       1.948507
       1.000000     -21.140532     -13.470186       1.950406
       1.010000     -21.015005     -13.115213       1.951925
       1.020000     -20.904156     -12.770091       1.952919
       1.030000     -20.798306     -12.434033       1.953237
       1.040000     -20.688892     -12.106302       1.952744
       1.050000     -20.567882     -11.786221       1.951347
       1.060000     -20.427773     -11.473213       1.949021
       1.070000     -20.262216     -11.166866       1.945843
       1.080000     -20.066819     -10.867002       1.942003
       1.090000     -19.839570     -10.573715       1.937795
       1.100000     -19.580723     -10.287374       1.933573
       1.110000     -19.292345     -10.008583       1.929693
       1.120000     -18.977787      -9.738105       1.926444
       1.130000     -18.641217      -9.476759       1.924016
       1.140000     -18.287221      -9.225273       1.922491
       1.150000     -17.920455      -8.984086       1.921858
       1.160000     -17.545336      -8.753151       1.922047
       1.170000     -17.165833      -8.531768       1.922954
       1.180000     -16.785345      -8.318566       1.924460
       1.190000     -16.406674      -8.111690       1.926445
       1.200000     -16.032062      -7.909187       1.928793
       1.210000     -15.663257      -7.709475       1.931397
       1.220000     -15.301594      -7.511743       1.934168
       1.230000     -14.948053      -7.316152       1.937038
       1.240000     -14.603301      -7.123831       1.939962
       1.250000     -14.267693      -6.936718       1.942921
       1.260000     -13.941275      -6.757318       1.945912
       1.270000     -13.623779      -6.588405       1.948943
       1.280000     -13.314656      -6.432665       1.952013
       1.290000     -13.013160      -6.292259       1.955108
       1.300000     -12.718468      -6.168324       1.958184
       1.310000     -12.429803      -6.060498       1.961170
       1.320000     -12.146529      -5.966640       1.963967
       1.330000     -11.868188      -5.882915       1.966445
       1.340000     -11.594497      -5.804329       1.968454
       1.350000     -11.325322      -5.725612       1.969824
       1.360000     -11.060643      -5.642206       1.970383
       1.370000     -10.800528      -5.551031       1.969976
       1.380000     -10.545112      -5.450863       1.968493
       1.390000     -10.294588      -5.342288       1.965910
       1.400000     -10.049199      -5.227360       1.962320
       1.410000      -9.809248      -5.109127       1.957948
       1.420000      -9.575089      -4.991117       1.953143
       1.430000      -9.347127      -4.876833       1.948327
       1.440000      -9.125777      -4.769249       1.943919
       1.450000      -8.911411      -4.670345       1.940266
       1.460000      -8.704264      -4.580769       1.937599
       1.470000      -8.504325      -4.499766       1.936013
       1.480000      -8.311246      -4.425503       1.935489
       1.490000      -8.124322      -4.355737       1.935919
       1.500000      -7.942584      -4.288629       1.937135
       1.510000      -7.765000      -4.223343       1.938937
       1.520000      -7.590724      -4.160192       1.941113
       1.530000      -7.419283      -4.100290       1.943455
       1.540000      -7.250647      -4.044861       1.945765
       1.550000      -7.085154      -3.994505       1.947868
       1.560000      -6.923353      -3.948687       1.949615
       1.570000      -6.765840      -3.905662       1.950895
       1.580000      -6.613146      -3.862867       1.951641
       1.590000      -6.465700      -3.817602       1.951834
       1.600000      -6.323810      -3.767721       1.951508
       1.610000      -6.187662      -3.712053       1.950738
       1.620000      -6.057281      -3.650458       1.949622
       1.630000      -5.932533      -3.583594       1.948262
       1.640000      -5.813183      -3.512573       1.946736
       1.650000      -5.699007      -3.438685       1.945087
       1.660000      -5.589881      -3.363236       1.943326
       1.670000      -5.485756      -3.287502       1.941443
       1.680000      -5.386510      -3.212756       1.939425
       1.690000      -5.291753      -3.140303       1.937264
       1.700000      -5.200740      -3.071475       1.934960
       1.710000      -5.112485      -3.007584       1.932518
       1.720000      -5.026073      -2.949863       1.929938
       1.730000      -4.941025      -2.899462       1.927215
       1.740000      -4.857518      -2.857530       1.924337
       1.750000      -4.776341      -2.825298       1.921296
       1.760000      -4.698591      -2.804041       1.918100
       1.770000      -4.625276      -2.794790       1.914776
       1.780000      -4.557015      -2.797809       1.911382
       1.790000      -4.493970      -2.812044       1.908003
       1.800000      -4.436003      -2.834849       1.904747
       1.810000      -4.382934      -2.862222       1.901735
       1.820000      -4.334722      -2.889534       1.899090
       1.830000      -4.291501      -2.912467       1.896915
       1.840000      -4.253504      -2.927768       1.895285
       1.850000      -4.221036      -2.933587       1.894230
       1.860000      -4.194548      -2.929442       1.893736
       1.870000      -4.174775      -2.915990       1.893746
       1.880000      -4.162808      -2.894768       1.894173
       1.890000      -4.159995      -2.867932       1.894908
       1.900000      -4.167704      -2.837935       1.895835
       1.910000      -4.187049      -2.807123       1.896844
       1.920000      -4.218668      -2.777304       1.897841
       1.930000      -4.262560      -2.749429       1.898753
       1.940000      -4.317924      -2.723501       1.899537
       1.950000      -4.382994      -2.698773       1.900169
       1.960000      -4.454899      -2.674098       1.900651
       1.970000      -4.529622      -2.648270       1.901003
       1.980000      -4.602152      -2.620213       1.901255
       1.990000      -4.666899      -2.589028       1.901453
       2.000000      -4.718392      -2.554015       1.901645
       2.010000      -4.752099      -2.514750       1.901878
       2.020000      -4.765122      -2.471219       1.902187
       2.030000      -4.756513      -2.423898       1.902582
       2.040000      -4.727153      -2.373699       1.903041
       2.050000      -4.679281      -2.321796       1.903510
       2.060000      -4.615890      -2.269393       1.903910
       2.070000      -4.540181      -2.217545       1.904155
       2.080000      -4.455170      -2.167105       1.904174
       2.090000      -4.363477      -2.118774       1.903928
       2.100000      -4.267246      -2.073180       1.903420
       2.110000      -4.168167      -2.030905       1.902693
       2.120000      -4.067543      -1.992413       1.901814
       2.130000      -3.966378      -1.957920       1.900850
       2.140000      -3.865465      -1.927305       1.899857
       2.150000      -3.765456      -1.900137       1.898873
       2.160000      -3.666899      -1.875845       1.897919
       2.170000      -3.570249      -1.853960       1.897003
       2.180000      -3.475847      -1.834305       1.896117
       2.190000      -3.383895      -1.817017       1.895239
       2.200000      -3.294435      -1.802393       1.894332
       2.210000      -3.207353      -1.790600       1.893347
       2.220000      -3.122416      -1.781394       1.892242
       2.230000      -3.039315      -1.773922       1.890989
       2.240000      -2.957723      -1.766694       1.889590
       2.250000      -2.877315      -1.757749       1.888077
       2.260000      -2.797810      -1.744985       1.886513
       2.270000      -2.718992      -1.726569       1.884981
       2.280000      -2.640764      -1.701285       1.883577
       2.290000      -2.563176      -1.668713       1.882398
       2.300000      -2.486445      -1.629206       1.881536
       2.310000      -2.410930      -1.583716       1.881077
       2.320000      -2.337088      -1.533555       1.881085
       2.330000      -2.265397      -1.480176       1.881598
       2.340000      -2.196273      -1.425002       1.882614
       2.350000      -2.129990      -1.369328       1.884093
       2.360000      -2.066613      -1.314274       1.885963
       2.370000      -2.005991      -1.260790       1.888127
       2.380000      -1.947796      -1.209692       1.890482
       2.390000      -1.891628      -1.161699       1.892918
       2.400000      -1.837132      -1.117437       1.895325
       2.410000      -1.784108      -1.077379       1.897600
       2.420000      -1.732561      -1.041728       1.899650
       2.430000      -1.682684      -1.010280       1.901405
       2.440000      -1.634787      -0.982345       1.902817
       2.450000      -1.589180      -0.956801       1.903867
       2.460000      -1.546066      -0.932302       1.904553
       2.470000      -1.505484      -0.907582       1.904878
       2.480000      -1.467316      -0.881743       1.904845
       2.490000      -1.431376      -0.854417       1.904455
       2.500000      -1.397518      -0.825774       1.903715
       2.510000      -1.365731      -0.796400       1.902655
       2.520000      -1.336165      -0.767090       1.901338
       2.530000      -1.309100      -0.738646       1.899867
       2.540000      -1.284878      -0.711688       1.898374
       2.550000      -1.263842      -0.686547       1.897002
       2.560000      -1.246305      -0.663240       1.895882
       2.570000      -1.232517      -0.641547       1.895117
       2.580000      -1.222619      -0.621149       1.894762
       2.590000      -1.216552      -0.601769       1.894825
       2.600000      -1.213960      -0.583227       1.895265
       2.610000      -1.214107      -0.565400       1.896006
       2.620000      -1.215847      -0.548113       1.896950
       2.630000      -1.217677      -0.531035       1.897994
       2.640000      -1.217854      -0.513658       1.899044
       2.650000      -1.214605      -0.495390       1.900027
       2.660000      -1.206373      -0.475717       1.900893
       2.670000      -1.192057      -0.454356       1.901614
       2.680000      -1.171147      -0.431323       1.902172
       2.690000      -1.143737      -0.406893       1.902555
       2.700000      -1.110411      -0.381476       1.902753
       2.710000      -1.072069      -0.355486       1.902766
       2.720000      -1.029740      -0.329231       1.902609
       2.730000      -0.984438      -0.302868       1.902318
       2.740000      -0.937068      -0.276402       1.901951
       2.750000      -0.888375      -0.249715       1.901578
       2.760000      -0.838935      -0.222606       1.901271
       2.770000      -0.789169      -0.194847       1.901098
       2.780000      -0.739376      -0.166242       1.901113
       2.790000      -0.689765      -0.136672       1.901350
       2.800000      -0.640478      -0.106124       1.901819
       2.810000      -0.591612      -0.074695       1.902516
       2.820000      -0.543245      -0.042591       1.903417
       2.830000      -0.495451      -0.010115       1.904492
       2.840000      -0.448317       0.022335       1.905699
       2.850000      -0.401939       0.054290       1.906987
       2.860000      -0.356406       0.085260       1.908298
       2.870000      -0.311765       0.114800       1.909570
       2.880000      -0.267995       0.142586       1.910745
       2.890000      -0.224998       0.168479       1.911775
       2.900000      -0.182618       0.192551       1.912633
       2.910000      -0.140671       0.215073       1.913314
       2.920000      -0.098985       0.236463       1.913839
       2.930000      -0.057427       0.257196       1.914252
       2.940000      -0.015914       0.277712       1.914619
       2.950000       0.025598       0.298312       1.915011
       2.960000       0.067116       0.319091       1.915499
       2.970000       0.108626       0.339928       1.916130
       2.980000       0.150104       0.360536       1.916926
       2.990000       0.191526       0.380572       1.917880
       3.000000       0.232897       0.399765       1.918970
       3.010000       0.274262       0.418018       1.920165
       3.020000       0.315711       0.435436       1.921430
       3.030000       0.357358       0.452289       1.922736
       3.040000       0.399310       0.468911       1.924053
       3.050000       0.441643       0.485614       1.925353
       3.060000       0.484381       0.502650       1.926613
       3.070000       0.527500       0.520226       1.927814
       3.080000       0.570939       0.538541       1.928944
       3.090000       0.614603       0.557801       1.930001
       3.100000       0.658376       0.578199       1.930988
       3.110000       0.702123       0.599887       1.931901
       3.120000       0.745704       0.622950       1.932723
       3.130000       0.788987       0.647420       1.933414
       3.140000       0.831860       0.673285       1.933915
       3.150000       0.874255       0.700503       1.934154
       3.160000       0.916147       0.729002       1.934063
       3.170000       0.957564       0.758666       1.933605
       3.180000       0.998559       0.789335       1.932789
       3.190000       1.039173       0.820812       1.931690
       3.200000       1.079393       0.852876       1.930445
       3.210000       1.119116       0.885314       1.929232
       3.220000       1.158154       0.917946       1.928240
       3.230000       1.196258       0.950636       1.927629
       3.240000       1.233181       0.983290       1.927502
       3.250000       1.268726       1.015826       1.927891
       3.260000       1.302788       1.048150       1.928762
       3.270000       1.335370       1.080148       1.930036
       3.280000       1.366573       1.111690       1.931613
       3.290000       1.396583       1.142661       1.933395
       3.300000       1.425670       1.172980       1.935306
       3.310000       1.454206       1.202586       1.937299
       3.320000       1.482678       1.231411       1.939359
       3.330000       1.511691       1.259318       1.941497
       3.340000       1.541931       1.286067       1.943728
       3.350000       1.574096       1.311299       1.946062
       3.360000       1.608802       1.334571       1.948482
       3.370000       1.646504       1.355413       1.950946
       3.380000       1.687453       1.373410       1.953383
       3.390000       1.731696       1.388298       1.955701
       3.400000       1.779121       1.400059       1.957804
       3.410000       1.829519       1.408993       1.959604
       3.420000       1.882642       1.415723       1.961035
       3.430000       1.938226       1.421095       1.962070
       3.440000       1.995995       1.425981       1.962730
       3.450000       2.055627       1.431034       1.963081
       3.460000       2.116717       1.436470       1.963224
       3.470000       2.178736       1.441965       1.963281
       3.480000       2.241007       1.446705       1.963370
       3.490000       2.302682       1.449551       1.963597
       3.500000       2.362735       1.449304       1.964042
       3.510000       2.419960       1.444977       1.964757
       3.520000       2.472993       1.436053       1.965762
       3.530000       2.520364       1.422667       1.967040
       3.540000       2.560599       1.405662       1.968541
       3.550000       2.592360       1.386503       1.970184
       3.560000       2.614606       1.367042       1.971872
       3.570000       2.626732       1.349195       1.973510
       3.580000       2.628638       1.334643       1.975018
       3.590000       2.620710       1.324590       1.976346
       3.600000       2.603725       1.319647       1.977481
       3.610000       2.578760       1.319803       1.978447
       3.620000       2.547129       1.324517       1.979293
       3.630000       2.510417       1.332882       1.980080
       3.640000       2.470549       1.343854       1.980872
       3.650000       2.429868       1.356468       1.981718
       3.660000       2.391128       1.370014       1.982654
       3.670000       2.357341       1.384105       1.983700
       3.680000       2.331456       1.398634       1.984868
       3.690000       2.315884       1.413637       1.986173
       3.700000       2.312030       1.429124       1.987631
       3.710000       2.319965       1.444961       1.989264
       3.720000       2.338371       1.460869       1.991085
       3.730000       2.364744       1.476528       1.993098
       3.740000       2.395752       1.491738       1.995287
       3.750000       2.427649       1.506543       1.997622
       3.760000       2.456635       1.521271       2.000065
       3.770000       2.479144       1.536460       2.002578
       3.780000       2.492054       1.552688       2.005127
       3.790000       2.492844       1.570387       2.007690
       3.800000       2.479721       1.589668       2.010250
       3.810000       2.451751       1.610237       2.012800
       3.820000       2.408971       1.631394       2.015333
       3.830000       2.352453       1.652133       2.017840
       3.840000       2.284265       1.671310       2.020306
       3.850000       2.207305       1.687824       2.022698
       3.860000       2.125063       1.700787       2.024970
       3.870000       2.041343       1.709632       2.027069
       3.880000       1.959964       1.714148       2.028938
       3.890000       1.884400       1.714458       2.030543
       3.900000       1.817352       1.710957       2.031877
       3.910000       1.760341       1.704227       2.032968
       3.920000       1.713442       1.694936       2.033875
       3.930000       1.675320       1.683731       2.034666
       3.940000       1.643569       1.671136       2.035405
       3.950000       1.615295       1.657487       2.036133
       3.960000       1.587745       1.642932       2.036862
       3.970000       1.558788       1.627511       2.037583
       3.980000       1.527123       1.611306       2.038268
       3.990000       1.492191       1.594592       2.038890
       4.000000       1.453940       1.577907       2.039422
       4.010000       1.412580       1.561993       2.039840
       4.020000       1.368453       1.547623       2.040123
       4.030000       1.322020       1.535419       2.040252
       4.040000       1.273905       1.525727       2.040210
       4.050000       1.224926       1.518603       2.039996
       4.060000       1.176069       1.513850       2.039627
       4.070000       1.128462       1.511070       2.039153
       4.080000       1.083408       1.509680       2.038643
       4.090000       1.042498       1.508936       2.038180
       4.100000       1.007706       1.507993       2.037834
       4.110000       0.981305       1.506016       2.037650
       4.120000       0.965527       1.502326       2.037643
       4.130000       0.962075       1.496521       2.037804
       4.140000       0.971675       1.488517       2.038112
       4.150000       0.993860       1.478499       2.038540
       4.160000       1.027025       1.466768       2.039061
       4.170000       1.068687       1.453561       2.039648
       4.180000       1.115811       1.438897       2.040269
       4.190000       1.165114       1.422529       2.040895
       4.200000       1.213306       1.404044       2.041501
       4.210000       1.257258       1.383080       2.042067
       4.220000       1.294139       1.359596       2.042579
       4.230000       1.321542       1.334082       2.043025
