  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       0.000000            NaN            NaN            NaN
       0.010000 -145721.675370 -225465.753448       2.933560
       0.020000  -36427.408143  -56363.829731       2.869369
       0.030000  -16187.728331  -25048.657894       2.797216
       0.040000   -9103.839580  -14088.346845       2.733918
       0.050000   -5825.010181   -9015.287616       2.683028
       0.060000   -4043.916732   -6259.550741       2.642186
       0.070000   -2969.972596   -4597.927330       2.607658
       0.080000   -2272.940570   -3519.468873       2.575994
       0.090000   -1795.056732   -2780.080423       2.544447
       0.100000   -1453.228267   -2251.199441       2.511077
       0.110000   -1200.312911   -1859.886714       2.474797
       0.120000   -1007.949113   -1562.260900       2.435402
       0.130000    -858.243940   -1330.637933       2.393502
       0.140000    -739.456584   -1146.852486       2.350289
       0.150000    -643.624134    -998.584549       2.307158
       0.160000    -565.191424    -877.239505       2.265283
       0.170000    -500.187431    -776.673844       2.225313
       0.180000    -445.712555    -692.401833       2.187298
       0.190000    -399.609558    -621.086334       2.150840
       0.200000    -360.246643    -560.203085       2.115385
       0.210000    -326.371038    -507.814033       2.080543
       0.220000    -297.008050    -462.411017       2.046298
       0.230000    -271.390143    -422.805932       2.013072
       0.240000    -248.906253    -388.052296       1.981604
       0.250000    -229.065011    -357.388458       1.952750
       0.260000    -211.467683    -330.195964       1.927260
       0.270000    -195.787989    -305.968612       1.905631
       0.280000    -181.756893    -284.289111       1.888062
       0.290000    -169.150981    -264.811196       1.874491
       0.300000    -157.783508    -247.245721       1.864680
       0.310000    -147.497435    -231.349751       1.858285
       0.320000    -138.159950    -216.917956       1.854912
       0.330000    -129.658148    -203.775789       1.854134
       0.340000    -121.895572    -191.774067       1.855504
       0.350000    -114.789435    -180.784641       1.858559
       0.360000    -108.268351    -170.696906       1.862840
       0.370000    -102.270465    -161.414976       1.867902
       0.380000     -96.741884    -152.855377       1.873336
       0.390000     -91.635352    -144.945141       1.878778
       0.400000     -86.909144    -137.620238       1.883921
       0.410000     -82.526185    -130.824272       1.888531
       0.420000     -78.453387    -124.507411       1.892449
       0.430000     -74.661207    -118.625499       1.895593
       0.440000     -71.123352    -113.139326       1.897944
       0.450000     -67.816546    -108.014007       1.899517
       0.460000     -64.720275    -103.218451       1.900329
       0.470000     -61.816488     -98.724887       1.900371
       0.480000     -59.089262     -94.508454       1.899607
       0.490000     -56.524481     -90.546836       1.897988
       0.500000     -54.109546     -86.819939       1.895503
       0.510000     -51.833136     -83.309624       1.892222
       0.520000     -49.685024     -79.999460       1.888328
       0.530000     -47.655936     -76.874530       1.884100
       0.540000     -45.737450     -73.921253       1.879864
       0.550000     -43.921915     -71.127246       1.875906
       0.560000     -42.202391     -68.481199       1.872402
       0.570000     -40.572580     -65.972771       1.869382
       0.580000     -39.026732     -63.592499       1.866738
       0.590000     -37.559536     -61.331717       1.864270
       0.600000     -36.165978     -59.182482       1.861755
       0.610000     -34.841215     -57.137513       1.859018
       0.620000     -33.580488     -55.190138       1.855992
       0.630000     -32.379108     -53.334245       1.852747
       0.640000     -31.232548     -51.564240       1.849485
       0.650000     -30.136577     -49.875021       1.846491
       0.660000     -29.087408     -48.261941       1.844068
       0.670000     -28.081767     -46.720768       1.842462
       0.680000     -27.116884     -45.247629       1.841827
       0.690000     -26.190410     -43.838933       1.842202
       0.700000     -25.300311     -42.491288       1.843538
       0.710000     -24.444765     -41.201423       1.845719
       0.720000     -23.622095     -39.966127       1.848600
       0.730000     -22.830734     -38.782239       1.852033
       0.740000     -22.069237     -37.646682       1.855877
       0.750000     -21.336297     -36.556529       1.860013
       0.760000     -20.630770     -35.509087       1.864341
       0.770000     -19.951675     -34.501958       1.868781
       0.780000     -19.298168     -33.533079       1.873268
       0.790000     -18.669473     -32.600710       1.877747
       0.800000     -18.064784     -31.703388       1.882174
       0.810000     -17.483143     -30.839834       1.886509
       0.820000     -16.923313     -30.008860       1.890712
       0.830000     -16.383709     -29.209300       1.894748
       0.840000     -15.862422     -28.439982       1.898579
       0.850000     -15.357357     -27.699762       1.902171
       0.860000     -14.866448     -26.987556       1.905496
       0.870000     -14.387875     -26.302323       1.908533
       0.880000     -13.920190     -25.642984       1.911273
       0.890000     -13.462340     -25.008278       1.913715
       0.900000     -13.013590     -24.396630       1.915862
       0.910000     -12.573429     -23.806126       1.917708
       0.920000     -12.141472     -23.234614       1.919234
       0.930000     -11.717407     -22.679927       1.920403
       0.940000     -11.300964     -22.140141       1.921176
       0.950000     -10.891903     -21.613783       1.921523
       0.960000     -10.490004     -21.099930       1.921456
       0.970000     -10.095075     -20.598190       1.921039
       0.980000      -9.706949     -20.108597       1.920391
       0.990000      -9.325501     -19.631464       1.919671
       1.000000      -8.950664     -19.167229       1.919037
       1.010000      -8.582448     -18.716307       1.918609
       1.020000      -8.220967     -18.278946       1.918443
       1.030000      -7.866452     -17.855104       1.918522
       1.040000      -7.519269     -17.444352       1.918770
       1.050000      -7.179913     -17.045840       1.919078
       1.060000      -6.849003     -16.658382       1.919329
       1.070000      -6.527270     -16.280622       1.919432
       1.080000      -6.215577     -15.911273       1.919330
       1.090000      -5.915017     -15.549308       1.919019
       1.100000      -5.627093     -15.194076       1.918539
       1.110000      -5.354001     -14.845298       1.917969
       1.120000      -5.098911     -14.503003       1.917415
       1.130000      -4.866175     -14.167429       1.916993
       1.140000      -4.661298     -13.838933       1.916816
       1.150000      -4.490611     -13.517918       1.916971
       1.160000      -4.360548     -13.204774       1.917505
       1.170000      -4.276576     -12.899829       1.918415
       1.180000      -4.241909     -12.603299       1.919646
       1.190000      -4.256346     -12.315245       1.921104
       1.200000      -4.315696     -12.035554       1.922666
       1.210000      -4.412121     -11.763943       1.924202
       1.220000      -4.535335     -11.500011       1.925588
       1.230000      -4.674228     -11.243314       1.926719
       1.240000      -4.818361     -10.993443       1.927525
       1.250000      -4.959104     -10.750104       1.927977
       1.260000      -5.090444     -10.513197       1.928084
       1.270000      -5.209482     -10.282868       1.927882
       1.280000      -5.316393     -10.059519       1.927425
       1.290000      -5.413620      -9.843737       1.926775
       1.300000      -5.504424      -9.636130       1.926000
       1.310000      -5.591370      -9.437093       1.925188
       1.320000      -5.675490      -9.246559       1.924445
       1.330000      -5.756562      -9.063809       1.923890
       1.340000      -5.834254      -8.887453       1.923632
       1.350000      -5.909388      -8.715603       1.923748
       1.360000      -5.984448      -8.546238       1.924256
       1.370000      -6.063003      -8.377646       1.925121
       1.380000      -6.148362      -8.208771       1.926254
       1.390000      -6.242228      -8.039389       1.927536
       1.400000      -6.344124      -7.870085       1.928826
       1.410000      -6.451866      -7.702096       1.929981
       1.420000      -6.562707      -7.537109       1.930859
       1.430000      -6.674312      -7.377025       1.931325
       1.440000      -6.784884      -7.223706       1.931254
       1.450000      -6.892370      -7.078692       1.930545
       1.460000      -6.993361      -6.942908       1.929142
       1.470000      -7.082529      -6.816422       1.927062
       1.480000      -7.153134      -6.698383       1.924414
       1.490000      -7.198457      -6.587210       1.921410
       1.500000      -7.213450      -6.481015       1.918330
       1.510000      -7.195847      -6.378114       1.915472
       1.520000      -7.146348      -6.277381       1.913089
       1.530000      -7.068043      -6.178286       1.911341
       1.540000      -6.965454      -6.080619       1.910283
       1.550000      -6.843614      -5.984058       1.909870
       1.560000      -6.707368      -5.887832       1.909997
       1.570000      -6.560969      -5.790669       1.910526
       1.580000      -6.407909      -5.691066       1.911328
       1.590000      -6.250919      -5.587770       1.912296
       1.600000      -6.092070      -5.480219       1.913358
       1.610000      -5.932900      -5.368799       1.914475
       1.620000      -5.774545      -5.254834       1.915628
       1.630000      -5.617843      -5.140384       1.916807
       1.640000      -5.463404      -5.027943       1.918005
       1.650000      -5.311665      -4.920074       1.919221
       1.660000      -5.162924      -4.819025       1.920466
       1.670000      -5.017367      -4.726310       1.921767
       1.680000      -4.875085      -4.642332       1.923171
       1.690000      -4.736096      -4.566141       1.924725
       1.700000      -4.600360      -4.495496       1.926468
       1.710000      -4.467797      -4.427312       1.928413
       1.720000      -4.338307      -4.358398       1.930538
       1.730000      -4.211784      -4.286266       1.932793
       1.740000      -4.088131      -4.209700       1.935103
       1.750000      -3.967272      -4.128956       1.937378
       1.760000      -3.849154      -4.045590       1.939529
       1.770000      -3.733757      -3.962068       1.941472
       1.780000      -3.621094      -3.881280       1.943146
       1.790000      -3.511216      -3.806050       1.944513
       1.800000      -3.404209      -3.738695       1.945570
       1.810000      -3.300192      -3.680675       1.946341
       1.820000      -3.199298      -3.632400       1.946877
       1.830000      -3.101641      -3.593222       1.947245
       1.840000      -3.007271      -3.561606       1.947532
       1.850000      -2.916119      -3.535370       1.947838
       1.860000      -2.827945      -3.511925       1.948274
       1.870000      -2.742329      -3.488465       1.948943
       1.880000      -2.658718      -3.462189       1.949928
       1.890000      -2.576527      -3.430621       1.951268
       1.900000      -2.495272      -3.392031       1.952951
       1.910000      -2.414693      -3.345826       1.954920
       1.920000      -2.334810      -3.292747       1.957075
       1.930000      -2.255923      -3.234814       1.959291
       1.940000      -2.178561      -3.175029       1.961425
       1.950000      -2.103388      -3.116951       1.963331
       1.960000      -2.031099      -3.064197       1.964872
       1.970000      -1.962309      -3.019933       1.965935
       1.980000      -1.897440      -2.986406       1.966451
       1.990000      -1.836643      -2.964591       1.966408
       2.000000      -1.779778      -2.954075       1.965863
       2.010000      -1.726461      -2.953228       1.964934
       2.020000      -1.676160      -2.959630       1.963782
       2.030000      -1.628310      -2.970601       1.962584
       2.040000      -1.582392      -2.983630       1.961500
       2.050000      -1.537987      -2.996574       1.960652
       2.060000      -1.494807      -3.007614       1.960109
       2.070000      -1.452700      -3.015032       1.959876
       2.080000      -1.411619      -3.016994       1.959901
       2.090000      -1.371546      -3.011496       1.960088
       2.100000      -1.332414      -2.996560       1.960325
       2.110000      -1.294088      -2.970595       1.960515
       2.120000      -1.256445      -2.932745       1.960603
       2.130000      -1.219532      -2.883063       1.960591
       2.140000      -1.183694      -2.822474       1.960535
       2.150000      -1.149588      -2.752571       1.960529
       2.160000      -1.118057      -2.675351       1.960664
       2.170000      -1.089907      -2.592963       1.961005
       2.180000      -1.065684      -2.507532       1.961563
       2.190000      -1.045553      -2.421068       1.962296
       2.200000      -1.029338      -2.335452       1.963117
       2.210000      -1.016683      -2.252489       1.963924
