  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       0.000000            NaN            NaN            NaN
       0.010000  -99445.896105 -285837.852308       2.687348
       0.020000  -24858.777510  -71458.285191       2.687374
       0.030000  -11046.348106  -31758.365353       2.687419
       0.040000   -6211.997774  -17863.393407       2.687482
       0.050000   -3974.384148  -11432.006390       2.687562
       0.060000   -2758.890279   -7938.413440       2.687661
       0.070000   -2025.985764   -5831.887075       2.687778
       0.080000   -1550.302494   -4464.670442       2.687913
       0.090000   -1224.175559   -3527.311216       2.688067
       0.100000    -990.898828   -2856.823673       2.688239
       0.110000    -818.300375   -2360.738715       2.688429
       0.120000    -687.025043   -1983.425417       2.688639
       0.130000    -584.861912   -1689.786946       2.688867
       0.140000    -503.798539   -1456.793805       2.689115
       0.150000    -438.400691   -1268.826825       2.689383
       0.160000    -384.877288   -1114.989622       2.689670
       0.170000    -340.518345    -987.493109       2.689977
       0.180000    -303.345063    -880.649787       2.690304
       0.190000    -271.885258    -790.228286       2.690653
       0.200000    -245.025330    -713.027870       2.691022
       0.210000    -221.910336    -646.591252       2.691412
       0.220000    -201.875109    -589.006597       2.691825
       0.230000    -184.395864    -538.768431       2.692259
       0.240000    -169.055610    -494.678234       2.692716
       0.250000    -155.519051    -455.772292       2.693196
       0.260000    -143.514103    -421.268576       2.693700
       0.270000    -132.818116    -390.527143       2.694227
       0.280000    -123.247476    -363.020246       2.694779
       0.290000    -114.649670    -338.309528       2.695356
       0.300000    -106.897172    -316.028453       2.695957
       0.310000     -99.882687    -295.868634       2.696584
       0.320000     -93.515420    -277.569102       2.697237
       0.330000     -87.718119    -260.907821       2.697915
       0.340000     -82.424724    -245.694919       2.698618
       0.350000     -77.578475    -231.767257       2.699346
       0.360000     -73.130384    -218.984032       2.700097
       0.370000     -69.037993    -207.223209       2.700870
       0.380000     -65.264354    -196.378595       2.701662
       0.390000     -61.777198    -186.357438       2.702469
       0.400000     -58.548234    -177.078428       2.703286
       0.410000     -55.552582    -168.470051       2.704105
       0.420000     -52.768287    -160.469206       2.704914
       0.430000     -50.175916    -153.020038       2.705701
       0.440000     -47.758221    -146.072971       2.706447
       0.450000     -45.499847    -139.583873       2.707127
       0.460000     -43.387091    -133.513356       2.707710
       0.470000     -41.407690    -127.826178       2.708161
       0.480000     -39.550648    -122.490729       2.708435
