  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       0.076836       0.000837       0.001706
       0.020000       0.154039       0.001675       0.003428
       0.030000       0.231983       0.002513       0.005180
       0.040000       0.311047       0.003353       0.006977
       0.050000       0.391625       0.004194       0.008837
       0.060000       0.474130       0.005037       0.010773
       0.070000       0.558995       0.005883       0.012802
       0.080000       0.646685       0.006732       0.014938
       0.090000       0.737697       0.007584       0.017192
       0.100000       0.832573       0.008440       0.019573
       0.110000       0.931901       0.009300       0.022085
       0.120000       1.036331       0.010165       0.024723
       0.130000       1.146581       0.011035       0.027476
       0.140000       1.263449       0.011910       0.030325
       0.150000       1.387826       0.012792       0.033248
       0.160000       1.520717       0.013680       0.036227
       0.170000       1.663252       0.014575       0.039261
       0.180000       1.816713       0.015478       0.042369
       0.190000       1.982556       0.016389       0.045599
       0.200000       2.162440       0.017309       0.049021
       0.210000       2.358262       0.018238       0.052721
       0.220000       2.572194       0.019177       0.056787
       0.230000       2.806729       0.020127       0.061299
       0.240000       3.064726       0.021087       0.066313
       0.250000       3.349470       0.022059       0.071856
       0.260000       3.664722       0.023044       0.077913
       0.270000       4.014786       0.024041       0.084414
       0.280000       4.404551       0.025053       0.091229
       0.290000       4.839531       0.026079       0.098165
       0.300000       5.325866       0.027120       0.104976
       0.310000       5.870258       0.028178       0.111389
       0.320000       6.479809       0.029253       0.117147
       0.330000       7.161688       0.030345       0.122053
       0.340000       7.922554       0.031457       0.126006
       0.350000       8.767626       0.032589       0.129009
       0.360000       9.699284       0.033741       0.131156
       0.370000      10.715145       0.034916       0.132590
       0.380000      11.805631       0.036114       0.133457
       0.390000      12.951299       0.037337       0.133874
       0.400000      14.120524       0.038585       0.133892
       0.410000      15.268453       0.039861       0.133495
       0.420000      16.338279       0.041165       0.132603
       0.430000      17.265506       0.042500       0.131108
       0.440000      17.985060       0.043866       0.128923
       0.450000      18.440177       0.045267       0.126024
       0.460000      18.591431       0.046703       0.122486
       0.470000      18.424100       0.048176       0.118477
       0.480000      17.951948       0.049690       0.114231
       0.490000      17.215752       0.051245       0.110002
       0.500000      16.276241       0.052845       0.106018
       0.510000      15.203324       0.054493       0.102455
       0.520000      14.065005       0.056190       0.099418
       0.530000      12.919129       0.057941       0.096945
       0.540000      11.809321       0.059749       0.095012
       0.550000      10.764652       0.061617       0.093545
       0.560000       9.801677       0.063549       0.092436
       0.570000       8.927411       0.065549       0.091553
       0.580000       8.142288       0.067623       0.090755
       0.590000       7.442622       0.069775       0.089913
       0.600000       6.822442       0.072010       0.088925
       0.610000       6.274755       0.074336       0.087726
       0.620000       5.792350       0.076758       0.086297
       0.630000       5.368278       0.079285       0.084659
       0.640000       4.996119       0.081923       0.082864
       0.650000       4.670092       0.084682       0.080984
       0.660000       4.385095       0.087573       0.079098
       0.670000       4.136685       0.090606       0.077283
       0.680000       3.921039       0.093793       0.075605
       0.690000       3.734901       0.097148       0.074113
       0.700000       3.575527       0.100688       0.072836
       0.710000       3.440633       0.104428       0.071770
       0.720000       3.328347       0.108390       0.070882
       0.730000       3.237167       0.112594       0.070116
       0.740000       3.165923       0.117065       0.069402
       0.750000       3.113745       0.121833       0.068677
       0.760000       3.080034       0.126929       0.067901
       0.770000       3.064434       0.132390       0.067070
       0.780000       3.066817       0.138257       0.066219
       0.790000       3.087264       0.144577       0.065407
       0.800000       3.126071       0.151403       0.064706
       0.810000       3.183759       0.158797       0.064175
       0.820000       3.261115       0.166825       0.063851
       0.830000       3.359229       0.175563       0.063743
       0.840000       3.479521       0.185092       0.063832
       0.850000       3.623699       0.195501       0.064084
       0.860000       3.793640       0.206878       0.064458
       0.870000       3.991149       0.219311       0.064921
       0.880000       4.217606       0.232872       0.065452
       0.890000       4.473500       0.247611       0.066034
       0.900000       4.757860       0.263530       0.066652
       0.910000       5.067645       0.280569       0.067283
       0.920000       5.397210       0.298574       0.067899
       0.930000       5.738072       0.317290       0.068473
       0.940000       6.079219       0.336348       0.068982
       0.950000       6.408151       0.355295       0.069411
       0.960000       6.712553       0.373638       0.069742
       0.970000       6.982207       0.390917       0.069945
       0.980000       7.210516       0.406782       0.069965
       0.990000       7.395172       0.421047       0.069732
       1.000000       7.537802       0.433727       0.069175
       1.010000       7.642824       0.445017       0.068251
       1.020000       7.715951       0.455244       0.066966
       1.030000       7.762929       0.464810       0.065383
       1.040000       7.788914       0.474139       0.063614
       1.050000       7.798487       0.483662       0.061794
       1.060000       7.795879       0.493817       0.060056
       1.070000       7.784892       0.505042       0.058515
       1.080000       7.768389       0.517767       0.057253
       1.090000       7.747771       0.532390       0.056317
       1.100000       7.722938       0.549266       0.055721
       1.110000       7.692872       0.568696       0.055446
       1.120000       7.656410       0.590929       0.055441
       1.130000       7.612590       0.616144       0.055630
       1.140000       7.560357       0.644406       0.055913
       1.150000       7.497959       0.675601       0.056182
       1.160000       7.422662       0.709378       0.056334
       1.170000       7.331043       0.745094       0.056299
       1.180000       7.219624       0.781833       0.056050
       1.190000       7.085349       0.818489       0.055613
       1.200000       6.925713       0.853955       0.055060
       1.210000       6.738768       0.887379       0.054490
       1.220000       6.523372       0.918403       0.054008
       1.230000       6.279687       0.947293       0.053710
       1.240000       6.009617       0.974848       0.053672
       1.250000       5.716876       1.002128       0.053943
       1.260000       5.406678       1.030084       0.054546
       1.270000       5.085255       1.059210       0.055475
       1.280000       4.759363       1.089352       0.056691
       1.290000       4.435776       1.119703       0.058125
       1.300000       4.120766       1.149029       0.059676
       1.310000       3.819621       1.176056       0.061216
       1.320000       3.536324       1.199918       0.062604
       1.330000       3.273446       1.220480       0.063705
       1.340000       3.032235       1.238400       0.064423
       1.350000       2.812855       1.254883       0.064718
       1.360000       2.614662       1.271249       0.064612
       1.370000       2.436487       1.288496       0.064185
       1.380000       2.276867       1.307026       0.063551
       1.390000       2.134219       1.326642       0.062827
       1.400000       2.006965       1.346775       0.062113
       1.410000       1.893609       1.366874       0.061481
       1.420000       1.792777       1.386769       0.060972
       1.430000       1.703240       1.406832       0.060603
       1.440000       1.623915       1.427867       0.060374
       1.450000       1.553868       1.450747       0.060273
       1.460000       1.492302       1.475979       0.060272
       1.470000       1.438545       1.503361       0.060332
       1.480000       1.392046       1.531887       0.060400
       1.490000       1.352359       1.559945       0.060420
