  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       0.000098       0.000014       0.000151
       0.020000       0.000196       0.000027       0.000301
       0.030000       0.000295       0.000041       0.000452
       0.040000       0.000393       0.000055       0.000604
       0.050000       0.000491       0.000069       0.000756
       0.060000       0.000589       0.000082       0.000910
       0.070000       0.000688       0.000096       0.001064
       0.080000       0.000786       0.000110       0.001220
       0.090000       0.000884       0.000124       0.001377
       0.100000       0.000983       0.000137       0.001536
       0.110000       0.001081       0.000151       0.001696
       0.120000       0.001179       0.000165       0.001859
       0.130000       0.001278       0.000179       0.002025
       0.140000       0.001377       0.000192       0.002193
       0.150000       0.001475       0.000206       0.002364
       0.160000       0.001574       0.000220       0.002538
       0.170000       0.001672       0.000234       0.002716
       0.180000       0.001771       0.000248       0.002898
       0.190000       0.001870       0.000261       0.003084
       0.200000       0.001969       0.000275       0.003275
       0.210000       0.002068       0.000289       0.003472
       0.220000       0.002167       0.000303       0.003673
       0.230000       0.002266       0.000316       0.003881
       0.240000       0.002365       0.000330       0.004096
       0.250000       0.002465       0.000344       0.004318
       0.260000       0.002564       0.000358       0.004549
       0.270000       0.002664       0.000372       0.004788
       0.280000       0.002763       0.000386       0.005037
       0.290000       0.002863       0.000399       0.005296
       0.300000       0.002963       0.000413       0.005567
       0.310000       0.003063       0.000427       0.005851
       0.320000       0.003163       0.000441       0.006149
       0.330000       0.003263       0.000455       0.006463
       0.340000       0.003364       0.000469       0.006794
       0.350000       0.003464       0.000483       0.007144
       0.360000       0.003565       0.000496       0.007516
       0.370000       0.003665       0.000510       0.007911
       0.380000       0.003766       0.000524       0.008332
       0.390000       0.003867       0.000538       0.008782
       0.400000       0.003968       0.000552       0.009266
       0.410000       0.004070       0.000566       0.009785
       0.420000       0.004171       0.000580       0.010347
       0.430000       0.004273       0.000594       0.010954
       0.440000       0.004375       0.000608       0.011614
       0.450000       0.004477       0.000622       0.012334
       0.460000       0.004579       0.000636       0.013120
       0.470000       0.004681       0.000650       0.013983
       0.480000       0.004784       0.000664       0.014933
       0.490000       0.004887       0.000678       0.015982
       0.500000       0.004989       0.000692       0.017143
       0.510000       0.005093       0.000706       0.018433
       0.520000       0.005196       0.000720       0.019868
       0.530000       0.005299       0.000734       0.021469
       0.540000       0.005403       0.000748       0.023257
       0.550000       0.005507       0.000762       0.025255
       0.560000       0.005611       0.000776       0.027483
       0.570000       0.005716       0.000790       0.029963
       0.580000       0.005820       0.000805       0.032709
       0.590000       0.005925       0.000819       0.035722
       0.600000       0.006030       0.000833       0.038988
       0.610000       0.006136       0.000847       0.042464
       0.620000       0.006241       0.000861       0.046065
       0.630000       0.006347       0.000876       0.049660
       0.640000       0.006453       0.000890       0.053067
       0.650000       0.006560       0.000904       0.056058
       0.660000       0.006666       0.000918       0.058388
       0.670000       0.006773       0.000933       0.059839
       0.680000       0.006880       0.000947       0.060266
       0.690000       0.006988       0.000961       0.059638
       0.700000       0.007095       0.000975       0.058042
       0.710000       0.007203       0.000990       0.055666
       0.720000       0.007312       0.001004       0.052746
       0.730000       0.007420       0.001019       0.049523
       0.740000       0.007529       0.001033       0.046207
       0.750000       0.007639       0.001047       0.042956
       0.760000       0.007748       0.001062       0.039878
       0.770000       0.007858       0.001076       0.037037
       0.780000       0.007968       0.001091       0.034462
       0.790000       0.008079       0.001105       0.032159
       0.800000       0.008190       0.001120       0.030120
       0.810000       0.008301       0.001134       0.028328
       0.820000       0.008412       0.001149       0.026762
       0.830000       0.008524       0.001163       0.025400
       0.840000       0.008636       0.001178       0.024221
       0.850000       0.008749       0.001193       0.023204
       0.860000       0.008862       0.001207       0.022332
       0.870000       0.008975       0.001222       0.021588
       0.880000       0.009089       0.001237       0.020959
       0.890000       0.009203       0.001251       0.020432
       0.900000       0.009318       0.001266       0.019998
       0.910000       0.009433       0.001281       0.019646
       0.920000       0.009548       0.001296       0.019370
       0.930000       0.009664       0.001310       0.019164
       0.940000       0.009780       0.001325       0.019022
       0.950000       0.009897       0.001340       0.018940
       0.960000       0.010014       0.001355       0.018915
       0.970000       0.010131       0.001370       0.018944
       0.980000       0.010249       0.001385       0.019025
       0.990000       0.010367       0.001400       0.019158
       1.000000       0.010486       0.001415       0.019341
       1.010000       0.010606       0.001430       0.019576
       1.020000       0.010725       0.001445       0.019862
       1.030000       0.010845       0.001460       0.020202
       1.040000       0.010966       0.001475       0.020596
       1.050000       0.011087       0.001490       0.021049
       1.060000       0.011209       0.001505       0.021564
       1.070000       0.011331       0.001520       0.022144
       1.080000       0.011454       0.001536       0.022796
       1.090000       0.011577       0.001551       0.023526
       1.100000       0.011701       0.001566       0.024340
       1.110000       0.011825       0.001581       0.025249
       1.120000       0.011950       0.001597       0.026261
       1.130000       0.012075       0.001612       0.027390
       1.140000       0.012201       0.001628       0.028650
       1.150000       0.012327       0.001643       0.030056
       1.160000       0.012454       0.001658       0.031627
       1.170000       0.012582       0.001674       0.033386
       1.180000       0.012710       0.001689       0.035357
       1.190000       0.012839       0.001705       0.037568
       1.200000       0.012968       0.001721       0.040050
       1.210000       0.013098       0.001736       0.042840
       1.220000       0.013229       0.001752       0.045972
       1.230000       0.013360       0.001768       0.049485
       1.240000       0.013492       0.001783       0.053415
       1.250000       0.013624       0.001799       0.057789
       1.260000       0.013758       0.001815       0.062620
       1.270000       0.013891       0.001831       0.067896
       1.280000       0.014026       0.001847       0.073565
       1.290000       0.014161       0.001862       0.079515
       1.300000       0.014297       0.001878       0.085564
       1.310000       0.014433       0.001894       0.091443
       1.320000       0.014570       0.001910       0.096805
       1.330000       0.014708       0.001926       0.101257
       1.340000       0.014847       0.001943       0.104411
       1.350000       0.014986       0.001959       0.105965
       1.360000       0.015127       0.001975       0.105772
       1.370000       0.015268       0.001991       0.103872
       1.380000       0.015409       0.002007       0.100489
       1.390000       0.015552       0.002024       0.095970
       1.400000       0.015695       0.002040       0.090713
       1.410000       0.015839       0.002056       0.085097
       1.420000       0.015984       0.002073       0.079437
       1.430000       0.016129       0.002089       0.073966
       1.440000       0.016276       0.002106       0.068834
       1.450000       0.016423       0.002122       0.064126
       1.460000       0.016571       0.002139       0.059877
       1.470000       0.016720       0.002156       0.056087
       1.480000       0.016870       0.002172       0.052737
       1.490000       0.017021       0.002189       0.049795
       1.500000       0.017172       0.002206       0.047226
       1.510000       0.017325       0.002223       0.044993
       1.520000       0.017479       0.002240       0.043060
       1.530000       0.017633       0.002257       0.041395
       1.540000       0.017788       0.002274       0.039970
       1.550000       0.017945       0.002291       0.038757
       1.560000       0.018102       0.002308       0.037736
       1.570000       0.018260       0.002325       0.036887
       1.580000       0.018420       0.002342       0.036193
       1.590000       0.018580       0.002360       0.035641
       1.600000       0.018741       0.002377       0.035219
       1.610000       0.018904       0.002394       0.034918
       1.620000       0.019067       0.002412       0.034731
       1.630000       0.019232       0.002429       0.034652
       1.640000       0.019397       0.002447       0.034675
       1.650000       0.019564       0.002464       0.034799
       1.660000       0.019732       0.002482       0.035022
       1.670000       0.019901       0.002500       0.035344
       1.680000       0.020071       0.002517       0.035764
       1.690000       0.020242       0.002535       0.036287
       1.700000       0.020415       0.002553       0.036915
       1.710000       0.020588       0.002571       0.037654
       1.720000       0.020763       0.002589       0.038510
       1.730000       0.020939       0.002607       0.039490
       1.740000       0.021117       0.002625       0.040606
       1.750000       0.021295       0.002643       0.041869
       1.760000       0.021475       0.002661       0.043293
       1.770000       0.021656       0.002680       0.044896
       1.780000       0.021839       0.002698       0.046696
       1.790000       0.022023       0.002717       0.048717
       1.800000       0.022208       0.002735       0.050986
       1.810000       0.022395       0.002754       0.053534
       1.820000       0.022583       0.002772       0.056397
       1.830000       0.022772       0.002791       0.059614
       1.840000       0.022963       0.002810       0.063233
       1.850000       0.023155       0.002829       0.067304
       1.860000       0.023349       0.002848       0.071884
       1.870000       0.023545       0.002867       0.077030
       1.880000       0.023741       0.002886       0.082801
       1.890000       0.023940       0.002905       0.089249
       1.900000       0.024140       0.002924       0.096410
       1.910000       0.024342       0.002943       0.104295
       1.920000       0.024545       0.002963       0.112868
       1.930000       0.024750       0.002982       0.122027
       1.940000       0.024956       0.003002       0.131581
       1.950000       0.025165       0.003021       0.141233
