  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       0.000000            NaN            NaN            NaN
       0.010000 -152826.204494 -303406.695286       4.352774
       0.020000  -38203.354050  -75849.052569       3.763468
       0.030000  -16976.899660  -33708.747979       3.239539
       0.040000   -9547.639908  -18959.640921       2.824267
       0.050000   -6108.953180  -12132.910869       2.508867
       0.060000   -4241.023751   -8424.563151       2.268082
       0.070000   -3114.720347   -6188.545883       2.080902
       0.080000   -2383.705216   -4737.284100       1.933295
       0.090000   -1882.522722   -3742.303208       1.816621
       0.100000   -1524.028886   -3030.598623       1.725579
       0.110000   -1258.783025   -2504.017098       1.656580
       0.120000   -1057.040814   -2103.508031       1.606693
       0.130000    -900.036939   -1791.817155       1.573143
       0.140000    -775.458162   -1544.499330       1.553189
       0.150000    -674.953340   -1344.975261       1.544194
       0.160000    -592.696475   -1181.678752       1.543736
       0.170000    -524.522955   -1046.341911       1.549698
       0.180000    -467.391829    -932.927621       1.560296
       0.190000    -419.040701    -836.944400       1.574070
       0.200000    -377.758225    -754.994761       1.589846
       0.210000    -342.230560    -684.470359       1.606690
       0.220000    -311.435504    -623.341837       1.623861
       0.230000    -284.568126    -570.011178       1.640770
       0.240000    -260.987618    -523.206188       1.656948
       0.250000    -240.178714    -481.903915       1.672030
       0.260000    -221.723292    -445.274265       1.685742
       0.270000    -205.279198    -412.637965       1.697899
       0.280000    -190.564264    -383.434837       1.708409
       0.290000    -177.344112    -357.199596       1.717282
       0.300000    -165.422764    -333.543189       1.724648
       0.310000    -154.635327    -312.138292       1.730762
       0.320000    -144.842257    -292.707911       1.735991
       0.330000    -135.924815    -275.016378       1.740772
       0.340000    -127.781454    -258.862163       1.745538
       0.350000    -120.324908    -244.072116       1.750640
       0.360000    -113.479855    -230.496814       1.756300
       0.370000    -107.181019    -218.006772       1.762588
       0.380000    -101.371609    -206.489357       1.769449
       0.390000     -96.002046    -195.846229       1.776738
       0.400000     -91.028898    -185.991233       1.784258
