  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       3.360000      -0.504139       1.421152       1.971317
       3.370000      -0.477531       1.430470       1.971527
       3.380000      -0.450923       1.433911       1.972249
       3.390000      -0.424295       1.431261       1.973380
       3.400000      -0.397653       1.422373       1.974812
       3.410000      -0.371028       1.407132       1.976457
       3.420000      -0.344472       1.385413       1.978250
       3.430000      -0.318054       1.357086       1.980160
       3.440000      -0.291849       1.322070       1.982182
       3.450000      -0.265931       1.280450       1.984331
       3.460000      -0.240361       1.232619       1.986628
       3.470000      -0.215180       1.179440       1.989087
       3.480000      -0.190403       1.122378       1.991704
       3.490000      -0.166013       1.063567       1.994447
       3.500000      -0.141964       1.005727       1.997254
       3.510000      -0.118181       0.951908       2.000043
       3.520000      -0.094576       0.905063       2.002721
       3.530000      -0.071062       0.867591       2.005198
       3.540000      -0.047569       0.840975       2.007394
       3.550000      -0.024059       0.825665       2.009253
       3.560000      -0.000531       0.821178       2.010741
       3.570000       0.022989       0.826357       2.011851
       3.580000       0.046467       0.839668       2.012614
       3.590000       0.069875       0.859469       2.013092
       3.600000       0.093206       0.884195       2.013377
       3.610000       0.116472       0.912455       2.013569
       3.620000       0.139697       0.943041       2.013756
       3.630000       0.162906       0.974876       2.013991
       3.640000       0.186120       1.006950       2.014278
       3.650000       0.209351       1.038285       2.014592
       3.660000       0.232610       1.067973       2.014897
       3.670000       0.255910       1.095252       2.015181
       3.680000       0.279262       1.119584       2.015477
       3.690000       0.302675       1.140649       2.015864
       3.700000       0.326160       1.158248       2.016442
       3.710000       0.349731       1.172126       2.017295
       3.720000       0.373416       1.181844       2.018466
       3.730000       0.397255       1.186778       2.019938
       3.740000       0.421286       1.186330       2.021641
       3.750000       0.445534       1.180278       2.023470
       3.760000       0.469985       1.169157       2.025303
       3.770000       0.494586       1.154484       2.027026
       3.780000       0.519234       1.138674       2.028536
       3.790000       0.543791       1.124625       2.029758
       3.800000       0.568091       1.115095       2.030649
       3.810000       0.591953       1.112133       2.031203
       3.820000       0.615196       1.116757       2.031450
       3.830000       0.637647       1.128960       2.031451
       3.840000       0.659139       1.147956       2.031285
       3.850000       0.679504       1.172512       2.031044
       3.860000       0.698567       1.201249       2.030824
       3.870000       0.716154       1.232836       2.030714
       3.880000       0.732113       1.266074       2.030799
       3.890000       0.746349       1.299912       2.031147
       3.900000       0.758859       1.333445       2.031808
       3.910000       0.769762       1.365917       2.032804
       3.920000       0.779308       1.396753       2.034133
       3.930000       0.787862       1.425582       2.035760
       3.940000       0.795856       1.452251       2.037618
       3.950000       0.803717       1.476806       2.039601
       3.960000       0.811811       1.499473       2.041568
       3.970000       0.820402       1.520638       2.043348
       3.980000       0.829665       1.540811       2.044760
       3.990000       0.839707       1.560575       2.045648
       4.000000       0.850578       1.580469       2.045913
       4.010000       0.862269       1.600834       2.045543
       4.020000       0.874680       1.621667       2.044624
       4.030000       0.887631       1.642568       2.043334
       4.040000       0.900895       1.662822       2.041908
       4.050000       0.914285       1.681608       2.040597
       4.060000       0.927754       1.698264       2.039615
       4.070000       0.941461       1.712508       2.039106
       4.080000       0.955769       1.724546       2.039123
       4.090000       0.971164       1.735020       2.039644
