  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000      24.745725       6.272547       4.564036
       0.020000      42.810258      10.242270       2.762023
       0.030000      52.161754      11.946354       2.008143
       0.040000      54.632456      12.165025       1.620595
       0.050000      52.968005      11.574370       1.396385
       0.060000      49.279296      10.618231       1.256343
       0.070000      44.843494       9.548089       1.162679
       0.080000      40.342271       8.492451       1.094507
       0.090000      36.105630       7.510497       1.039173
       0.100000      32.272436       6.624851       0.988859
       0.110000      28.882335       5.839729       0.939072
       0.120000      25.925600       5.150561       0.887748
       0.130000      23.369605       4.548998       0.834485
       0.140000      21.172849       4.025461       0.779841
       0.150000      19.292460       3.570424       0.724762
       0.160000      17.688246       3.175005       0.670228
       0.170000      16.324811       2.831211       0.617095
       0.180000      15.172400       2.532001       0.566067
       0.190000      14.206837       2.271252       0.517710
       0.200000      13.408870       2.043680       0.472466
       0.210000      12.763278       1.844752       0.430650
       0.220000      12.258024       1.670588       0.392441
       0.230000      11.883630       1.517868       0.357891
       0.240000      11.632782       1.383750       0.326934
       0.250000      11.500113       1.265787       0.299415
       0.260000      11.482063       1.161859       0.275119
       0.270000      11.576786       1.070110       0.253794
       0.280000      11.784033       0.988885       0.235179
       0.290000      12.105033       0.916689       0.219014
       0.300000      12.542361       0.852158       0.205053
       0.310000      13.099780       0.794045       0.193074
       0.320000      13.782012       0.741242       0.182880
       0.330000      14.594315       0.692814       0.174304
       0.340000      15.541675       0.648031       0.167208
       0.350000      16.627390       0.606381       0.161474
       0.360000      17.850899       0.567554       0.157003
       0.370000      19.204921       0.531380       0.153699
       0.380000      20.672231       0.497773       0.151469
       0.390000      22.222762       0.466672       0.150217
       0.400000      23.811978       0.438002       0.149840
       0.410000      25.381514       0.411666       0.150222
       0.420000      26.862749       0.387539       0.151231
       0.430000      28.183255       0.365477       0.152700
       0.440000      29.275299       0.345329       0.154416
       0.450000      30.085038       0.326938       0.156122
       0.460000      30.580758       0.310155       0.157538
       0.470000      30.758252       0.294838       0.158398
       0.480000      30.641423       0.280854       0.158507
       0.490000      30.276942       0.268085       0.157778
       0.500000      29.723546       0.256420       0.156234
       0.510000      29.038708       0.245761       0.153972
       0.520000      28.266814       0.236021       0.151104
       0.530000      27.432648       0.227121       0.147707
       0.540000      26.542096       0.218990       0.143796
       0.550000      25.589297       0.211565       0.139344
       0.560000      24.567057       0.204792       0.134321
       0.570000      23.476279       0.198620       0.128745
       0.580000      22.330871       0.193004       0.122708
       0.590000      21.156804       0.187904       0.116372
       0.600000      19.986547       0.183286       0.109942
       0.610000      18.851653       0.179118       0.103625
       0.620000      17.776289       0.175371       0.097597
       0.630000      16.773370       0.172022       0.091989
       0.640000      15.843749       0.169047       0.086875
       0.650000      14.978116       0.166429       0.082285
       0.660000      14.160934       0.164149       0.078208
       0.670000      13.375466       0.162194       0.074610
       0.680000      12.608573       0.160550       0.071436
       0.690000      11.853868       0.159207       0.068630
       0.700000      11.112327       0.158156       0.066138
       0.710000      10.390547       0.157391       0.063923
       0.720000       9.697784       0.156907       0.061962
       0.730000       9.043111       0.156700       0.060253
       0.740000       8.433551       0.156768       0.058807
       0.750000       7.873337       0.157111       0.057640
       0.760000       7.364029       0.157733       0.056775
       0.770000       6.905065       0.158636       0.056232
       0.780000       6.494432       0.159827       0.056028
       0.790000       6.129274       0.161313       0.056180
       0.800000       5.806357       0.163106       0.056699
       0.810000       5.522396       0.165218       0.057596
       0.820000       5.274256       0.167666       0.058874
       0.830000       5.059072       0.170468       0.060532
       0.840000       4.874303       0.173647       0.062551
       0.850000       4.717748       0.177230       0.064899
       0.860000       4.587540       0.181248       0.067514
       0.870000       4.482142       0.185737       0.070308
       0.880000       4.400336       0.190740       0.073161
       0.890000       4.341235       0.196304       0.075928
       0.900000       4.304307       0.202487       0.078451
       0.910000       4.289411       0.209351       0.080580
       0.920000       4.296823       0.216970       0.082192
       0.930000       4.327235       0.225424       0.083216
       0.940000       4.381720       0.234804       0.083643
       0.950000       4.461639       0.245207       0.083536
       0.960000       4.568521       0.256735       0.083011
       0.970000       4.703886       0.269490       0.082217
       0.980000       4.869011       0.283564       0.081299
       0.990000       5.064612       0.299026       0.080373
       1.000000       5.290431       0.315905       0.079510
       1.010000       5.544728       0.334165       0.078737
       1.020000       5.823759       0.353677       0.078050
       1.030000       6.121375       0.374199       0.077425
       1.040000       6.428972       0.395364       0.076839
       1.050000       6.736001       0.416694       0.076264
       1.060000       7.031143       0.437649       0.075673
       1.070000       7.303955       0.457704       0.075027
       1.080000       7.546542       0.476441       0.074273
       1.090000       7.754691       0.493628       0.073358
       1.100000       7.928088       0.509267       0.072240
       1.110000       8.069627       0.523582       0.070910
       1.120000       8.184172       0.536970       0.069398
       1.130000       8.277324       0.549933       0.067777
       1.140000       8.354654       0.563017       0.066147
       1.150000       8.421441       0.576775       0.064618
       1.160000       8.482625       0.591751       0.063284
       1.170000       8.542612       0.608459       0.062220
       1.180000       8.604853       0.627349       0.061465
       1.190000       8.671518       0.648763       0.061025
       1.200000       8.743616       0.672888       0.060875
       1.210000       8.821552       0.699708       0.060956
       1.220000       8.905749       0.728965       0.061190
       1.230000       8.996854       0.760108       0.061485
       1.240000       9.095431       0.792280       0.061753
       1.250000       9.201464       0.824358       0.061926
       1.260000       9.314121       0.855104       0.061966
       1.270000       9.431928       0.883416       0.061864
       1.280000       9.553079       0.908628       0.061637
       1.290000       9.675478       0.930727       0.061308
       1.300000       9.796418       0.950377       0.060905
       1.310000       9.912088       0.968729       0.060450
       1.320000      10.017233       0.987056       0.059975
       1.330000      10.105034       1.006368       0.059518
       1.340000      10.167091       1.027100       0.059134
       1.350000      10.193481       1.048948       0.058884
       1.360000      10.173022       1.070890       0.058833
       1.370000      10.094040       1.091407       0.059033
       1.380000       9.945769       1.108888       0.059517
       1.390000       9.720287       1.122117       0.060291
