  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       0.000133       0.000013       0.000176
       0.020000       0.000266       0.000025       0.000352
       0.030000       0.000400       0.000038       0.000528
       0.040000       0.000533       0.000050       0.000706
       0.050000       0.000666       0.000063       0.000884
       0.060000       0.000800       0.000076       0.001064
       0.070000       0.000933       0.000088       0.001245
       0.080000       0.001066       0.000101       0.001429
       0.090000       0.001200       0.000113       0.001615
       0.100000       0.001333       0.000126       0.001803
       0.110000       0.001467       0.000139       0.001994
       0.120000       0.001601       0.000151       0.002189
       0.130000       0.001734       0.000164       0.002388
       0.140000       0.001868       0.000177       0.002591
       0.150000       0.002002       0.000189       0.002798
       0.160000       0.002136       0.000202       0.003011
       0.170000       0.002270       0.000214       0.003229
       0.180000       0.002404       0.000227       0.003454
       0.190000       0.002538       0.000240       0.003686
       0.200000       0.002673       0.000252       0.003926
       0.210000       0.002807       0.000265       0.004174
       0.220000       0.002942       0.000278       0.004432
       0.230000       0.003077       0.000290       0.004700
       0.240000       0.003212       0.000303       0.004980
       0.250000       0.003347       0.000316       0.005273
       0.260000       0.003482       0.000328       0.005580
       0.270000       0.003617       0.000341       0.005902
       0.280000       0.003753       0.000354       0.006242
       0.290000       0.003888       0.000366       0.006602
       0.300000       0.004024       0.000379       0.006983
       0.310000       0.004160       0.000392       0.007388
       0.320000       0.004297       0.000404       0.007820
       0.330000       0.004433       0.000417       0.008283
       0.340000       0.004570       0.000430       0.008780
       0.350000       0.004707       0.000443       0.009315
       0.360000       0.004844       0.000455       0.009893
       0.370000       0.004981       0.000468       0.010520
       0.380000       0.005119       0.000481       0.011203
       0.390000       0.005256       0.000493       0.011948
       0.400000       0.005395       0.000506       0.012765
       0.410000       0.005533       0.000519       0.013663
       0.420000       0.005671       0.000532       0.014654
       0.430000       0.005810       0.000545       0.015751
       0.440000       0.005949       0.000557       0.016968
       0.450000       0.006089       0.000570       0.018321
       0.460000       0.006228       0.000583       0.019829
       0.470000       0.006368       0.000596       0.021510
       0.480000       0.006509       0.000609       0.023384
       0.490000       0.006649       0.000621       0.025468
       0.500000       0.006790       0.000634       0.027777
       0.510000       0.006931       0.000647       0.030318
       0.520000       0.007073       0.000660       0.033081
       0.530000       0.007215       0.000673       0.036040
       0.540000       0.007357       0.000686       0.039136
       0.550000       0.007500       0.000699       0.042268
       0.560000       0.007643       0.000712       0.045296
       0.570000       0.007786       0.000724       0.048034
       0.580000       0.007930       0.000737       0.050274
       0.590000       0.008074       0.000750       0.051817
       0.600000       0.008218       0.000763       0.052514
       0.610000       0.008363       0.000776       0.052303
       0.620000       0.008508       0.000789       0.051229
       0.630000       0.008653       0.000802       0.049429
       0.640000       0.008799       0.000815       0.047097
       0.650000       0.008945       0.000828       0.044443
       0.660000       0.009092       0.000841       0.041657
       0.670000       0.009239       0.000854       0.038891
       0.680000       0.009386       0.000867       0.036251
       0.690000       0.009534       0.000880       0.033801
       0.700000       0.009683       0.000894       0.031577
       0.710000       0.009832       0.000907       0.029589
       0.720000       0.009981       0.000920       0.027833
       0.730000       0.010131       0.000933       0.026297
       0.740000       0.010281       0.000946       0.024963
       0.750000       0.010432       0.000959       0.023814
       0.760000       0.010584       0.000972       0.022831
       0.770000       0.010736       0.000986       0.021997
       0.780000       0.010888       0.000999       0.021296
       0.790000       0.011041       0.001012       0.020715
       0.800000       0.011195       0.001025       0.020241
       0.810000       0.011349       0.001038       0.019865
       0.820000       0.011504       0.001052       0.019577
       0.830000       0.011659       0.001065       0.019371
       0.840000       0.011815       0.001078       0.019240
       0.850000       0.011972       0.001092       0.019180
       0.860000       0.012129       0.001105       0.019188
       0.870000       0.012287       0.001118       0.019260
       0.880000       0.012445       0.001132       0.019396
       0.890000       0.012604       0.001145       0.019594
       0.900000       0.012764       0.001159       0.019855
       0.910000       0.012924       0.001172       0.020180
       0.920000       0.013085       0.001185       0.020571
       0.930000       0.013247       0.001199       0.021030
       0.940000       0.013409       0.001212       0.021563
       0.950000       0.013572       0.001226       0.022174
       0.960000       0.013736       0.001240       0.022869
       0.970000       0.013900       0.001253       0.023656
       0.980000       0.014065       0.001267       0.024544
       0.990000       0.014231       0.001280       0.025545
       1.000000       0.014398       0.001294       0.026669
       1.010000       0.014566       0.001308       0.027934
       1.020000       0.014734       0.001321       0.029356
       1.030000       0.014903       0.001335       0.030954
       1.040000       0.015073       0.001349       0.032752
       1.050000       0.015243       0.001362       0.034776
       1.060000       0.015415       0.001376       0.037053
       1.070000       0.015587       0.001390       0.039614
       1.080000       0.015760       0.001404       0.042491
       1.090000       0.015934       0.001417       0.045714
       1.100000       0.016109       0.001431       0.049307
       1.110000       0.016285       0.001445       0.053286
       1.120000       0.016461       0.001459       0.057643
       1.130000       0.016639       0.001473       0.062343
       1.140000       0.016817       0.001487       0.067303
       1.150000       0.016997       0.001501       0.072378
       1.160000       0.017177       0.001515       0.077355
       1.170000       0.017358       0.001529       0.081949
       1.180000       0.017540       0.001543       0.085827
       1.190000       0.017724       0.001557       0.088653
       1.200000       0.017908       0.001571       0.090153
       1.210000       0.018093       0.001585       0.090181
       1.220000       0.018280       0.001599       0.088752
       1.230000       0.018467       0.001614       0.086044
       1.240000       0.018655       0.001628       0.082348
       1.250000       0.018845       0.001642       0.078005
       1.260000       0.019035       0.001656       0.073341
       1.270000       0.019227       0.001671       0.068628
       1.280000       0.019420       0.001685       0.064067
       1.290000       0.019614       0.001699       0.059789
       1.300000       0.019809       0.001714       0.055866
       1.310000       0.020005       0.001728       0.052330
       1.320000       0.020203       0.001743       0.049182
       1.330000       0.020402       0.001757       0.046406
       1.340000       0.020602       0.001772       0.043975
       1.350000       0.020803       0.001786       0.041860
       1.360000       0.021005       0.001801       0.040031
       1.370000       0.021209       0.001815       0.038457
       1.380000       0.021414       0.001830       0.037111
       1.390000       0.021620       0.001845       0.035970
       1.400000       0.021828       0.001859       0.035012
       1.410000       0.022037       0.001874       0.034220
       1.420000       0.022248       0.001889       0.033576
       1.430000       0.022460       0.001904       0.033068
       1.440000       0.022673       0.001919       0.032686
       1.450000       0.022888       0.001933       0.032420
       1.460000       0.023104       0.001948       0.032263
       1.470000       0.023322       0.001963       0.032210
       1.480000       0.023541       0.001978       0.032257
       1.490000       0.023761       0.001993       0.032403
       1.500000       0.023984       0.002008       0.032645
       1.510000       0.024208       0.002024       0.032985
       1.520000       0.024433       0.002039       0.033425
       1.530000       0.024660       0.002054       0.033968
       1.540000       0.024889       0.002069       0.034619
       1.550000       0.025119       0.002084       0.035384
       1.560000       0.025351       0.002100       0.036273
       1.570000       0.025585       0.002115       0.037294
       1.580000       0.025821       0.002130       0.038461
       1.590000       0.026058       0.002146       0.039789
       1.600000       0.026297       0.002161       0.041295
       1.610000       0.026538       0.002177       0.043000
       1.620000       0.026781       0.002192       0.044927
       1.630000       0.027026       0.002208       0.047104
       1.640000       0.027272       0.002223       0.049562
       1.650000       0.027521       0.002239       0.052335
       1.660000       0.027772       0.002255       0.055460
       1.670000       0.028024       0.002271       0.058976
       1.680000       0.028279       0.002286       0.062920
       1.690000       0.028536       0.002302       0.067324
       1.700000       0.028794       0.002318       0.072206
       1.710000       0.029055       0.002334       0.077564
       1.720000       0.029318       0.002350       0.083358
       1.730000       0.029584       0.002366       0.089496
       1.740000       0.029851       0.002382       0.095814
       1.750000       0.030121       0.002398       0.102068
       1.760000       0.030393       0.002414       0.107928
       1.770000       0.030667       0.002431       0.113004
       1.780000       0.030944       0.002447       0.116894
       1.790000       0.031224       0.002463       0.119251
       1.800000       0.031505       0.002479       0.119860
       1.810000       0.031790       0.002496       0.118686
       1.820000       0.032076       0.002512       0.115885
       1.830000       0.032366       0.002529       0.111764
       1.840000       0.032658       0.002545       0.106713
       1.850000       0.032952       0.002562       0.101136
       1.860000       0.033250       0.002579       0.095386
       1.870000       0.033550       0.002595       0.089742
       1.880000       0.033853       0.002612       0.084396
       1.890000       0.034158       0.002629       0.079466
       1.900000       0.034467       0.002646       0.075010
       1.910000       0.034779       0.002663       0.071043
       1.920000       0.035093       0.002680       0.067555
       1.930000       0.035411       0.002697       0.064519
       1.940000       0.035732       0.002714       0.061901
       1.950000       0.036056       0.002731       0.059664
       1.960000       0.036383       0.002749       0.057772
       1.970000       0.036713       0.002766       0.056190
       1.980000       0.037047       0.002783       0.054889
       1.990000       0.037384       0.002801       0.053843
       2.000000       0.037725       0.002818       0.053028
       2.010000       0.038069       0.002836       0.052425
       2.020000       0.038416       0.002853       0.052019
       2.030000       0.038768       0.002871       0.051798
       2.040000       0.039123       0.002889       0.051751
       2.050000       0.039481       0.002906       0.051871
       2.060000       0.039844       0.002924       0.052156
       2.070000       0.040210       0.002942       0.052602
       2.080000       0.040581       0.002960       0.053210
       2.090000       0.040955       0.002978       0.053983
       2.100000       0.041334       0.002996       0.054928
       2.110000       0.041717       0.003015       0.056051
