space:E: Abs(E)^2 vs x, y=0(m), z=0(m), lambda=5.63798e-07(m) 

x(nm), Abs(E)^2
-764.106, 0.99954
-741.969, 0.999049
-719.831, 0.998709
-697.694, 0.998601
-675.556, 0.998751
-653.418, 0.999121
-631.281, 0.999623
-609.143, 1.00014
-587.006, 1.00054
-564.868, 1.00073
-542.731, 1.00066
-520.593, 1.00036
-498.455, 0.999884
-476.318, 0.999358
-454.18, 0.998904
-432.043, 0.998631
-409.905, 0.998604
-387.768, 0.998831
-365.63, 0.999256
-343.493, 0.999777
-321.355, 1.00027
-299.217, 1.00062
-277.08, 1.00074
-254.942, 1.0006
-232.805, 1.00023
-210.667, 0.99973
-188.53, 0.999212
-166.392, 0.998802
-144.254, 0.998599
-122.117, 0.998652
-99.9794, 0.998949
-84.1839, 0.999035
-72.9136, 0.998807
-63.8874, 0.998388
-55.8459, 0.997837
-50.1081, 0.997346
-46.0142, 0.996946
-43.093, 0.996637
-41.0088, 0.996405
-39.5216, 0.996234
-38.4605, 0.996109
-37.7034, 0.996018
-37.1632, 0.995953
-36.7778, 0.995906
-36.5027, 0.995872
-36.3065, 0.995848
-17.1408, 0.993726
-17.0409, 0.993048
-16.941, 0.992931
-16.8411, 0.992982
-16.7412, 0.993769
-16.6413, 0.99435
-16.5414, 0.994325
-16.4415, 0.994299
-16.3416, 0.993585
-16.2417, 0.993045
-16.1418, 0.992853
-16.0419, 0.992814
-15.942, 0.993703
-15.842, 0.994372
-15.7421, 0.994366
-15.6422, 0.99416
-15.5423, 0.993349
-15.4424, 0.992903
-15.3425, 0.992805
-15.2426, 0.992942
-15.1427, 0.993717
-15.0428, 0.994131
-14.9429, 0.994267
-14.843, 0.994115
-14.7431, 0.993315
-14.6432, 0.99286
-14.5433, 0.992567
-14.4434, 0.992812
-14.3435, 0.993843
-14.2436, 0.994165
-14.1437, 0.994206
-14.0438, 0.993894
-13.9439, 0.993098
-13.844, 0.992825
-13.7441, 0.992586
-13.6442, 0.992801
-13.5443, 0.993676
-13.4444, 0.99403
-13.3445, 0.994228
-13.2446, 0.993798
-13.1447, 0.993009
-13.0448, 0.99266
-12.9449, 0.992392
-12.845, 0.992917
-12.7451, 0.993696
-12.6452, 0.993887
-12.5453, 0.9941
-12.4454, 0.993641
-12.3455, 0.992971
-12.2455, 0.992639
-12.1456, 0.992216
-12.0457, 0.992779
-11.9458, 0.99365
-11.8459, 0.993981
-11.746, 0.994067
-11.6461, 0.993421
-11.5462, 0.992764
-11.4463, 0.992496
-11.3464, 0.992305
-11.2465, 0.99292
-11.1466, 0.993477
-11.0467, 0.9938
-10.9468, 0.99399
-10.8469, 0.993364
-10.747, 0.992796
-10.6471, 0.992308
-10.5472, 0.992072
-10.4473, 0.992948
-10.3474, 0.99356
-10.2475, 0.993823
-10.1476, 0.993836
-10.0477, 0.993096
-9.94778, 0.992689
-9.84788, 0.992284
-9.74798, 0.992124
-9.64807, 0.992822
-9.54817, 0.993369
-9.44827, 0.993826
-9.34837, 0.993787
-9.24846, 0.993024
-9.14856, 0.99256
-9.04866, 0.992007
-8.94875, 0.992136
-8.84885, 0.992919
-8.74895, 0.993285
-8.64905, 0.993701
-8.54914, 0.993597
-8.44924, 0.992958
-8.34934, 0.992575
-8.24943, 0.991906
-8.14953, 0.991956
-8.04963, 0.992792
-7.94973, 0.993342
-7.84982, 0.993791
-7.74992, 0.993455
-7.65002, 0.992746
-7.55011, 0.99233
-7.45021, 0.99186
-7.35031, 0.992143
-7.25041, 0.992746
-7.1505, 0.993143
-7.0506, 0.993681
-6.9507, 0.993344
-6.8508, 0.992796
-6.75089, 0.992237
-6.65099, 0.991578
-6.55109, 0.992062
-6.45118, 0.992806
-6.35128, 0.993245
-6.25138, 0.993605
-6.15148, 0.993074
-6.05157, 0.992608
-5.95167, 0.992165
-5.85177, 0.991651
-5.75186, 0.992027
-5.65196, 0.992553
-5.55206, 0.993194
-5.45216, 0.993573
-5.35225, 0.993049
-5.25235, 0.992547
-5.15245, 0.991868
-5.05254, 0.99152
-4.95264, 0.99215
-4.85274, 0.992559
-4.75284, 0.993109
-4.65293, 0.993362
-4.55303, 0.992896
-4.45313, 0.992555
-4.35322, 0.991835
-4.25332, 0.991365
-4.15342, 0.991929
-4.05352, 0.992528
-3.95361, 0.993255
-3.85371, 0.993346
-3.75381, 0.992729
-3.6539, 0.992285
-3.554, 0.991616
-3.4541, 0.991526
-3.3542, 0.992002
-3.25429, 0.99237
-3.15439, 0.993109
-3.05449, 0.993189
-2.95458, 0.992754
-2.85468, 0.992314
-2.75478, 0.991356
-2.65488, 0.991339
-2.55497, 0.991969
-2.45507, 0.992506
-2.35517, 0.993148
-2.25527, 0.99297
-2.15536, 0.992522
-2.05546, 0.992146
-1.95556, 0.9914
-1.85565, 0.991399
-1.75575, 0.991744
-1.65585, 0.99237
-1.55595, 0.993116
-1.45604, 0.992945
-1.35614, 0.992545
-1.25624, 0.991884
-1.15633, 0.99115
-1.05643, 0.991442
-0.956528, 0.991826
-0.856625, 0.992567
-0.756723, 0.993028
-0.65682, 0.99141
-0.556917, 0.99145
-0.457014, 0.99209
-0.357111, 0.992835
-0.257208, 0.992569
-0.157306, 0.991092
-0.0574028, 0.991766
0.0425, 0.992362
0.142403, 0.992913
0.282451, 0.99346
0.478777, 0.990765
0.753995, 0.99246
1.13981, 0.992078
1.68066, 0.992131
2.43884, 0.992147
3.5017, 0.992181
4.99166, 0.99222
7.08035, 0.992277
10.0084, 0.992358
14.113, 0.992472
19.8671, 0.992632
27.9333, 0.992866
39.241, 0.993241
50.9551, 0.993696
66.8067, 0.994483
89.0281, 0.996359
111.25, 0.999088
133.471, 1.00201
155.692, 1.00442
177.914, 1.00574
200.135, 1.00564
222.357, 1.00415
244.578, 1.00163
266.8, 0.998689
289.021, 0.996037
311.242, 0.994313
333.464, 0.993935
355.685, 0.994994
377.907, 0.997235
400.128, 1.00012
422.35, 1.00294
444.571, 1.00503
466.792, 1.00588
489.014, 1.00528
511.235, 1.00337
533.457, 1.00063
555.678, 0.997701
577.9, 0.995301
600.121, 0.994008
622.342, 0.994132
644.564, 0.995643
666.785, 0.998177
689.007, 1.00112
711.228, 1.00377
733.45, 1.00547
755.671, 1.00583
777.892, 1.00475
800.114, 1.00249
822.335, 0.999612
844.557, 0.9968
866.778, 0.994736
889, 0.99392
911.221, 0.994549
933.443, 0.996472
955.664, 0.999223
977.885, 1.00214
1000.11, 1.00451
1022.33, 1.00577
1044.55, 1.00561
1066.77, 1.00406
1088.99, 1.00151
1111.21, 0.998556
1133.44, 0.995923
1155.66, 0.994241
1177.88, 0.993917
1200.1, 0.99503
1222.32, 0.997308
1244.54, 1.0002
1266.76, 1.00302
1288.99, 1.00507
1311.21, 1.00587
1333.43, 1.00523
1355.65, 1.00329
1377.87, 1.00053
1400.09, 0.997627
1422.31, 0.995271
1444.54, 0.994036
1466.76, 0.994221
1488.98, 0.995781
1511.2, 0.998339
1533.42, 1.00128
1555.64, 1.00388
1577.86, 1.00553
1600.09, 1.00581
1622.31, 1.00466
1644.53, 1.00236
1666.75, 0.999452
1688.97, 0.996647
1711.19, 0.994617
1733.41, 0.993854
1755.64, 0.994539
1777.86, 0.99651
1800.08, 0.999289
1822.3, 1.00221
1844.52, 1.00456
1866.74, 1.00578
1888.96, 1.00558
1911.19, 1.004
1933.41, 1.00143
1955.63, 0.998496
1977.85, 0.9959
2000.07, 0.994274
2022.29, 0.99401
2044.51, 0.995173
2066.74, 0.997481
2088.96, 1.00038
2111.18, 1.00316
2133.4, 1.00515
2155.62, 1.00588
2177.84, 1.00515
2200.06, 1.00316
2222.29, 1.00037
2244.51, 0.997458
2266.73, 0.995129
2288.95, 0.993943
2311.17, 0.994187
2333.39, 0.995802
2355.61, 0.998397
2377.84, 1.00135
2400.06, 1.00394
2422.28, 1.00556
2444.5, 1.0058
2466.72, 1.00461
2488.94, 1.00229
2511.16, 0.999386
2533.39, 0.996608
2555.61, 0.994627
2577.83, 0.993921
2600.05, 0.99466
2622.27, 0.996665
2644.49, 0.999453
2666.71, 1.00235
2688.94, 1.00465
2711.16, 1.0058
2733.38, 1.00553
2755.6, 1.00389
2777.82, 1.00128
2800.04, 0.998334
2822.26, 0.995761
2844.49, 0.994182
2866.71, 0.993978
2888.93, 0.995199


