space:E: Abs(E)^2 vs x, y=0(m), z=0(m), lambda=5.63798e-07(m) 

x(nm), Abs(E)^2
-507.982, 0.9977
-485.929, 0.997187
-463.876, 0.996705
-441.823, 0.996371
-419.769, 0.996269
-397.716, 0.996431
-375.663, 0.996828
-353.61, 0.997379
-331.556, 0.997967
-309.503, 0.998467
-287.45, 0.998777
-265.397, 0.998835
-243.343, 0.998643
-221.29, 0.998254
-199.237, 0.997768
-177.184, 0.997302
-155.13, 0.996967
-133.077, 0.996833
-111.024, 0.996927
-88.9705, 0.9972
-66.9173, 0.997603
-51.1772, 0.997618
-39.651, 0.997322
-28.4169, 0.996669
-20.3988, 0.995998
-14.6761, 0.995409
-10.5916, 0.997608
-7.67635, 1.00051
-5.59568, 1.00325
-4.11065, 1.00554
-3.05074, 1.00735
-2.29425, 1.00874
-1.75432, 1.00977
-1.36896, 1.01053
-1.09392, 1.01108
-0.897609, 1.01148
-0.7575, 1.01177
-0.6575, 1.01197
-0.5575, 1.01218
-0.4575, 1.0124
-0.3575, 1.01262
-0.2575, 1.01282
-0.1575, 1.01303
-0.0575, 1.01325
0.0425, 1.01347
0.1425, 1.01369
0.282676, 1.01399
0.479169, 1.01441
0.754604, 1.015
1.1407, 1.01584
1.68191, 1.017
2.44056, 1.01863
3.50399, 1.0209
4.99468, 1.02405
7.08426, 1.02842
10.0133, 1.03441
14.1192, 1.04254
19.8747, 1.05323
27.9424, 1.0666
39.2515, 1.08147
50.9543, 1.09119
66.8068, 1.09418
89.0282, 1.07895
111.25, 1.04505
133.471, 1.00068
155.693, 0.956563
177.914, 0.923365
200.135, 0.909125
222.357, 0.917298
244.578, 0.94593
266.8, 0.988123
289.021, 1.0337
311.243, 1.07167
333.464, 1.09287
355.685, 1.09218
377.907, 1.06978
400.128, 1.03107
422.35, 0.985402
444.571, 0.943794
466.793, 0.916288
489.014, 0.909514
511.235, 0.925096
533.457, 0.959257
555.678, 1.00373
577.9, 1.04777
600.121, 1.08072
622.343, 1.09463
644.564, 1.08613
666.785, 1.05727
689.007, 1.01503
711.228, 0.969621
733.45, 0.93201
755.671, 0.911294
777.893, 0.912484
800.114, 0.9353
822.335, 0.974234
844.557, 1.01989
866.778, 1.06124
889, 1.08829
911.221, 1.09452
933.443, 1.07842
955.664, 1.04387
977.885, 0.999212
1000.11, 0.955235
1022.33, 0.922558
1044.55, 0.909072
1066.77, 0.918033
1088.99, 0.947277
1111.21, 0.989743
1133.44, 1.03518
1155.66, 1.07261
1177.88, 1.093
1200.1, 1.09143
1222.32, 1.06828
1244.54, 1.02915
1266.76, 0.983496
1288.99, 0.942337
1311.21, 0.915616
1333.43, 0.909782
1355.65, 0.926239
1377.87, 0.961002
1400.09, 1.00566
1422.31, 1.04943
1444.54, 1.08171
1466.76, 1.09471
1488.98, 1.08527
1511.2, 1.05567
1533.42, 1.01306
1555.64, 0.967737
1577.86, 0.930645
1600.09, 0.910756
1622.31, 0.912886
1644.53, 0.936535
1666.75, 0.976004
1688.97, 1.02178
1711.19, 1.06281
1733.41, 1.08921
1755.64, 1.09461
1777.86, 1.07772
1800.08, 1.04261
1822.3, 0.997767
1844.52, 0.95402
1866.74, 0.921925
1888.96, 0.90922
1911.19, 0.918958
1933.41, 0.948764
1955.63, 0.991421
1977.85, 1.0366
2000.07, 1.07338
2022.29, 1.09285
2044.51, 1.0903
2066.74, 1.06634
2088.96, 1.02675
2111.18, 0.981106
2133.4, 0.940434
2155.62, 0.914578
2177.84, 0.909799
2200.06, 0.927272
2222.29, 0.962801
2244.51, 1.00783
2266.73, 1.05149
2288.95, 1.08328
2311.17, 1.09551
2333.39, 1.08525
2355.61, 1.05498
2377.84, 1.01201
2400.06, 0.966709
2422.28, 0.930014
2444.5, 0.910768
2466.72, 0.9136
2488.94, 0.937802
2511.16, 0.977505
2533.39, 1.0231
2555.61, 1.06354
2577.83, 1.08906
2600.05, 1.09347
2622.27, 1.0757
2644.49, 1.04004
2666.71, 0.995109
2688.94, 0.951771
2711.16, 0.920506
2733.38, 0.908884
2755.6, 0.919733
2777.82, 0.950453
2800.04, 0.993646
2822.26, 1.03889
2844.49, 1.07529
2866.71, 1.09405
2888.93, 1.09065


