space:E: Abs(E)^2 vs x, y=0(m), z=0(m), lambda=5.63798e-07(m) 

x(nm), Abs(E)^2
-51.558, 0.99998
-39.8603, 0.999714
-28.5534, 0.999102
-20.4871, 0.998456
-14.7326, 0.997886
-10.6273, 0.997425
-7.69861, 0.99707
-5.60928, 0.996805
-4.11876, 0.996609
-3.05542, 0.996467
-2.29683, 0.996363
-1.75566, 0.996289
-1.36959, 0.996236
-1.09416, 0.996197
-0.897674, 0.99617
-0.7575, 0.99615
-0.6575, 0.996136
-0.5575, 0.996122
-0.4575, 0.996108
-0.3575, 0.996094
-0.2575, 0.99608
-0.1575, 0.996066
-0.0575, 0.996052
0.0425, 0.996038
0.1425, 0.996024
0.282676, 0.996004
0.479169, 0.995976
0.754604, 0.995937
1.1407, 0.995882
1.68191, 0.995804
2.44056, 0.995693
3.50399, 0.995538
4.99468, 0.995316
7.08426, 0.994999
10.0133, 0.994545
14.1192, 0.993894
19.8747, 0.992963
27.9424, 0.991661
39.2515, 0.989957
50.9543, 0.988477
66.8068, 0.987223
89.0282, 0.987783
111.25, 0.991274
133.471, 0.996853
155.693, 1.00317
177.914, 1.00871
200.135, 1.01212
222.357, 1.01258
244.578, 1.00999
266.8, 1.00496
289.021, 0.998718
311.243, 0.992764
333.464, 0.988538
355.685, 0.987062
377.907, 0.988691
400.128, 0.993034
422.35, 0.99904
444.571, 1.00526
466.793, 1.01019
489.014, 1.01264
511.235, 1.01202
533.457, 1.00847
555.678, 1.00286
577.9, 0.996543
600.121, 0.991039
622.343, 0.987681
644.564, 0.987278
666.785, 0.989929
689.007, 0.994994
711.228, 1.00125
733.45, 1.00718
755.671, 1.01136
777.893, 1.01278
800.114, 1.01109
822.335, 1.0067
844.557, 1.00067
866.778, 0.994468
889, 0.989578
911.221, 0.987186
933.443, 0.987871
955.664, 0.991467
977.885, 0.997105
1000.11, 1.00342
1022.33, 1.0089
1044.55, 1.0122
1066.77, 1.01254
1088.99, 1.00983
1111.21, 1.00473
1133.44, 0.998465
1155.66, 0.992554
1177.88, 0.988422
1200.1, 0.987067
1222.32, 0.988818
1244.54, 0.99325
1266.76, 0.999293
1288.99, 1.00549
1311.21, 1.01034
1333.43, 1.01267
1355.65, 1.01192
1377.87, 1.00828
1400.09, 1.00261
1422.31, 0.996297
1444.54, 0.990857
1466.76, 0.987606
1488.98, 0.98733
1511.2, 0.990095
1533.42, 0.995234
1555.64, 1.00151
1577.86, 1.00739
1600.09, 1.01148
1622.31, 1.01277
1644.53, 1.01096
1666.75, 1.00648
1688.97, 1.00042
1711.19, 0.994238
1733.41, 0.989428
1755.64, 0.987152
1777.86, 0.987962
1800.08, 0.991659
1822.3, 0.997352
1844.52, 1.00366
1866.74, 1.00907
1888.96, 1.01227
1911.19, 1.01248
1933.41, 1.00966
1955.63, 1.00449
1977.85, 0.998211
2000.07, 0.992345
2022.29, 0.988309
2044.51, 0.987078
2066.74, 0.988949
2088.96, 0.993471
2111.18, 0.99955
2133.4, 1.00572
2155.62, 1.01049
2177.84, 1.0127
2200.06, 1.01183
2222.29, 1.00808
2244.51, 1.00236
2266.73, 0.996053
2288.95, 0.990677
2311.17, 0.987533
2333.39, 0.987382
2355.61, 0.990259
2377.84, 0.995469
2400.06, 1.00175
2422.28, 1.0076
2444.5, 1.01158
2466.72, 1.01275
2488.94, 1.01082
2511.16, 1.00626
2533.39, 1.00016
2555.61, 0.994008
2577.83, 0.989282
2600.05, 0.987125
2622.27, 0.988058
2644.49, 0.991857
2666.71, 0.997604
2688.94, 1.00391
2711.16, 1.00925
2733.38, 1.01234
2755.6, 1.01243
2777.82, 1.0095
2800.04, 1.00425
2822.26, 0.997957
2844.49, 0.992139
2866.71, 0.988199
2888.93, 0.987091


