space:E: Abs(E)^2 vs x, y=0(m), z=0(m), lambda=6.52921e-07(m) 

x(nm), Abs(E)^2
-1048.12, 0.670568
-1025.94, 0.670367
-1003.76, 0.670239
-981.578, 0.670206
-959.398, 0.670276
-937.217, 0.670435
-915.037, 0.670656
-892.856, 0.670898
-870.676, 0.671118
-848.496, 0.671277
-826.315, 0.671345
-804.135, 0.67131
-781.954, 0.671177
-759.774, 0.67097
-737.593, 0.670725
-715.413, 0.670488
-693.232, 0.670298
-671.052, 0.67019
-648.871, 0.670182
-626.691, 0.670277
-604.511, 0.670455
-582.33, 0.670685
-560.15, 0.670926
-537.969, 0.671133
-515.789, 0.671271
-493.608, 0.671314
-471.428, 0.671254
-449.247, 0.671105
-427.067, 0.670892
-404.886, 0.670655
-382.706, 0.670438
-360.525, 0.67028
-338.345, 0.67021
-316.165, 0.670241
-293.984, 0.670369
-271.804, 0.670571
-249.623, 0.67081
-227.443, 0.671044
-205.262, 0.67123
-183.082, 0.671334
-160.901, 0.671338
-138.721, 0.67124
-116.54, 0.671057
-100, 0.670799
-83.4596, 0.714159
-66.9192, 0.802387
-50.3788, 0.938028
-38.6124, 1.06556
-29.4113, 1.18459
-21.041, 1.30855
-15.0866, 1.40636
-10.8508, 1.48103
-7.83763, 1.53681
-5.69411, 1.57788
-4.16926, 1.6078
-3.08453, 1.62946
-2.31289, 1.64505
-1.76396, 1.65623
-1.37347, 1.66423
-1.09568, 1.66995
-0.898073, 1.67403
-0.7575, 1.67694
-0.6575, 1.67902
-0.5575, 1.68109
-0.4575, 1.68317
-0.3575, 1.68525
-0.2575, 1.68733
-0.1575, 1.68942
-0.0575, 1.69151
0.0425, 1.6936
0.1425, 1.69569
0.282676, 1.69862
0.479169, 1.70272
0.754604, 1.70845
1.1407, 1.71648
1.68191, 1.72769
2.44056, 1.74333
3.50399, 1.7651
4.99468, 1.79531
7.08426, 1.83701
10.0133, 1.89405
14.1192, 1.97095
19.8747, 2.0719
27.9424, 2.19783
39.2515, 2.33863
50.9543, 2.43399
66.8068, 2.47359
89.0282, 2.35141
111.25, 2.0442
133.471, 1.60751
155.693, 1.12031
177.914, 0.670686
200.135, 0.339945
222.357, 0.187892
244.578, 0.242023
266.8, 0.492552
289.021, 0.894177
311.243, 1.37428
333.464, 1.84605
355.685, 2.22417
377.907, 2.44029
400.128, 2.45532
422.35, 2.26654
444.571, 1.90808
466.793, 1.44478
489.014, 0.96039
511.235, 0.542509
533.457, 0.266696
555.678, 0.182821
577.9, 0.306051
600.121, 0.614101
622.343, 1.05127
644.564, 1.5385
666.785, 1.9877
689.007, 2.31764
711.228, 2.46865
733.45, 2.41344
755.671, 2.16198
777.893, 1.75974
800.114, 1.27946
822.335, 0.807987
844.557, 0.430567
866.778, 0.215448
889, 0.20153
911.221, 0.391331
933.443, 0.750532
955.664, 1.21418
977.885, 1.69844
1000.11, 2.11576
1022.33, 2.39066
1044.55, 2.47344
1066.77, 2.34914
1088.99, 2.04023
1111.21, 1.60257
1133.44, 1.11529
1155.66, 0.666509
1177.88, 0.337372
1200.1, 0.187393
1222.32, 0.243691
1244.54, 0.496086
1266.76, 0.898938
1288.99, 1.3794
1311.21, 1.8506
1333.43, 2.22733
1355.65, 2.44147
1377.87, 2.4543
1400.09, 2.2635
1422.31, 1.90356
1444.54, 1.43958
1466.76, 0.955456
1488.98, 0.53872
1511.2, 0.264732
1533.42, 0.183035
1555.64, 0.308401
1577.86, 0.618163
1600.09, 1.05631
1622.31, 1.54361
1644.53, 1.99196
1666.75, 2.32028
1688.97, 2.46921
1711.19, 2.41181
1733.41, 2.15847
1755.64, 1.75499
1777.86, 1.27434
1800.08, 0.803414
1822.3, 0.427379
1844.52, 0.214225
1866.74, 0.202496
1888.96, 0.394311
1911.19, 0.754988
1933.41, 1.21931
1955.63, 1.70331
1977.85, 2.11948
2000.07, 2.39257
2022.29, 2.47319
2044.51, 2.34677
2066.74, 2.03617
2088.96, 1.59754
2111.18, 1.11021
2133.4, 0.662293
2155.62, 0.33478
2177.84, 0.186893
2200.06, 0.245373
2222.29, 0.499647
2244.51, 0.903734
2266.73, 1.38457
2288.95, 1.85521
2311.17, 2.23054
2333.39, 2.44271
2355.61, 2.45334
2377.84, 2.26052
2400.06, 1.8991
2422.28, 1.43444
2444.5, 0.95057
2466.72, 0.53497
2488.94, 0.262796
2511.16, 0.183264
2533.39, 0.310756
2555.61, 0.62222
2577.83, 1.06134
2600.05, 1.54871
2622.27, 1.99621
2644.49, 2.32292
2666.71, 2.46976
2688.94, 2.41019
2711.16, 2.15497
2733.38, 1.75025
2755.6, 1.26922
2777.82, 0.798855
2800.04, 0.424206
2822.26, 0.213018
2844.49, 0.203477
2866.71, 0.397309
2888.93, 0.759465


