  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       0.000086       0.000015       0.000143
       0.020000       0.000171       0.000029       0.000285
       0.030000       0.000257       0.000044       0.000428
       0.040000       0.000343       0.000059       0.000572
       0.050000       0.000429       0.000073       0.000716
       0.060000       0.000514       0.000088       0.000860
       0.070000       0.000600       0.000103       0.001006
       0.080000       0.000686       0.000117       0.001152
       0.090000       0.000772       0.000132       0.001300
       0.100000       0.000857       0.000146       0.001450
       0.110000       0.000943       0.000161       0.001600
       0.120000       0.001029       0.000176       0.001753
       0.130000       0.001115       0.000190       0.001907
       0.140000       0.001201       0.000205       0.002064
       0.150000       0.001287       0.000220       0.002223
       0.160000       0.001373       0.000234       0.002385
       0.170000       0.001459       0.000249       0.002549
       0.180000       0.001546       0.000264       0.002717
       0.190000       0.001632       0.000279       0.002887
       0.200000       0.001718       0.000293       0.003062
       0.210000       0.001804       0.000308       0.003241
       0.220000       0.001891       0.000323       0.003424
       0.230000       0.001977       0.000337       0.003611
       0.240000       0.002064       0.000352       0.003804
       0.250000       0.002151       0.000367       0.004003
       0.260000       0.002237       0.000382       0.004207
       0.270000       0.002324       0.000396       0.004419
       0.280000       0.002411       0.000411       0.004637
       0.290000       0.002498       0.000426       0.004864
       0.300000       0.002585       0.000441       0.005099
       0.310000       0.002672       0.000455       0.005343
       0.320000       0.002760       0.000470       0.005598
       0.330000       0.002847       0.000485       0.005863
       0.340000       0.002935       0.000500       0.006142
       0.350000       0.003022       0.000514       0.006433
       0.360000       0.003110       0.000529       0.006740
       0.370000       0.003198       0.000544       0.007063
       0.380000       0.003286       0.000559       0.007404
       0.390000       0.003374       0.000574       0.007765
       0.400000       0.003462       0.000589       0.008148
       0.410000       0.003551       0.000604       0.008556
       0.420000       0.003639       0.000618       0.008991
       0.430000       0.003728       0.000633       0.009456
       0.440000       0.003817       0.000648       0.009955
       0.450000       0.003906       0.000663       0.010493
       0.460000       0.003995       0.000678       0.011073
       0.470000       0.004085       0.000693       0.011701
       0.480000       0.004174       0.000708       0.012383
       0.490000       0.004264       0.000723       0.013126
       0.500000       0.004354       0.000738       0.013939
       0.510000       0.004444       0.000753       0.014830
       0.520000       0.004535       0.000768       0.015811
       0.530000       0.004625       0.000783       0.016893
       0.540000       0.004716       0.000798       0.018092
       0.550000       0.004807       0.000813       0.019422
       0.560000       0.004899       0.000828       0.020902
       0.570000       0.004991       0.000843       0.022553
       0.580000       0.005083       0.000858       0.024398
       0.590000       0.005175       0.000873       0.026459
       0.600000       0.005268       0.000889       0.028761
       0.610000       0.005361       0.000904       0.031327
       0.620000       0.005455       0.000919       0.034175
       0.630000       0.005549       0.000934       0.037314
       0.640000       0.005643       0.000949       0.040735
       0.650000       0.005738       0.000965       0.044405
       0.660000       0.005833       0.000980       0.048251
       0.670000       0.005928       0.000995       0.052152
       0.680000       0.006024       0.001010       0.055932
       0.690000       0.006119       0.001026       0.059361
       0.700000       0.006215       0.001041       0.062178
       0.710000       0.006310       0.001056       0.064128
       0.720000       0.006404       0.001072       0.065020
       0.730000       0.006498       0.001087       0.064769
       0.740000       0.006591       0.001102       0.063420
       0.750000       0.006684       0.001118       0.061139
       0.760000       0.006777       0.001133       0.058167
       0.770000       0.006869       0.001149       0.054769
       0.780000       0.006962       0.001164       0.051186
       0.790000       0.007055       0.001180       0.047613
       0.800000       0.007149       0.001195       0.044188
       0.810000       0.007243       0.001211       0.040997
       0.820000       0.007337       0.001226       0.038083
       0.830000       0.007432       0.001242       0.035464
       0.840000       0.007527       0.001258       0.033133
       0.850000       0.007623       0.001273       0.031077
       0.860000       0.007719       0.001289       0.029274
       0.870000       0.007816       0.001305       0.027700
       0.880000       0.007913       0.001321       0.026331
       0.890000       0.008011       0.001336       0.025145
       0.900000       0.008109       0.001352       0.024122
       0.910000       0.008207       0.001368       0.023243
       0.920000       0.008306       0.001384       0.022492
       0.930000       0.008405       0.001400       0.021856
       0.940000       0.008505       0.001416       0.021321
       0.950000       0.008605       0.001432       0.020878
       0.960000       0.008706       0.001447       0.020518
       0.970000       0.008807       0.001463       0.020232
       0.980000       0.008908       0.001479       0.020016
       0.990000       0.009010       0.001496       0.019863
       1.000000       0.009112       0.001512       0.019770
       1.010000       0.009214       0.001528       0.019732
       1.020000       0.009317       0.001544       0.019747
       1.030000       0.009420       0.001560       0.019813
       1.040000       0.009524       0.001576       0.019929
       1.050000       0.009628       0.001593       0.020094
       1.060000       0.009733       0.001609       0.020307
       1.070000       0.009838       0.001625       0.020568
       1.080000       0.009943       0.001641       0.020879
       1.090000       0.010049       0.001658       0.021242
       1.100000       0.010155       0.001674       0.021657
       1.110000       0.010262       0.001691       0.022127
       1.120000       0.010369       0.001707       0.022656
       1.130000       0.010476       0.001724       0.023248
       1.140000       0.010584       0.001740       0.023908
       1.150000       0.010693       0.001757       0.024640
       1.160000       0.010802       0.001774       0.025453
       1.170000       0.010911       0.001790       0.026352
       1.180000       0.011021       0.001807       0.027349
       1.190000       0.011131       0.001824       0.028452
       1.200000       0.011242       0.001841       0.029675
       1.210000       0.011353       0.001857       0.031032
       1.220000       0.011465       0.001874       0.032539
       1.230000       0.011578       0.001891       0.034215
       1.240000       0.011691       0.001908       0.036082
       1.250000       0.011804       0.001925       0.038167
       1.260000       0.011918       0.001942       0.040497
       1.270000       0.012033       0.001959       0.043106
       1.280000       0.012148       0.001976       0.046032
       1.290000       0.012263       0.001994       0.049317
       1.300000       0.012379       0.002011       0.053005
       1.310000       0.012496       0.002028       0.057144
       1.320000       0.012613       0.002045       0.061781
       1.330000       0.012731       0.002063       0.066958
       1.340000       0.012850       0.002080       0.072707
       1.350000       0.012969       0.002098       0.079033
       1.360000       0.013089       0.002115       0.085906
       1.370000       0.013209       0.002133       0.093237
       1.380000       0.013330       0.002150       0.100860
       1.390000       0.013452       0.002168       0.108511
       1.400000       0.013574       0.002186       0.115826
       1.410000       0.013697       0.002203       0.122352
       1.420000       0.013821       0.002221       0.127599
       1.430000       0.013945       0.002239       0.131115
       1.440000       0.014069       0.002257       0.132571
       1.450000       0.014194       0.002275       0.131835
       1.460000       0.014320       0.002293       0.129004
       1.470000       0.014447       0.002311       0.124380
       1.480000       0.014574       0.002329       0.118401
       1.490000       0.014701       0.002347       0.111557
       1.500000       0.014830       0.002365       0.104306
       1.510000       0.014959       0.002384       0.097031
       1.520000       0.015089       0.002402       0.090011
       1.530000       0.015220       0.002420       0.083429
       1.540000       0.015351       0.002439       0.077385
       1.550000       0.015483       0.002457       0.071920
       1.560000       0.015616       0.002476       0.067034
       1.570000       0.015750       0.002495       0.062699
       1.580000       0.015885       0.002513       0.058876
       1.590000       0.016020       0.002532       0.055519
       1.600000       0.016156       0.002551       0.052581
       1.610000       0.016294       0.002570       0.050016
       1.620000       0.016432       0.002589       0.047785
       1.630000       0.016571       0.002608       0.045848
       1.640000       0.016710       0.002627       0.044173
       1.650000       0.016851       0.002646       0.042732
       1.660000       0.016992       0.002665       0.041499
       1.670000       0.017135       0.002684       0.040453
       1.680000       0.017278       0.002704       0.039576
       1.690000       0.017423       0.002723       0.038852
       1.700000       0.017568       0.002743       0.038268
       1.710000       0.017714       0.002762       0.037812
       1.720000       0.017861       0.002782       0.037478
       1.730000       0.018009       0.002802       0.037256
       1.740000       0.018158       0.002821       0.037142
       1.750000       0.018309       0.002841       0.037130
       1.760000       0.018460       0.002861       0.037220
       1.770000       0.018612       0.002881       0.037408
       1.780000       0.018765       0.002901       0.037694
       1.790000       0.018920       0.002922       0.038080
       1.800000       0.019075       0.002942       0.038567
       1.810000       0.019231       0.002962       0.039158
       1.820000       0.019389       0.002983       0.039859
       1.830000       0.019548       0.003003       0.040674
       1.840000       0.019708       0.003024       0.041613
       1.850000       0.019869       0.003044       0.042683
       1.860000       0.020031       0.003065       0.043896
       1.870000       0.020194       0.003086       0.045264
       1.880000       0.020359       0.003107       0.046805
       1.890000       0.020525       0.003128       0.048535
       1.900000       0.020692       0.003149       0.050476
       1.910000       0.020860       0.003170       0.052654
       1.920000       0.021030       0.003192       0.055096
       1.930000       0.021201       0.003213       0.057837
       1.940000       0.021373       0.003234       0.060914
       1.950000       0.021547       0.003256       0.064371
       1.960000       0.021722       0.003278       0.068258
       1.970000       0.021898       0.003300       0.072629
       1.980000       0.022076       0.003321       0.077544
       1.990000       0.022255       0.003343       0.083064
       2.000000       0.022436       0.003366       0.089250
       2.010000       0.022618       0.003388       0.096158
       2.020000       0.022802       0.003410       0.103826
       2.030000       0.022987       0.003432       0.112262
       2.040000       0.023174       0.003455       0.121427
       2.050000       0.023362       0.003478       0.131213
       2.060000       0.023552       0.003500       0.141418
       2.070000       0.023743       0.003523       0.151734
       2.080000       0.023936       0.003546       0.161744
       2.090000       0.024131       0.003569       0.170945
       2.100000       0.024328       0.003592       0.178793
       2.110000       0.024526       0.003616       0.184777
       2.120000       0.024726       0.003639       0.188487
       2.130000       0.024927       0.003663       0.189671
       2.140000       0.025131       0.003686       0.188272
       2.150000       0.025336       0.003710       0.184428
       2.160000       0.025543       0.003734       0.178452
       2.170000       0.025752       0.003758       0.170791
       2.180000       0.025963       0.003782       0.161958
       2.190000       0.026176       0.003807       0.152473
       2.200000       0.026391       0.003831       0.142807
       2.210000       0.026608       0.003856       0.133341
       2.220000       0.026827       0.003881       0.124351
       2.230000       0.027048       0.003905       0.116014
       2.240000       0.027271       0.003930       0.108423
       2.250000       0.027496       0.003956       0.101609
       2.260000       0.027724       0.003981       0.095558
       2.270000       0.027954       0.004006       0.090232
       2.280000       0.028186       0.004032       0.085578
       2.290000       0.028421       0.004058       0.081537
       2.300000       0.028658       0.004084       0.078053
       2.310000       0.028897       0.004110       0.075069
       2.320000       0.029139       0.004136       0.072537
       2.330000       0.029383       0.004163       0.070413
       2.340000       0.029630       0.004189       0.068658
       2.350000       0.029879       0.004216       0.067238
       2.360000       0.030131       0.004243       0.066124
       2.370000       0.030386       0.004270       0.065289
       2.380000       0.030644       0.004297       0.064709
       2.390000       0.030904       0.004325       0.064360
       2.400000       0.031167       0.004352       0.064220
       2.410000       0.031434       0.004380       0.064264
       2.420000       0.031703       0.004408       0.064469
       2.430000       0.031975       0.004437       0.064812
       2.440000       0.032250       0.004465       0.065277
       2.450000       0.032529       0.004494       0.065857
       2.460000       0.032810       0.004522       0.066554
       2.470000       0.033095       0.004551       0.067382
       2.480000       0.033384       0.004581       0.068364
       2.490000       0.033675       0.004610       0.069528
       2.500000       0.033971       0.004640       0.070905
       2.510000       0.034269       0.004670       0.072527
       2.520000       0.034572       0.004700       0.074425
       2.530000       0.034878       0.004730       0.076631
       2.540000       0.035188       0.004761       0.079180
       2.550000       0.035502       0.004792       0.082110
       2.560000       0.035820       0.004823       0.085461
       2.570000       0.036142       0.004854       0.089281
       2.580000       0.036468       0.004886       0.093623
       2.590000       0.036799       0.004918       0.098548
       2.600000       0.037133       0.004950       0.104124
       2.610000       0.037472       0.004982       0.110423
       2.620000       0.037816       0.005015       0.117522
       2.630000       0.038165       0.005048       0.125497
       2.640000       0.038518       0.005081       0.134418
