  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       0.000000            NaN            NaN            NaN
       0.010000 -174198.567872 -847095.656320       2.592405
       0.020000  -43547.294852 -211772.692619       2.592426
       0.030000  -19352.614641  -94120.291932       2.592461
       0.040000  -10884.476541  -52941.951688       2.592510
       0.050000   -6964.938306  -33882.262773       2.592573
       0.060000   -4835.806394  -23528.851507       2.592651
       0.070000   -3552.006972  -17286.071056       2.592742
       0.080000   -2718.771738  -13234.266433       2.592848
       0.090000   -2147.508370  -10456.362519       2.592969
       0.100000   -1738.887010   -8469.344187       2.593104
       0.110000   -1436.553380   -6999.175334       2.593253
       0.120000   -1206.603825   -5880.991349       2.593418
       0.130000   -1027.648964   -5010.781272       2.593598
       0.140000    -885.653725   -4320.296211       2.593793
       0.150000    -771.099175   -3763.248095       2.594004
       0.160000    -677.344634   -3307.345027       2.594230
       0.170000    -599.643127   -2929.503715       2.594472
       0.180000    -534.528472   -2612.869016       2.594731
       0.190000    -479.421904   -2344.901079       2.595007
       0.200000    -432.372774   -2116.114397       2.595299
       0.210000    -391.883511   -1919.226685       2.595609
       0.220000    -356.788970   -1748.572143       2.595936
       0.230000    -326.171657   -1599.689238       2.596282
       0.240000    -299.301148   -1469.026103       2.596647
       0.250000    -275.590114   -1353.726726       2.597030
       0.260000    -254.561961   -1251.473536       2.597433
       0.270000    -235.826680   -1160.370036       2.597857
       0.280000    -219.062641   -1078.852219       2.598301
       0.290000    -204.002693   -1005.621001       2.598767
       0.300000    -190.423455    -939.590135       2.599255
       0.310000    -178.136983    -879.845700       2.599766
       0.320000    -166.984234    -825.614308       2.600300
       0.330000    -156.829888    -776.237945       2.600860
       0.340000    -147.558232    -731.153917       2.601444
       0.350000    -139.069841    -689.878751       2.602055
       0.360000    -131.278905    -651.995175       2.602692
       0.370000    -124.111051    -617.141533       2.603358
       0.380000    -117.501562    -585.003120       2.604053
       0.390000    -111.393908    -555.305053       2.604778
       0.400000    -105.738538    -527.806375       2.605533
       0.410000    -100.491870    -502.295150       2.606320
       0.420000     -95.615444    -478.584368       2.607139
       0.430000     -91.075222    -456.508511       2.607991
       0.440000     -86.840990    -435.920650       2.608875
       0.450000     -82.885853    -416.690001       2.609792
       0.460000     -79.185805    -398.699838       2.610740
       0.470000     -75.719369    -381.845717       2.611717
       0.480000     -72.467281    -366.033964       2.612721
       0.490000     -69.412222    -351.180360       2.613747
       0.500000     -66.538587    -337.209025       2.614787
       0.510000     -63.832287    -324.051445       2.615831
       0.520000     -61.280574    -311.645630       2.616866
       0.530000     -58.871890    -299.935380       2.617871
       0.540000     -56.595739    -288.869653       2.618821
