  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       0.000000            NaN            NaN            NaN
       0.010000  -98669.909515 -195289.057917       2.471064
       0.020000  -24747.672100  -48820.621783       2.471083
       0.030000  -11057.175395  -21696.837304       2.471115
       0.040000   -6264.142582  -12203.512724       2.471161
       0.050000   -4044.235800   -7809.459620       2.471219
       0.060000   -2836.949924   -5422.566563       2.471291
       0.070000   -2107.632904   -3983.345317       2.471376
       0.080000   -1632.992617   -3049.235359       2.471474
       0.090000   -1306.388304   -2408.812632       2.471585
       0.100000   -1071.679533   -1950.722007       2.471710
       0.110000    -897.035768   -1611.786736       2.471848
       0.120000    -763.322454   -1353.998650       2.472000
       0.130000    -658.478612   -1153.378886       2.472166
       0.140000    -574.597329    -994.193229       2.472345
       0.150000    -506.320244    -865.770347       2.472539
       0.160000    -449.911378    -760.665613       2.472747
       0.170000    -402.700757    -673.557364       2.472969
       0.180000    -362.738353    -600.559788       2.473206
       0.190000    -328.572249    -538.781925       2.473458
       0.200000    -299.102619    -486.036971       2.473726
       0.210000    -273.483331    -440.646056       2.474008
       0.220000    -251.054237    -401.302976       2.474307
       0.230000    -231.293690    -366.979162       2.474621
       0.240000    -213.784683    -336.855760       2.474952
       0.250000    -198.190298    -310.274341       2.475299
       0.260000    -184.235678    -286.700608       2.475664
       0.270000    -171.694580    -265.697339       2.476046
       0.280000    -160.379254    -246.903965       2.476446
       0.290000    -150.132709    -230.020994       2.476864
       0.300000    -140.822759    -214.797999       2.477302
       0.310000    -132.337385    -201.024285       2.477759
       0.320000    -124.581094    -188.521553       2.478236
       0.330000    -117.472025    -177.138103       2.478733
       0.340000    -110.939647    -166.744211       2.479252
       0.350000    -104.922897    -157.228416       2.479793
       0.360000     -99.368674    -148.494519       2.480357
       0.370000     -94.230606    -140.459145       2.480944
       0.380000     -89.468041    -133.049739       2.481556
       0.390000     -85.045211    -126.202931       2.482192
       0.400000     -80.930535    -119.863169       2.482855
       0.410000     -77.096037    -113.981593       2.483545
       0.420000     -73.516864    -108.515090       2.484263
       0.430000     -70.170866    -103.425502       2.485009
       0.440000     -67.038255     -98.678953       2.485786
       0.450000     -64.101301     -94.245295       2.486593
       0.460000     -61.344083     -90.097615       2.487431
       0.470000     -58.752268     -86.211837       2.488302
       0.480000     -56.312927     -82.566363       2.489206
       0.490000     -54.014368     -79.141778       2.490142
       0.500000     -51.845999     -75.920588       2.491111
       0.510000     -49.798207     -72.886998       2.492112
       0.520000     -47.862246     -70.026717       2.493144
       0.530000     -46.030151     -67.326788       2.494203
       0.540000     -44.294651     -64.775444       2.495285
       0.550000     -42.649098     -62.361977       2.496385
       0.560000     -41.087409     -60.076627       2.497493
       0.570000     -39.604001     -57.910482       2.498595
       0.580000     -38.193749     -55.855392       2.499675
       0.590000     -36.851939     -53.903892       2.500709
       0.600000     -35.574230     -52.049134       2.501663
