  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       0.206559       0.109739       0.082503
       0.020000       0.393748       0.220843       0.162089
       0.030000       0.549192       0.334578       0.236158
       0.040000       0.670058       0.451982       0.302745
       0.050000       0.760891       0.573705       0.360765
       0.060000       0.829630       0.699783       0.410095
       0.070000       0.884332       0.829344       0.451394
       0.080000       0.931423       0.960286       0.485716
       0.090000       0.975154       1.088986       0.514032
       0.100000       1.017739       1.210184       0.536868
       0.110000       1.059794       1.317238       0.554169
       0.120000       1.100909       1.402901       0.565438
       0.130000       1.140280       1.460629       0.570081
       0.140000       1.177300       1.486096       0.567798
       0.150000       1.212001       1.478374       0.558873
       0.160000       1.245233       1.440238       0.544233
       0.170000       1.278556       1.377455       0.525284
       0.180000       1.313942       1.297393       0.503606
       0.190000       1.353444       1.207544       0.480658
       0.200000       1.398935       1.114423       0.457575
       0.210000       1.451980       1.023023       0.435105
       0.220000       1.513803       0.936741       0.413660
       0.230000       1.585310       0.857592       0.393431
       0.240000       1.667126       0.786512       0.374500
       0.250000       1.759612       0.723678       0.356910
       0.260000       1.862844       0.668747       0.340694
       0.270000       1.976587       0.621042       0.325849
       0.280000       2.100264       0.579676       0.312322
       0.290000       2.232984       0.543636       0.299992
       0.300000       2.373686       0.511863       0.288679
       0.310000       2.521437       0.483334       0.278157
       0.320000       2.675847       0.457161       0.268193
       0.330000       2.837523       0.432674       0.258596
       0.340000       3.008356       0.409480       0.249255
       0.350000       3.191556       0.387452       0.240170
       0.360000       3.391414       0.366665       0.231439
       0.370000       3.612919       0.347298       0.223206
       0.380000       3.861407       0.329541       0.215596
       0.390000       4.142332       0.313533       0.208653
       0.400000       4.461183       0.299331       0.202305
       0.410000       4.823500       0.286909       0.196364
       0.420000       5.234922       0.276170       0.190559
       0.430000       5.701174       0.266970       0.184597
       0.440000       6.227936       0.259143       0.178228
       0.450000       6.820493       0.252522       0.171310
       0.460000       7.483072       0.246959       0.163835
       0.470000       8.217788       0.242340       0.155934
       0.480000       9.023157       0.238594       0.147830
       0.490000       9.892225       0.235700       0.139789
       0.500000      10.810558       0.233691       0.132069
       0.510000      11.754549       0.232642       0.124879
       0.520000      12.690750       0.232652       0.118371
       0.530000      13.576912       0.233832       0.112640
       0.540000      14.365037       0.236279       0.107729
       0.550000      15.006058       0.240066       0.103647
       0.560000      15.455239       0.245225       0.100376
       0.570000      15.677523       0.251732       0.097877
       0.580000      15.652483       0.259490       0.096098
       0.590000      15.378446       0.268312       0.094971
       0.600000      14.874503       0.277900       0.094421
       0.610000      14.178756       0.287849       0.094361
       0.620000      13.342346       0.297671       0.094703
       0.630000      12.420908       0.306845       0.095359
       0.640000      11.466333       0.314905       0.096241
       0.650000      10.521161       0.321523       0.097262
       0.660000       9.616308       0.326580       0.098323
       0.670000       8.771490       0.330188       0.099316
       0.680000       7.997166       0.332683       0.100128
       0.690000       7.296947       0.334572       0.100660
       0.700000       6.669855       0.336470       0.100857
       0.710000       6.112113       0.339016       0.100728
       0.720000       5.618466       0.342805       0.100345
       0.730000       5.183053       0.348337       0.099825
       0.740000       4.799958       0.355973       0.099295
       0.750000       4.463517       0.365920       0.098853
       0.760000       4.168473       0.378201       0.098551
       0.770000       3.910015       0.392626       0.098380
       0.780000       3.683777       0.408757       0.098286
       0.790000       3.485797       0.425867       0.098183
       0.800000       3.312498       0.442934       0.097978
       0.810000       3.160689       0.458685       0.097597
       0.820000       3.027614       0.471726       0.096992
       0.830000       2.911015       0.480748       0.096161
       0.840000       2.809186       0.484776       0.095149
       0.850000       2.720972       0.483370       0.094041
       0.860000       2.645696       0.476720       0.092943
       0.870000       2.583045       0.465588       0.091964
       0.880000       2.532941       0.451129       0.091184
       0.890000       2.495444       0.434666       0.090643
       0.900000       2.470698       0.417468       0.090333
       0.910000       2.458916       0.400609       0.090207
       0.920000       2.460393       0.384903       0.090201
       0.930000       2.475524       0.370900       0.090254
       0.940000       2.504836       0.358935       0.090327
       0.950000       2.549001       0.349174       0.090409
       0.960000       2.608855       0.341677       0.090504
       0.970000       2.685396       0.336439       0.090611
       0.980000       2.779771       0.333423       0.090704
       0.990000       2.893246       0.332583       0.090723
       1.000000       3.027145       0.333880       0.090587
       1.010000       3.182766       0.337284       0.090214
       1.020000       3.361260       0.342782       0.089554
       1.030000       3.563469       0.350369       0.088605
       1.040000       3.789721       0.360043       0.087421
       1.050000       4.039546       0.371788       0.086096
       1.060000       4.311308       0.385561       0.084742
       1.070000       4.601737       0.401261       0.083462
       1.080000       4.905459       0.418713       0.082334
       1.090000       5.214719       0.437650       0.081392
       1.100000       5.519594       0.457713       0.080624
       1.110000       5.808903       0.478475       0.079976
       1.120000       6.071762       0.499499       0.079368
       1.130000       6.299341       0.520397       0.078720
       1.140000       6.486248       0.540910       0.077976
       1.150000       6.631107       0.560946       0.077124
       1.160000       6.736329       0.580614       0.076198
       1.170000       6.807278       0.600218       0.075263
       1.180000       6.851034       0.620221       0.074394
       1.190000       6.874912       0.641175       0.073647
       1.200000       6.885042       0.663631       0.073049
       1.210000       6.885543       0.688043       0.072589
       1.220000       6.878635       0.714702       0.072224
       1.230000       6.865593       0.743693       0.071894
       1.240000       6.847865       0.774861       0.071531
       1.250000       6.827582       0.807765       0.071080
       1.260000       6.807113       0.841649       0.070500
       1.270000       6.788006       0.875441       0.069772
       1.280000       6.770119       0.907877       0.068906
       1.290000       6.751575       0.937741       0.067942
       1.300000       6.729615       0.964207       0.066946
       1.310000       6.701766       0.987137       0.066004
       1.320000       6.666532       1.007213       0.065211
       1.330000       6.623127       1.025811       0.064650
       1.340000       6.570497       1.044672       0.064387
       1.350000       6.506379       1.065491       0.064462
       1.360000       6.427089       1.089553       0.064883
       1.370000       6.328205       1.117486       0.065631
       1.380000       6.205631       1.149134       0.066654
       1.390000       6.056365       1.183565       0.067874
       1.400000       5.878665       1.219208       0.069197
       1.410000       5.671887       1.254141       0.070518
       1.420000       5.436543       1.286508       0.071734
       1.430000       5.174788       1.314961       0.072760
       1.440000       4.890986       1.338958       0.073527
       1.450000       4.591799       1.358755       0.073997
       1.460000       4.285476       1.375111       0.074158
       1.470000       3.980620       1.388822       0.074038
       1.480000       3.684929       1.400349       0.073701
       1.490000       3.404360       1.409700       0.073244
       1.500000       3.142847       1.416640       0.072778
       1.510000       2.902446       1.421089       0.072415
       1.520000       2.683719       1.423516       0.072248
       1.530000       2.486176       1.425108       0.072347
       1.540000       2.308666       1.427622       0.072756
       1.550000       2.149684       1.432994       0.073494
       1.560000       2.007587       1.442864       0.074556
       1.570000       1.880729       1.458170       0.075909
       1.580000       1.767547       1.478876       0.077481
       1.590000       1.666602       1.503900       0.079157
       1.600000       1.576602       1.531237       0.080780
       1.610000       1.496402       1.558315       0.082167
       1.620000       1.425005       1.582577       0.083136
       1.630000       1.361554       1.602159       0.083549
       1.640000       1.305320       1.616467       0.083348
       1.650000       1.255693       1.626400       0.082566
       1.660000       1.212165       1.634133       0.081319
       1.670000       1.174313       1.642538       0.079770
       1.680000       1.141776       1.654471       0.078087
       1.690000       1.114236       1.672159       0.076412
       1.700000       1.091395       1.696783       0.074835
       1.710000       1.072947       1.728272       0.073399
       1.720000       1.058559       1.765318       0.072105
       1.730000       1.047844       1.805561       0.070930
       1.740000       1.040361       1.845982       0.069838
       1.750000       1.035628       1.883418       0.068795
       1.760000       1.033170       1.915107       0.067771
       1.770000       1.032579       1.939114       0.066744
       1.780000       1.033592       1.954557       0.065702
       1.790000       1.036135       1.961659       0.064654
       1.800000       1.040340       1.961694       0.063626
       1.810000       1.046498       1.956850       0.062669
       1.820000       1.054979       1.949953       0.061845
       1.830000       1.066125       1.944035       0.061222
       1.840000       1.080137       1.941827       0.060859
       1.850000       1.097007       1.945303       0.060805
       1.860000       1.116502       1.955408       0.061089
       1.870000       1.138213       1.972009       0.061724
       1.880000       1.161669       1.994036       0.062698
       1.890000       1.186459       2.019722       0.063978
       1.900000       1.212320       2.046881       0.065505
       1.910000       1.239143       2.073180       0.067191
       1.920000       1.266904       2.096435       0.068926
       1.930000       1.295579       2.114928       0.070589
       1.940000       1.325079       2.127667       0.072059
       1.950000       1.355247       2.134449       0.073244
       1.960000       1.385924       2.135670       0.074101
       1.970000       1.417045       2.131948       0.074646
       1.980000       1.448721       2.123792       0.074955
       1.990000       1.481238       2.111475       0.075148
       2.000000       1.514951       2.095158       0.075364
       2.010000       1.550111       2.075126       0.075740
       2.020000       1.586733       2.051963       0.076389
       2.030000       1.624564       2.026548       0.077392
       2.040000       1.663194       1.999912       0.078789
       2.050000       1.702224       1.973076       0.080584
       2.060000       1.741404       1.946934       0.082740
       2.070000       1.780650       1.922160       0.085190
       2.080000       1.819966       1.899114       0.087840
       2.090000       1.859340       1.877719       0.090586
       2.100000       1.898702       1.857404       0.093332
       2.110000       1.937957       1.837197       0.096004
       2.120000       1.977030       1.815972       0.098562
       2.130000       2.015828       1.792785       0.100997
       2.140000       2.054103       1.767119       0.103324
       2.150000       2.091262       1.738916       0.105564
       2.160000       2.126237       1.708397       0.107737
       2.170000       2.157436       1.675808       0.109856
       2.180000       2.182788       1.641293       0.111919
       2.190000       2.199832       1.604986       0.113903
       2.200000       2.205867       1.567254       0.115763
       2.210000       2.198202       1.528916       0.117427
       2.220000       2.174516       1.491283       0.118807
       2.230000       2.133295       1.455953       0.119821
       2.240000       2.074251       1.424476       0.120416
       2.250000       1.998594       1.397999       0.120594
       2.260000       1.909010       1.377020       0.120413
       2.270000       1.809309       1.361283       0.119979
       2.280000       1.703831       1.349805       0.119420
       2.290000       1.596807       1.341001       0.118854
       2.300000       1.491862       1.332880       0.118362
       2.310000       1.391752       1.323288       0.117976
       2.320000       1.298313       1.310210       0.117684
       2.330000       1.212547       1.292113       0.117450
       2.340000       1.134764       1.268261       0.117244
       2.350000       1.064748       1.238906       0.117067
       2.360000       1.001911       1.205234       0.116968
       2.370000       0.945443       1.169077       0.117036
       2.380000       0.894455       1.132488       0.117376
       2.390000       0.848102       1.097327       0.118089
       2.400000       0.805680       1.064980       0.119243
       2.410000       0.766665       1.036215       0.120866
       2.420000       0.730691       1.011189       0.122939
       2.430000       0.697497       0.989554       0.125406
       2.440000       0.666868       0.970645       0.128176
       2.450000       0.638588       0.953711       0.131126
       2.460000       0.612440       0.938157       0.134100
       2.470000       0.588208       0.923717       0.136913
       2.480000       0.565701       0.910513       0.139370
       2.490000       0.544761       0.899007       0.141295
       2.500000       0.525278       0.889873       0.142573
       2.510000       0.507195       0.883854       0.143183
       2.520000       0.490509       0.881658       0.143194
       2.530000       0.475262       0.883877       0.142746
       2.540000       0.461516       0.890945       0.142009
       2.550000       0.449336       0.903093       0.141142
       2.560000       0.438759       0.920312       0.140277
       2.570000       0.429783       0.942315       0.139512
       2.580000       0.422359       0.968504       0.138917
       2.590000       0.416388       0.997974       0.138544
       2.600000       0.411730       1.029577       0.138433
       2.610000       0.408209       1.062062       0.138619
       2.620000       0.405621       1.094304       0.139136
       2.630000       0.403753       1.125536       0.140014
       2.640000       0.402382       1.155515       0.141267
       2.650000       0.401283       1.184528       0.142874
       2.660000       0.400230       1.213245       0.144770
       2.670000       0.399009       1.242478       0.146838
       2.680000       0.397436       1.272966       0.148925
       2.690000       0.395388       1.305265       0.150866
       2.700000       0.392831       1.339772       0.152515
       2.710000       0.389845       1.376845       0.153764
       2.720000       0.386634       1.416982       0.154550
       2.730000       0.383503       1.460964       0.154845
       2.740000       0.380812       1.509899       0.154650
       2.750000       0.378931       1.565132       0.153979
       2.760000       0.378193       1.627995       0.152867
       2.770000       0.378868       1.699472       0.151369
       2.780000       0.381145       1.779839       0.149575
       2.790000       0.385124       1.868349       0.147595
       2.800000       0.390815       1.963010       0.145544
       2.810000       0.398120       2.060478       0.143531
       2.820000       0.406832       2.156114       0.141632
       2.830000       0.416627       2.244222       0.139893
       2.840000       0.427090       2.318510       0.138327
       2.850000       0.437761       2.372748       0.136920
       2.860000       0.448227       2.401592       0.135643
       2.870000       0.458226       2.401448       0.134463
       2.880000       0.467727       2.371214       0.133362
       2.890000       0.476955       2.312639       0.132342
       2.900000       0.486324       2.230124       0.131435
       2.910000       0.496322       2.129943       0.130693
       2.920000       0.507367       2.019113       0.130190
       2.930000       0.519704       1.904263       0.130014
       2.940000       0.533338       1.790813       0.130256
       2.950000       0.548047       1.682592       0.130996
       2.960000       0.563442       1.581860       0.132293
       2.970000       0.579064       1.489584       0.134165
       2.980000       0.594475       1.405835       0.136586
       2.990000       0.609311       1.330181       0.139478
       3.000000       0.623269       1.261983       0.142722
       3.010000       0.636047       1.200579       0.146163
       3.020000       0.647270       1.145364       0.149628
       3.030000       0.656448       1.095812       0.152938
       3.040000       0.662965       1.051453       0.155930
       3.050000       0.666120       1.011840       0.158479
       3.060000       0.665214       0.976498       0.160506
       3.070000       0.659671       0.944887       0.161987
       3.080000       0.649179       0.916403       0.162938
       3.090000       0.633812       0.890432       0.163385
       3.100000       0.614075       0.866424       0.163340
       3.110000       0.590854       0.843959       0.162783
       3.120000       0.565267       0.822751       0.161671
       3.130000       0.538474       0.802599       0.159954
       3.140000       0.511505       0.783301       0.157609
       3.150000       0.485157       0.764614       0.154663
       3.160000       0.459960       0.746268       0.151203
       3.170000       0.436208       0.728045       0.147368
       3.180000       0.414026       0.709879       0.143341
       3.190000       0.393444       0.691908       0.139321
       3.200000       0.374459       0.674472       0.135505
       3.210000       0.357070       0.658053       0.132070
       3.220000       0.341293       0.643184       0.129159
       3.230000       0.327148       0.630365       0.126867
       3.240000       0.314647       0.619997       0.125237
       3.250000       0.303781       0.612341       0.124260
       3.260000       0.294507       0.607500       0.123879
       3.270000       0.286753       0.605423       0.124002
       3.280000       0.280407       0.605917       0.124513
       3.290000       0.275321       0.608679       0.125292
       3.300000       0.271308       0.613335       0.126229
       3.310000       0.268138       0.619492       0.127227
       3.320000       0.265549       0.626785       0.128200
       3.330000       0.263262       0.634912       0.129064
       3.340000       0.261006       0.643654       0.129732
       3.350000       0.258548       0.652862       0.130120
       3.360000       0.255718       0.662427       0.130165
       3.370000       0.252422       0.672241       0.129834
       3.380000       0.248645       0.682174       0.129146
       3.390000       0.244443       0.692081       0.128172
       3.400000       0.239928       0.701844       0.127031
       3.410000       0.235259       0.711426       0.125877
       3.420000       0.230614       0.720910       0.124886
       3.430000       0.226170       0.730501       0.124233
       3.440000       0.222081       0.740492       0.124072
       3.450000       0.218463       0.751181       0.124522
       3.460000       0.215396       0.762791       0.125655
       3.470000       0.212919       0.775400       0.127489
       3.480000       0.211050       0.788941       0.129985
       3.490000       0.209785       0.803264       0.133048
       3.500000       0.209119       0.818243       0.136535
       3.510000       0.209046       0.833891       0.140266
       3.520000       0.209564       0.850431       0.144046
       3.530000       0.210672       0.868285       0.147691
       3.540000       0.212369       0.887992       0.151042
       3.550000       0.214643       0.910074       0.153979
       3.560000       0.217462       0.934909       0.156413
       3.570000       0.220773       0.962649       0.158262
       3.580000       0.224485       0.993183       0.159435
       3.590000       0.228471       1.026132       0.159821
       3.600000       0.232562       1.060864       0.159304
       3.610000       0.236558       1.096521       0.157801
       3.620000       0.240260       1.132101       0.155301
       3.630000       0.243502       1.166573       0.151890
       3.640000       0.246198       1.199021       0.147748
       3.650000       0.248357       1.228737       0.143125
       3.660000       0.250093       1.255218       0.138300
       3.670000       0.251591       1.278077       0.133539
       3.680000       0.253073       1.296901       0.129067
       3.690000       0.254762       1.311120       0.125055
       3.700000       0.256857       1.319944       0.121613
       3.710000       0.259527       1.322386       0.118799
       3.720000       0.262915       1.317401       0.116631
       3.730000       0.267138       1.304119       0.115103
       3.740000       0.272294       1.282107       0.114192
       3.750000       0.278458       1.251603       0.113875
