  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       0.000000            NaN            NaN            NaN
       0.010000 -108283.735483 -101037.833003       1.954973
       0.020000  -27032.387137  -25255.618477       1.955016
       0.030000  -11985.740982  -11221.874553       1.955087
       0.040000   -6719.296317   -6310.063595       1.955187
       0.050000   -4281.554507   -4036.596167       1.955316
       0.060000   -2957.210575   -2801.625524       1.955474
       0.070000   -2158.528399   -2056.976464       1.955662
       0.080000   -1640.003851   -1573.669847       1.955880
       0.090000   -1284.352690   -1242.315664       1.956129
       0.100000   -1029.802834   -1005.299192       1.956409
       0.110000    -841.308993    -829.933018       1.956721
       0.120000    -697.788533    -696.551857       1.957066
       0.130000    -585.942435    -592.749134       1.957444
       0.140000    -497.046745    -510.384022       1.957857
       0.150000    -425.188074    -443.935212       1.958305
       0.160000    -366.245711    -389.550878       1.958789
       0.170000    -317.280248    -344.477608       1.959311
       0.180000    -276.153562    -306.704893       1.959871
       0.190000    -241.285585    -274.736958       1.960470
       0.200000    -211.494683    -247.442353       1.961109
       0.210000    -185.890583    -223.952432       1.961790
       0.220000    -163.800971    -203.591365       1.962511
       0.230000    -144.719808    -185.826967       1.963274
       0.240000    -128.269278    -170.235562       1.964079
       0.250000    -114.169583    -156.476472       1.964923
       0.260000    -102.212330    -144.273247       1.965806
       0.270000     -92.234710    -133.399664       1.966724
       0.280000     -84.093656    -123.669156       1.967670
       0.290000     -77.641470    -114.926757       1.968639
       0.300000     -72.706404    -107.042891       1.969618
       0.310000     -69.082095     -99.908532       1.970593
       0.320000     -66.528290     -93.431420       1.971543
       0.330000     -64.783121     -87.533054       1.972441
       0.340000     -63.585148     -82.146305       1.973254
       0.350000     -62.700944     -77.213490       1.973940
       0.360000     -61.950766     -72.684825       1.974451
       0.370000     -61.223111     -68.517158       1.974735
       0.380000     -60.471923     -64.672936       1.974739
       0.390000     -59.697229     -61.119360       1.974419
       0.400000     -58.917078     -57.827674       1.973744
       0.410000     -58.141882     -54.772587       1.972698
       0.420000     -57.360712     -51.931780       1.971281
       0.430000     -56.543405     -49.285503       1.969491
       0.440000     -55.655004     -46.816224       1.967313
       0.450000     -54.673609     -44.508343       1.964699
       0.460000     -53.602334     -42.347942       1.961572
       0.470000     -52.470439     -40.322578       1.957837
       0.480000     -51.324361     -38.421105       1.953421
       0.490000     -50.213048     -36.633524       1.948311
       0.500000     -49.173099     -34.950853       1.942598
       0.510000     -48.218695     -33.365020       1.936490
       0.520000     -47.339776     -31.868774       1.930295
       0.530000     -46.509179     -30.455609       1.924367
       0.540000     -45.695778     -29.119705       1.919034
