  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       0.015770       0.017711       0.001734
       0.020000       0.031624       0.035552       0.003479
       0.030000       0.047650       0.053658       0.005247
       0.040000       0.063937       0.072166       0.007050
       0.050000       0.080576       0.091221       0.008902
       0.060000       0.097665       0.110977       0.010815
       0.070000       0.115309       0.131602       0.012804
       0.080000       0.133620       0.153279       0.014885
       0.090000       0.152719       0.176207       0.017075
       0.100000       0.172742       0.200611       0.019394
       0.110000       0.193835       0.226737       0.021863
       0.120000       0.216164       0.254862       0.024507
       0.130000       0.239910       0.285293       0.027353
       0.140000       0.265277       0.318368       0.030432
       0.150000       0.292490       0.354456       0.033779
       0.160000       0.321800       0.393951       0.037434
       0.170000       0.353482       0.437256       0.041441
       0.180000       0.387835       0.484765       0.045850
       0.190000       0.425177       0.536824       0.050713
       0.200000       0.465839       0.593672       0.056088
       0.210000       0.510156       0.655372       0.062033
       0.220000       0.558448       0.721709       0.068602
       0.230000       0.611016       0.792101       0.075841
       0.240000       0.668128       0.865529       0.083773
       0.250000       0.730039       0.940529       0.092389
       0.260000       0.797020       1.015291       0.101626
       0.270000       0.869415       1.087859       0.111351
       0.280000       0.947705       1.156394       0.121343
       0.290000       1.032539       1.219394       0.131287
       0.300000       1.124706       1.275843       0.140792
       0.310000       1.225036       1.325269       0.149432
       0.320000       1.334242       1.367790       0.156806
       0.330000       1.452694       1.404194       0.162614
       0.340000       1.580148       1.435978       0.166702
       0.350000       1.715377       1.465260       0.169094
       0.360000       1.855738       1.494480       0.169967
       0.370000       1.996734       1.525942       0.169602
       0.380000       2.131771       1.561320       0.168312
       0.390000       2.252366       1.601255       0.166378
       0.400000       2.349048       1.645148       0.164001
       0.410000       2.412987       1.691153       0.161298
       0.420000       2.437987       1.736342       0.158335
       0.430000       2.422137       1.777001       0.155182
       0.440000       2.368390       1.809041       0.151948
       0.450000       2.283788       1.828515       0.148805
       0.460000       2.177729       1.832251       0.145963
       0.470000       2.060016       1.818513       0.143633
       0.480000       1.939361       1.787483       0.141986
       0.490000       1.822595       1.741382       0.141118
       0.500000       1.714529       1.684110       0.141031
       0.510000       1.618189       1.620517       0.141626
       0.520000       1.535233       1.555544       0.142713
       0.530000       1.466353       1.493474       0.144031
       0.540000       1.411621       1.437458       0.145282
       0.550000       1.370733       1.389294       0.146188
       0.560000       1.343171       1.349404       0.146536
       0.570000       1.328288       1.316913       0.146230
       0.580000       1.325349       1.289807       0.145301
       0.590000       1.333536       1.265197       0.143901
       0.600000       1.351957       1.239743       0.142264
       0.610000       1.379665       1.210230       0.140660
       0.620000       1.415717       1.174218       0.139342
       0.630000       1.459224       1.130562       0.138511
       0.640000       1.509354       1.079587       0.138284
       0.650000       1.565217       1.022871       0.138678
       0.660000       1.625590       0.962724       0.139606
       0.670000       1.688553       0.901617       0.140889
       0.680000       1.751156       0.841730       0.142276
       0.690000       1.809309       0.784722       0.143488
       0.700000       1.858079       0.731678       0.144265
       0.710000       1.892462       0.683177       0.144415
       0.720000       1.908484       0.639417       0.143844
       0.730000       1.904287       0.600327       0.142554
       0.740000       1.880722       0.565673       0.140617
       0.750000       1.841193       0.535132       0.138140
       0.760000       1.790832       0.508345       0.135228
       0.770000       1.735388       0.484953       0.131983
       0.780000       1.680257       0.464622       0.128510
       0.790000       1.629896       0.447054       0.124926
       0.800000       1.587616       0.431991       0.121366
       0.810000       1.555663       0.419220       0.117964
       0.820000       1.535416       0.408564       0.114831
       0.830000       1.527619       0.399880       0.112041
       0.840000       1.532567       0.393053       0.109621
       0.850000       1.550252       0.387991       0.107561
       0.860000       1.580461       0.384625       0.105834
       0.870000       1.622860       0.382907       0.104415
       0.880000       1.677106       0.382807       0.103299
       0.890000       1.742983       0.384317       0.102508
       0.900000       1.820583       0.387447       0.102083
       0.910000       1.910443       0.392225       0.102068
       0.920000       2.013593       0.398697       0.102492
       0.930000       2.131413       0.406922       0.103359
       0.940000       2.265317       0.416967       0.104631
       0.950000       2.416265       0.428901       0.106232
       0.960000       2.584175       0.442785       0.108044
       0.970000       2.767283       0.458651       0.109923
       0.980000       2.961510       0.476489       0.111718
       0.990000       3.159964       0.496218       0.113298
       1.000000       3.352788       0.517676       0.114574
       1.010000       3.527630       0.540612       0.115515
       1.020000       3.670957       0.564721       0.116133
       1.030000       3.770154       0.589697       0.116471
       1.040000       3.815964       0.615338       0.116581
       1.050000       3.804448       0.641638       0.116513
       1.060000       3.737689       0.668848       0.116323
       1.070000       3.622927       0.697465       0.116076
       1.080000       3.470536       0.728140       0.115847
       1.090000       3.291738       0.761549       0.115716
       1.100000       3.096879       0.798241       0.115749
       1.110000       2.894614       0.838510       0.115992
       1.120000       2.691839       0.882285       0.116474
       1.130000       2.493934       0.929053       0.117214
       1.140000       2.305017       0.977833       0.118241
       1.150000       2.128084       1.027246       0.119600
       1.160000       1.965094       1.075720       0.121353
       1.170000       1.817070       1.121833       0.123556
       1.180000       1.684245       1.164738       0.126251
       1.190000       1.566248       1.204507       0.129439
       1.200000       1.462277       1.242257       0.133065
       1.210000       1.371243       1.279971       0.137011
       1.220000       1.291876       1.320113       0.141089
       1.230000       1.222795       1.365140       0.145058
       1.240000       1.162552       1.417082       0.148647
       1.250000       1.109691       1.477215       0.151614
       1.260000       1.062820       1.545815       0.153785
       1.270000       1.020711       1.621990       0.155101
       1.280000       0.982399       1.703549       0.155616
       1.290000       0.947243       1.787010       0.155472
       1.300000       0.914920       1.867816       0.154850
       1.310000       0.885340       1.940877       0.153926
       1.320000       0.858522       2.001420       0.152851
       1.330000       0.834484       2.045986       0.151747
       1.340000       0.813171       2.073251       0.150722
       1.350000       0.794457       2.084368       0.149873
       1.360000       0.778190       2.082698       0.149282
       1.370000       0.764265       2.073066       0.149001
       1.380000       0.752685       2.060809       0.149049
       1.390000       0.743583       2.050911       0.149405
       1.400000       0.737200       2.047363       0.150022
       1.410000       0.733842       2.052787       0.150841
       1.420000       0.733820       2.068280       0.151797
       1.430000       0.737417       2.093415       0.152818
       1.440000       0.744858       2.126378       0.153811
       1.450000       0.756294       2.164243       0.154665
       1.460000       0.771794       2.203427       0.155259
       1.470000       0.791326       2.240301       0.155495
       1.480000       0.814724       2.271845       0.155332
       1.490000       0.841653       2.296105       0.154816
       1.500000       0.871561       2.312274       0.154082
       1.510000       0.903655       2.320393       0.153331
       1.520000       0.936932       2.320885       0.152782
       1.530000       0.970272       2.314170       0.152630
       1.540000       1.002619       2.300532       0.153000
       1.550000       1.033184       2.280185       0.153927
       1.560000       1.061619       2.253464       0.155343
       1.570000       1.088088       2.221059       0.157093
       1.580000       1.113231       2.184234       0.158957
       1.590000       1.138018       2.144954       0.160687
       1.600000       1.163532       2.105781       0.162058
       1.610000       1.190729       2.069542       0.162898
       1.620000       1.220216       2.038843       0.163129
       1.630000       1.252125       2.015602       0.162769
       1.640000       1.286096       2.000754       0.161923
       1.650000       1.321415       1.994186       0.160760
       1.660000       1.357256       1.994859       0.159466
       1.670000       1.392957       2.001084       0.158216
       1.680000       1.428193       2.010850       0.157145
       1.690000       1.462979       2.022156       0.156345
       1.700000       1.497493       2.033320       0.155865
       1.710000       1.531831       2.043191       0.155720
       1.720000       1.565826       2.051226       0.155893
       1.730000       1.599000       2.057374       0.156326
       1.740000       1.630682       2.061759       0.156917
       1.750000       1.660237       2.064301       0.157522
       1.760000       1.687320       2.064391       0.157966
       1.770000       1.712044       2.060792       0.158078
       1.780000       1.734954       2.051821       0.157719
       1.790000       1.756777       2.035727       0.156819
       1.800000       1.778027       2.011103       0.155391
       1.810000       1.798656       1.977139       0.153527
       1.820000       1.817928       1.933667       0.151365
       1.830000       1.834601       1.881085       0.149059
       1.840000       1.847366       1.820298       0.146749
       1.850000       1.855350       1.752751       0.144544
       1.860000       1.858457       1.680463       0.142522
       1.870000       1.857359       1.605943       0.140733
       1.880000       1.853148       1.531960       0.139204
       1.890000       1.846814       1.461205       0.137942
       1.900000       1.838818       1.395981       0.136929
       1.910000       1.828957       1.338019       0.136120
       1.920000       1.816529       1.288415       0.135450
       1.930000       1.800645       1.247665       0.134846
       1.940000       1.780490       1.215731       0.134251
       1.950000       1.755386       1.192100       0.133639
       1.960000       1.724727       1.175813       0.133017
       1.970000       1.687941       1.165507       0.132415
       1.980000       1.644601       1.159485       0.131865
       1.990000       1.594681       1.155875       0.131393
       2.000000       1.538770       1.152888       0.131014
       2.010000       1.478123       1.149129       0.130739
       2.020000       1.414517       1.143862       0.130567
       2.030000       1.349961       1.137113       0.130487
       2.040000       1.286409       1.129569       0.130463
       2.050000       1.225502       1.122291       0.130433
       2.060000       1.168408       1.116371       0.130319
       2.070000       1.115738       1.112614       0.130041
       2.080000       1.067574       1.111343       0.129545
       2.090000       1.023571       1.112337       0.128820
       2.100000       0.983153       1.114902       0.127905
       2.110000       0.945725       1.118039       0.126885
       2.120000       0.910859       1.120641       0.125877
       2.130000       0.878386       1.121641       0.125013
       2.140000       0.848369       1.120109       0.124420
       2.150000       0.820998       1.115301       0.124205
       2.160000       0.796456       1.106734       0.124434
       2.170000       0.774811       1.094287       0.125122
       2.180000       0.755964       1.078254       0.126223
       2.190000       0.739634       1.059288       0.127631
       2.200000       0.725381       1.038207       0.129196
       2.210000       0.712635       1.015754       0.130739
       2.220000       0.700749       0.992423       0.132079
       2.230000       0.689073       0.968427       0.133049
       2.240000       0.677060       0.943795       0.133513
       2.250000       0.664375       0.918543       0.133364
