  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       0.000000            NaN            NaN            NaN
       0.010000 -162303.800766 -204497.307429       2.084586
       0.020000  -40571.849812  -51120.963093       2.084778
       0.030000  -18028.893145  -22717.933611       2.085099
       0.040000  -10138.855010  -12776.870038       2.085549
       0.050000   -6486.890866   -8175.574184       2.086128
       0.060000   -4503.103998   -5676.101040       2.086838
       0.070000   -3306.939023   -4168.993622       2.087680
       0.080000   -2530.577735   -3190.818885       2.088654
       0.090000   -1998.302652   -2520.181376       2.089761
       0.100000   -1617.564966   -2040.474144       2.091000
       0.110000   -1335.857591   -1685.540877       2.092372
       0.120000   -1121.591402   -1415.580899       2.093875
       0.130000    -954.837230   -1205.484541       2.095504
       0.140000    -822.518156   -1038.775671       2.097254
       0.150000    -715.765111    -904.279889       2.099115
       0.160000    -628.390801    -794.201763       2.101074
       0.170000    -555.972387    -702.969062       2.103109
       0.180000    -495.280417    -626.513256       2.105193
       0.190000    -443.912320    -561.807749       2.107284
       0.200000    -400.050807    -506.563486       2.109328
       0.210000    -362.300799    -459.023482       2.111251
       0.220000    -329.577001    -417.821143       2.112956
       0.230000    -301.024912    -381.880666       2.114317
       0.240000    -275.964359    -350.345786       2.115178
       0.250000    -253.848509    -322.527959       2.115351
       0.260000    -234.233692    -297.868172       2.114619
       0.270000    -216.756924    -275.908452       2.112755
       0.280000    -201.118988    -256.270463       2.109548
       0.290000    -187.071603    -238.639286       2.104835
       0.300000    -174.407580    -222.751015       2.098559
       0.310000    -162.953201    -208.383133       2.090796
       0.320000    -152.562236    -195.346961       2.081779
       0.330000    -143.111196    -183.481752       2.071882
       0.340000    -134.495510    -172.650094       2.061560
       0.350000    -126.626367    -162.734370       2.051279
       0.360000    -119.427989    -153.633914       2.041444
       0.370000    -112.835076    -145.262594       2.032336
       0.380000    -106.790290    -137.546612       2.024097
       0.390000    -101.241749    -130.422451       2.016746
       0.400000     -96.140759    -123.834985       2.010231
       0.410000     -91.440240    -117.735801       2.004488
       0.420000     -87.094284    -112.081757       1.999492
       0.430000     -83.059008    -106.833785       1.995266
       0.440000     -79.294275    -101.955910       1.991860
       0.450000     -75.765420     -97.414500       1.989305
       0.460000     -72.444188     -93.177791       1.987568
       0.470000     -69.308573     -89.215797       1.986533
       0.480000     -66.341809     -85.500613       1.986002
       0.490000     -63.531003     -82.006997       1.985724
       0.500000     -60.865859     -78.712962       1.985417
       0.510000     -58.337700     -75.600105       1.984815
       0.520000     -55.938833     -72.653534       1.983701
       0.530000     -53.662187     -69.861430       1.981943
       0.540000     -51.501145     -67.214399       1.979520
       0.550000     -49.449479     -64.704806       1.976536
       0.560000     -47.501346     -62.326163       1.973202
       0.570000     -45.651293     -60.072606       1.969797
       0.580000     -43.894267     -57.938413       1.966609
       0.590000     -42.225590     -55.917558       1.963880
       0.600000     -40.640925     -54.003336       1.961758
       0.610000     -39.136228     -52.188165       1.960277
       0.620000     -37.707725     -50.463697       1.959361
       0.630000     -36.351943     -48.821266       1.958839
       0.640000     -35.065822     -47.252560       1.958476
       0.650000     -33.846840     -45.750261       1.958009
       0.660000     -32.693080     -44.308422       1.957184
       0.670000     -31.603102     -42.922513       1.955798
       0.680000     -30.575538     -41.589183       1.953729
       0.690000     -29.608448     -40.305925       1.950965
       0.700000     -28.698565     -39.070736       1.947607
       0.710000     -27.840714     -37.881871       1.943843
       0.720000     -27.027724     -36.737680       1.939911
       0.730000     -26.251021     -35.636532       1.936040
       0.740000     -25.501795     -34.576776       1.932415
       0.750000     -24.772304     -33.556745       1.929165
       0.760000     -24.056843     -32.574759       1.926375
       0.770000     -23.352067     -31.629146       1.924108
       0.780000     -22.656733     -30.718253       1.922416
       0.790000     -21.971114     -29.840465       1.921336
       0.800000     -21.296360     -28.994221       1.920875
       0.810000     -20.633986     -28.178018       1.920997
       0.820000     -19.985547     -27.390422       1.921626
       0.830000     -19.352461     -26.630072       1.922660
       0.840000     -18.735945     -25.895675       1.923992
       0.850000     -18.137001     -25.186009       1.925535
       0.860000     -17.556412     -24.499913       1.927232
       0.870000     -16.994737     -23.836292       1.929059
       0.880000     -16.452296     -23.194111       1.931011
       0.890000     -15.929189     -22.572395       1.933080
       0.900000     -15.425393     -21.970225       1.935241
       0.910000     -14.940967     -21.386745       1.937440
       0.920000     -14.476378     -20.821159       1.939593
       0.930000     -14.032854     -20.272735       1.941595
       0.940000     -13.612703     -19.740804       1.943335
       0.950000     -13.219486     -19.224773       1.944708
       0.960000     -12.858004     -18.724114       1.945636
       0.970000     -12.534056     -18.238376       1.946087
       0.980000     -12.253908     -17.767166       1.946081
       0.990000     -12.023400     -17.310140       1.945697
       1.000000     -11.846695     -16.866961       1.945051
       1.010000     -11.724794     -16.437259       1.944275
       1.020000     -11.654187     -16.020566       1.943486
       1.030000     -11.626196     -15.616278       1.942772
