       0.010000 -138771.016981 -108593.629581       2.146692
       0.020000  -34682.602383  -27145.729900       2.146810
       0.030000  -15406.962992  -12062.785372       2.146977
       0.040000   -8660.480732   -6783.754657       2.147143
       0.050000   -5537.813650   -4340.317500       2.147239
       0.060000   -3841.539404   -3013.018299       2.147164
       0.070000   -2818.727750   -2212.698852       2.146788
       0.080000   -2154.870647   -1693.261004       2.145941
       0.090000   -1699.718175   -1337.136555       2.144418
       0.100000   -1374.134913   -1082.403459       2.141976
       0.110000   -1133.223745    -893.930602       2.138352
       0.120000    -949.973826    -750.582539       2.133288
       0.130000    -807.344350    -639.025153       2.126579
       0.140000    -694.153580    -550.508910       2.118127
       0.150000    -602.817657    -479.099537       2.108010
       0.160000    -528.045691    -420.656975       2.096511
       0.170000    -466.055417    -372.221657       2.084106
       0.180000    -414.084946    -331.632478       2.071387
       0.190000    -370.079426    -297.281612       2.058940
       0.200000    -332.484500    -267.952894       2.047226
       0.210000    -300.106858    -242.712704       2.036516
       0.220000    -272.018107    -220.834731       2.026895
       0.230000    -247.487202    -201.747098       2.018315
       0.240000    -225.932174    -184.994574       2.010680
       0.250000    -206.885086    -170.211143       2.003901
       0.260000    -189.966241    -157.099815       1.997925
       0.270000    -174.864963    -145.417576       1.992727
       0.280000    -161.325081    -134.964027       1.988277
       0.290000    -149.133862    -125.572724       1.984511
       0.300000    -138.113467    -117.104493       1.981316
       0.310000    -128.114319    -109.442243       1.978537
       0.320000    -119.009916    -102.486875       1.975998
       0.330000    -110.692793     -96.154061       1.973536
       0.340000    -103.071398     -90.371663       1.971031
       0.350000     -96.067711     -85.077667       1.968435
       0.360000     -89.615433     -80.218515       1.965776
       0.370000     -83.658617     -75.747751       1.963159
       0.380000     -78.150640     -71.624925       1.960730
       0.390000     -73.053450     -67.814696       1.958636
       0.400000     -68.337060     -64.286097       1.956977
       0.410000     -63.979236     -61.011927       1.955773
       0.420000     -59.965303     -57.968238       1.954963
       0.430000     -56.287904     -55.133887       1.954414
       0.440000     -52.946479     -52.490170       1.953956
       0.450000     -49.946116     -50.020494       1.953419
       0.460000     -47.295438     -47.710111       1.952668
       0.470000     -45.003285     -45.545883       1.951635
       0.480000     -43.074329     -43.516089       1.950338
       0.490000     -41.504258     -41.610238       1.948871
       0.500000     -40.275634     -39.818912       1.947380
       0.510000     -39.355593     -38.133596       1.946017
       0.520000     -38.696111     -36.546518       1.944897
       0.530000     -38.237098     -35.050496       1.944072
       0.540000     -37.912240     -33.638806       1.943530
       0.550000     -37.657155     -32.305095       1.943205
       0.560000     -37.418389     -31.043352       1.943007
       0.570000     -37.160623     -29.847927       1.942835
       0.580000     -36.869305     -28.713579       1.942590
       0.590000     -36.547436     -27.635529       1.942174
       0.600000     -36.207580     -26.609491       1.941493
       0.610000     -35.862005     -25.631685       1.940469
       0.620000     -35.514456     -24.698802       1.939058
       0.630000     -35.156366     -23.807956       1.937273
       0.640000     -34.768608     -22.956600       1.935207
       0.650000     -34.327556     -22.142462       1.933026
       0.660000     -33.812480     -21.363472       1.930944
       0.670000     -33.211092     -20.617717       1.929176
       0.680000     -32.521565     -19.903413       1.927893
       0.690000     -31.751278     -19.218879       1.927186
       0.700000     -30.913726     -18.562528       1.927055
       0.710000     -30.025173     -17.932863       1.927422
       0.720000     -29.101976     -17.328466       1.928148
       0.730000     -28.158922     -16.747999       1.929058
       0.740000     -27.208428     -16.190202       1.929958
       0.750000     -26.260374     -15.653883       1.930650
       0.760000     -25.322266     -15.137922       1.930954
       0.770000     -24.399570     -14.641262       1.930718
       0.780000     -23.496064     -14.162909       1.929845
       0.790000     -22.614171     -13.701927       1.928310
       0.800000     -21.755230     -13.257433       1.926174
       0.810000     -20.919724     -12.828597       1.923581
       0.820000     -20.107486     -12.414636       1.920740
       0.830000     -19.317886     -12.014813       1.917887
       0.840000     -18.550027     -11.628434       1.915249
       0.850000     -17.802913     -11.254844       1.913007
       0.860000     -17.075594     -10.893428       1.911273
       0.870000     -16.367266     -10.543607       1.910085
       0.880000     -15.677325     -10.204837       1.909412
       0.890000     -15.005417      -9.876610       1.909178
       0.900000     -14.351478      -9.558453       1.909285
       0.910000     -13.715802      -9.249928       1.909639
       0.920000     -13.099132      -8.950636       1.910159
       0.930000     -12.502777      -8.660217       1.910786
       0.940000     -11.928757      -8.378353       1.911476
       0.950000     -11.379953      -8.104776       1.912193
       0.960000     -10.860244      -7.839267       1.912908
       0.970000     -10.374576      -7.581666       1.913600
       0.980000      -9.928888      -7.331864       1.914260
       0.990000      -9.529801      -7.089806       1.914898
       1.000000      -9.183968      -6.855467       1.915533
       1.010000      -8.897054      -6.628830       1.916186
       1.020000      -8.672447      -6.409841       1.916867
       1.030000      -8.510009      -6.198362       1.917569
       1.040000      -8.405333      -5.994128       1.918271
       1.050000      -8.349892      -5.796720       1.918952
       1.060000      -8.332176      -5.605574       1.919598
       1.070000      -8.339483      -5.420018       1.920211
       1.080000      -8.359821      -5.239335       1.920807
       1.090000      -8.383464      -5.062838       1.921402
       1.100000      -8.403863      -4.889940       1.922000
       1.110000      -8.417756      -4.720204       1.922580
       1.120000      -8.424457      -4.553356       1.923098
       1.130000      -8.424649      -4.389266       1.923499
       1.140000      -8.419295      -4.227917       1.923731
       1.150000      -8.409220      -4.069389       1.923771
       1.160000      -8.395461      -3.913870       1.923630
       1.170000      -8.379862      -3.761680       1.923359
       1.180000      -8.365255      -3.613288       1.923032
       1.190000      -8.354914      -3.469299       1.922729
       1.200000      -8.351626      -3.330400       1.922505
