  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       0.000000            NaN            NaN            NaN
       0.010000 -109689.630510  -89634.852964       2.065122
       0.020000  -27418.899749  -22405.971657       2.065335
       0.030000  -12183.579437   -9956.179283       2.065688
       0.040000   -6851.217688   -5598.752653       2.066180
       0.050000   -4383.096552   -3581.887625       2.066808
       0.060000   -3042.389660   -2486.308029       2.067569
       0.070000   -2233.986935   -1825.709971       2.068456
       0.080000   -1709.304112   -1396.958848       2.069460
       0.090000   -1349.585317   -1103.011478       2.070570
       0.100000   -1092.282900    -892.756166       2.071768
       0.110000    -901.910667    -737.194927       2.073030
       0.120000    -757.119324    -618.881950       2.074322
       0.130000    -644.439588    -526.810650       2.075602
       0.140000    -555.033025    -453.758524       2.076808
       0.150000    -482.904967    -394.826789       2.077863
       0.160000    -423.873254    -346.597658       2.078666
       0.170000    -374.948356    -306.627833       2.079093
       0.180000    -333.947453    -273.133197       2.078993
       0.190000    -299.246703    -244.786461       2.078194
       0.200000    -269.617913    -220.583757       2.076515
       0.210000    -244.118260    -199.754566       2.073787
       0.220000    -222.014267    -181.699593       2.069884
       0.230000    -202.728396    -165.947094       2.064754
       0.240000    -185.800877    -152.121663       2.058454
       0.250000    -170.862021    -139.921563       2.051151
       0.260000    -157.611830    -129.102046       2.043102
       0.270000    -145.804806    -119.462913       2.034602
       0.280000    -135.238484    -110.839110       2.025930
       0.290000    -125.744685    -103.093541       2.017309
       0.300000    -117.182777     -96.111495       2.008897
       0.310000    -109.434430     -89.796294       2.000807
       0.320000    -102.399504     -84.065877       1.993130
       0.330000     -95.992793     -78.850128       1.985948
       0.340000     -90.141428     -74.088816       1.979333
       0.350000     -84.782794     -69.730017       1.973334
       0.360000     -79.862846     -65.728888       1.967969
       0.370000     -75.334738     -62.046664       1.963212
       0.380000     -71.157701     -58.649794       1.958997
       0.390000     -67.296120     -55.509165       1.955240
       0.400000     -63.718774     -52.599424       1.951861
       0.410000     -60.398196     -49.898379       1.948820
       0.420000     -57.310147     -47.386513       1.946129
       0.430000     -54.433166     -45.046573       1.943849
       0.440000     -51.748202     -42.863245       1.942065
       0.450000     -49.238291     -40.822885       1.940841
       0.460000     -46.888288     -38.913295       1.940191
       0.470000     -44.684637     -37.123545       1.940067
       0.480000     -42.615173     -35.443813       1.940360
       0.490000     -40.668958     -33.865254       1.940921
       0.500000     -38.836126     -32.379886       1.941583
       0.510000     -37.107769     -30.980492       1.942180
       0.520000     -35.475816     -29.660535       1.942569
       0.530000     -33.932948     -28.414082       1.942640
       0.540000     -32.472508     -27.235740       1.942324
       0.550000     -31.088434     -26.120596       1.941596
       0.560000     -29.775194     -25.064171       1.940479
       0.570000     -28.527728     -24.062370       1.939027
       0.580000     -27.341403     -23.111448       1.937327
       0.590000     -26.211968     -22.207972       1.935481
       0.600000     -25.135516     -21.348791       1.933593
       0.610000     -24.108452     -20.531009       1.931757
       0.620000     -23.127461     -19.751959       1.930036
       0.630000     -22.189484     -19.009185       1.928452
       0.640000     -21.291696     -18.300419       1.926984
       0.650000     -20.431485     -17.623564       1.925579
       0.660000     -19.606434     -16.976681       1.924177
       0.670000     -18.814309     -16.357973       1.922740
       0.680000     -18.053048     -15.765773       1.921266
       0.690000     -17.320746     -15.198534       1.919797
       0.700000     -16.615650     -14.654814       1.918401
       0.710000     -15.936152     -14.133276       1.917144
       0.720000     -15.280775     -13.632669       1.916072
       0.730000     -14.648162     -13.151830       1.915208
       0.740000     -14.037056     -12.689671       1.914553
       0.750000     -13.446263     -12.245174       1.914105
       0.760000     -12.874617     -11.817390       1.913859
       0.770000     -12.320934     -11.405428       1.913811
       0.780000     -11.783979     -11.008454       1.913944
       0.790000     -11.262470     -10.625686       1.914214
       0.800000     -10.755124     -10.256393       1.914556
       0.810000     -10.260754      -9.899887       1.914880
       0.820000      -9.778383      -9.555527       1.915098
       0.830000      -9.307353      -9.222712       1.915133
       0.840000      -8.847402      -8.900883       1.914940
       0.850000      -8.398716      -8.589522       1.914517
       0.860000      -7.961976      -8.288149       1.913901
       0.870000      -7.538420      -7.996329       1.913158
       0.880000      -7.129937      -7.713672       1.912370
       0.890000      -6.739191      -7.439834       1.911610
       0.900000      -6.369762      -7.174523       1.910934
       0.910000      -6.026268      -6.917505       1.910363
       0.920000      -5.714419      -6.668603       1.909890
       0.930000      -5.440900      -6.427695       1.909487
       0.940000      -5.213001      -6.194711       1.909121
       0.950000      -5.037870      -5.969608       1.908774
       0.960000      -4.921379      -5.752344       1.908457
       0.970000      -4.866747      -5.542829       1.908213
       0.980000      -4.873291      -5.340879       1.908100
       0.990000      -4.935794      -5.146179       1.908171
       1.000000      -5.044889      -4.958263       1.908454
       1.010000      -5.188419      -4.776536       1.908940
       1.020000      -5.353315      -4.600307       1.909586
       1.030000      -5.527426      -4.428849       1.910328
       1.040000      -5.700936      -4.261460       1.911097
       1.050000      -5.867236      -4.097532       1.911839
       1.060000      -6.023156      -3.936602       1.912526
       1.070000      -6.168401      -3.778374       1.913159
       1.080000      -6.304255      -3.622697       1.913768
       1.090000      -6.432071      -3.469529       1.914395
       1.100000      -6.552262      -3.318901       1.915081
       1.110000      -6.664279      -3.170908       1.915844
       1.120000      -6.767369      -3.025738       1.916679
       1.130000      -6.861363      -2.883709       1.917551
       1.140000      -6.946730      -2.745286       1.918409
       1.150000      -7.023712      -2.611066       1.919201
       1.160000      -7.091058      -2.481730       1.919889
       1.170000      -7.145237      -2.357954       1.920462
       1.180000      -7.180752      -2.240297       1.920940
       1.190000      -7.191523      -2.129060       1.921368
       1.200000      -7.172663      -2.024139       1.921805
       1.210000      -7.121801      -1.924911       1.922299
       1.220000      -7.039496      -1.830246       1.922875
       1.230000      -6.928789      -1.738685       1.923523
       1.240000      -6.794304      -1.648775       1.924197
       1.250000      -6.641304      -1.559456       1.924830
       1.260000      -6.474943      -1.470361       1.925343
       1.270000      -6.299786      -1.381919       1.925673
       1.280000      -6.119557      -1.295257       1.925786
       1.290000      -5.937076      -1.211953       1.925695
       1.300000      -5.754310      -1.133688       1.925457
       1.310000      -5.572528      -1.061881       1.925169
       1.320000      -5.392513      -0.997354       1.924939
       1.330000      -5.214785      -0.940123       1.924861
       1.340000      -5.039784      -0.889397       1.924991
       1.350000      -4.867983      -0.843821       1.925332
       1.360000      -4.699933      -0.801859       1.925840
       1.370000      -4.536255      -0.762148       1.926431
       1.380000      -4.377588      -0.723628       1.927004
       1.390000      -4.224530      -0.685440       1.927459
       1.400000      -4.077538      -0.646713       1.927718
       1.410000      -3.936819      -0.606450       1.927744
       1.420000      -3.802213      -0.563644       1.927543
       1.430000      -3.673125      -0.517604       1.927168
       1.440000      -3.548530      -0.468295       1.926694
       1.450000      -3.427112      -0.416536       1.926206
       1.460000      -3.307486      -0.363934       1.925772
       1.470000      -3.188450      -0.312589       1.925440
       1.480000      -3.069156      -0.264632       1.925237
       1.490000      -2.949169      -0.221699       1.925175
       1.500000      -2.828423      -0.184471       1.925256
       1.510000      -2.707114      -0.152406       1.925472
       1.520000      -2.585598      -0.123821       1.925802
       1.530000      -2.464299      -0.096354       1.926217
       1.540000      -2.343674      -0.067713       1.926682
       1.550000      -2.224185      -0.036425       1.927167
       1.560000      -2.106313      -0.002327       1.927654
       1.570000      -1.990568       0.033319       1.928147
       1.580000      -1.877504       0.068082       1.928673
       1.590000      -1.767733       0.098853       1.929281
       1.600000      -1.661913       0.122473       1.930027
       1.610000      -1.560716       0.136421       1.930958
       1.620000      -1.464766       0.139461       1.932096
       1.630000      -1.374557       0.132115       1.933431
       1.640000      -1.290362       0.116780       1.934919
       1.650000      -1.212176       0.097353       1.936491
       1.660000      -1.139701       0.078436       1.938066
       1.670000      -1.072400       0.064373       1.939562
       1.680000      -1.009605       0.058459       1.940914
       1.690000      -0.950652       0.062530       1.942082
       1.700000      -0.895029       0.076926       1.943057
       1.710000      -0.842480       0.100700       1.943865
       1.720000      -0.793036       0.131912       1.944552
       1.730000      -0.746932       0.167948       1.945174
       1.740000      -0.704467       0.205827       1.945782
       1.750000      -0.665879       0.242482       1.946408
       1.760000      -0.631318       0.275034       1.947067
       1.770000      -0.600916       0.301058       1.947754
       1.780000      -0.574887       0.318846       1.948456
       1.790000      -0.553558       0.327642       1.949162
       1.800000      -0.537303       0.327729       1.949872
       1.810000      -0.526416       0.320282       1.950599
       1.820000      -0.521018       0.306987       1.951364
       1.830000      -0.521048       0.289580       1.952182
       1.840000      -0.526316       0.269538       1.953049
       1.850000      -0.536570       0.248068       1.953937
       1.860000      -0.551536       0.226328       1.954800
       1.870000      -0.570977       0.205656       1.955588
       1.880000      -0.594789       0.187578       1.956255
       1.890000      -0.623142       0.173543       1.956776
       1.900000      -0.656565       0.164543       1.957148
       1.910000      -0.695912       0.160846       1.957392
       1.920000      -0.742201       0.161970       1.957539
       1.930000      -0.796378       0.166859       1.957619
       1.940000      -0.859085       0.174107       1.957658
       1.950000      -0.930407       0.182116       1.957664
       1.960000      -1.009630       0.189199       1.957637
       1.970000      -1.095004       0.193700       1.957562
       1.980000      -1.183628       0.194219       1.957424
       1.990000      -1.271551       0.189897       1.957209
       2.000000      -1.354144       0.180670       1.956914
       2.010000      -1.426730       0.167359       1.956550
       2.020000      -1.485315       0.151548       1.956142
       2.030000      -1.527179       0.135312       1.955733
       2.040000      -1.551151       0.120880       1.955381
       2.050000      -1.557522       0.110291       1.955150
       2.060000      -1.547693       0.105107       1.955099
       2.070000      -1.523738       0.106218       1.955265
       2.080000      -1.488005       0.113796       1.955653
       2.090000      -1.442820       0.127380       1.956227
       2.100000      -1.390320       0.146026       1.956918
       2.110000      -1.332366       0.168433       1.957636
       2.120000      -1.270541       0.193016       1.958284
       2.130000      -1.206165       0.217972       1.958775
       2.140000      -1.140341       0.241406       1.959042
       2.150000      -1.073985       0.261560       1.959034
       2.160000      -1.007854       0.277127       1.958716
       2.170000      -0.942570       0.287534       1.958066
       2.180000      -0.878642       0.293086       1.957074
       2.190000      -0.816481       0.294860       1.955752
       2.200000      -0.756420       0.294346       1.954136
       2.210000      -0.698719       0.292981       1.952285
       2.220000      -0.643554       0.291779       1.950279
