       0.010000       0.000060       0.000009       0.000216
       0.020000       0.000119       0.000019       0.000435
       0.030000       0.000179       0.000028       0.000663
       0.040000       0.000239       0.000037       0.000904
       0.050000       0.000299       0.000047       0.001162
       0.060000       0.000360       0.000056       0.001444
       0.070000       0.000421       0.000065       0.001755
       0.080000       0.000483       0.000075       0.002103
       0.090000       0.000545       0.000084       0.002495
       0.100000       0.000608       0.000093       0.002936
       0.110000       0.000672       0.000103       0.003428
       0.120000       0.000736       0.000112       0.003966
       0.130000       0.000801       0.000121       0.004529
       0.140000       0.000865       0.000131       0.005080
       0.150000       0.000929       0.000140       0.005558
       0.160000       0.000990       0.000149       0.005900
       0.170000       0.001049       0.000159       0.006059
       0.180000       0.001104       0.000168       0.006032
       0.190000       0.001158       0.000177       0.005863
       0.200000       0.001210       0.000187       0.005617
       0.210000       0.001262       0.000196       0.005361
       0.220000       0.001314       0.000205       0.005142
       0.230000       0.001366       0.000215       0.004989
       0.240000       0.001420       0.000224       0.004915
       0.250000       0.001474       0.000234       0.004927
       0.260000       0.001530       0.000243       0.005027
       0.270000       0.001586       0.000252       0.005218
       0.280000       0.001642       0.000262       0.005500
       0.290000       0.001700       0.000271       0.005874
       0.300000       0.001757       0.000281       0.006335
       0.310000       0.001816       0.000290       0.006866
       0.320000       0.001874       0.000299       0.007433
       0.330000       0.001933       0.000309       0.007979
       0.340000       0.001992       0.000318       0.008428
       0.350000       0.002051       0.000328       0.008704
       0.360000       0.002110       0.000337       0.008769
       0.370000       0.002169       0.000347       0.008638
       0.380000       0.002229       0.000356       0.008376
       0.390000       0.002288       0.000366       0.008064
       0.400000       0.002348       0.000375       0.007774
       0.410000       0.002408       0.000385       0.007555
       0.420000       0.002468       0.000394       0.007436
       0.430000       0.002529       0.000404       0.007430
       0.440000       0.002589       0.000413       0.007546
       0.450000       0.002650       0.000423       0.007787
       0.460000       0.002712       0.000432       0.008158
       0.470000       0.002773       0.000442       0.008658
       0.480000       0.002835       0.000451       0.009283
       0.490000       0.002897       0.000461       0.010011
       0.500000       0.002959       0.000471       0.010797
       0.510000       0.003022       0.000480       0.011561
       0.520000       0.003084       0.000490       0.012195
       0.530000       0.003147       0.000499       0.012591
       0.540000       0.003210       0.000509       0.012684
       0.550000       0.003274       0.000519       0.012487
       0.560000       0.003337       0.000528       0.012087
       0.570000       0.003401       0.000538       0.011600
       0.580000       0.003465       0.000548       0.011133
       0.590000       0.003529       0.000558       0.010758
       0.600000       0.003594       0.000567       0.010521
       0.610000       0.003659       0.000577       0.010441
       0.620000       0.003724       0.000587       0.010531
       0.630000       0.003789       0.000596       0.010796
       0.640000       0.003855       0.000606       0.011238
       0.650000       0.003921       0.000616       0.011859
       0.660000       0.003987       0.000626       0.012647
       0.670000       0.004054       0.000636       0.013572
       0.680000       0.004121       0.000645       0.014570
       0.690000       0.004188       0.000655       0.015533
       0.700000       0.004256       0.000665       0.016317
       0.710000       0.004323       0.000675       0.016782
       0.720000       0.004392       0.000685       0.016849
       0.730000       0.004460       0.000695       0.016543
       0.740000       0.004529       0.000705       0.015977
       0.750000       0.004598       0.000715       0.015304
       0.760000       0.004668       0.000725       0.014660
       0.770000       0.004738       0.000735       0.014142
       0.780000       0.004808       0.000745       0.013805
       0.790000       0.004879       0.000755       0.013676
       0.800000       0.004950       0.000765       0.013769
       0.810000       0.005022       0.000775       0.014092
       0.820000       0.005094       0.000785       0.014646
       0.830000       0.005166       0.000795       0.015428
       0.840000       0.005239       0.000805       0.016421
       0.850000       0.005312       0.000815       0.017577
       0.860000       0.005386       0.000826       0.018805
       0.870000       0.005460       0.000836       0.019961
       0.880000       0.005534       0.000846       0.020863
