  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       0.000082       0.000028       0.000138
       0.020000       0.000164       0.000056       0.000277
       0.030000       0.000246       0.000084       0.000416
       0.040000       0.000328       0.000112       0.000555
       0.050000       0.000410       0.000140       0.000695
       0.060000       0.000491       0.000168       0.000835
       0.070000       0.000573       0.000196       0.000976
       0.080000       0.000655       0.000224       0.001118
       0.090000       0.000737       0.000252       0.001261
       0.100000       0.000819       0.000280       0.001406
       0.110000       0.000902       0.000308       0.001551
       0.120000       0.000984       0.000336       0.001699
       0.130000       0.001066       0.000364       0.001847
       0.140000       0.001148       0.000392       0.001998
       0.150000       0.001230       0.000420       0.002151
       0.160000       0.001313       0.000448       0.002306
       0.170000       0.001395       0.000476       0.002463
       0.180000       0.001477       0.000504       0.002623
       0.190000       0.001560       0.000532       0.002786
       0.200000       0.001642       0.000561       0.002952
       0.210000       0.001725       0.000589       0.003122
       0.220000       0.001807       0.000617       0.003295
       0.230000       0.001890       0.000645       0.003472
       0.240000       0.001973       0.000673       0.003654
       0.250000       0.002056       0.000701       0.003841
       0.260000       0.002139       0.000730       0.004032
       0.270000       0.002222       0.000758       0.004229
       0.280000       0.002305       0.000786       0.004433
       0.290000       0.002388       0.000814       0.004643
       0.300000       0.002471       0.000843       0.004860
       0.310000       0.002555       0.000871       0.005084
       0.320000       0.002638       0.000899       0.005318
       0.330000       0.002722       0.000928       0.005560
       0.340000       0.002805       0.000956       0.005813
       0.350000       0.002889       0.000984       0.006077
       0.360000       0.002973       0.001013       0.006353
       0.370000       0.003057       0.001041       0.006642
       0.380000       0.003141       0.001070       0.006946
       0.390000       0.003225       0.001098       0.007266
       0.400000       0.003310       0.001127       0.007603
       0.410000       0.003394       0.001155       0.007960
       0.420000       0.003479       0.001184       0.008339
       0.430000       0.003564       0.001212       0.008742
       0.440000       0.003649       0.001241       0.009171
       0.450000       0.003734       0.001270       0.009630
       0.460000       0.003819       0.001298       0.010122
       0.470000       0.003905       0.001327       0.010651
       0.480000       0.003990       0.001356       0.011222
       0.490000       0.004076       0.001385       0.011840
       0.500000       0.004162       0.001414       0.012510
       0.510000       0.004248       0.001442       0.013239
       0.520000       0.004334       0.001471       0.014036
       0.530000       0.004420       0.001500       0.014909
       0.540000       0.004507       0.001529       0.015869
       0.550000       0.004594       0.001558       0.016927
       0.560000       0.004681       0.001587       0.018097
       0.570000       0.004768       0.001616       0.019396
       0.580000       0.004855       0.001645       0.020840
       0.590000       0.004943       0.001675       0.022449
       0.600000       0.005031       0.001704       0.024246
       0.610000       0.005119       0.001733       0.026254
       0.620000       0.005207       0.001762       0.028498
       0.630000       0.005296       0.001792       0.031001
       0.640000       0.005384       0.001821       0.033785
       0.650000       0.005473       0.001851       0.036860
       0.660000       0.005563       0.001880       0.040227
       0.670000       0.005652       0.001910       0.043859
       0.680000       0.005742       0.001939       0.047697
       0.690000       0.005832       0.001969       0.051638
       0.700000       0.005922       0.001999       0.055521
       0.710000       0.006012       0.002028       0.059131
       0.720000       0.006103       0.002058       0.062213
       0.730000       0.006194       0.002088       0.064501
       0.740000       0.006285       0.002118       0.065776
       0.750000       0.006376       0.002148       0.065912
       0.760000       0.006467       0.002178       0.064909
       0.770000       0.006559       0.002208       0.062897
       0.780000       0.006650       0.002238       0.060098
       0.790000       0.006742       0.002268       0.056775
       0.800000       0.006834       0.002298       0.053185
       0.810000       0.006927       0.002329       0.049543
       0.820000       0.007019       0.002359       0.046006
       0.830000       0.007112       0.002389       0.042680
       0.840000       0.007206       0.002420       0.039623
       0.850000       0.007299       0.002450       0.036859
       0.860000       0.007393       0.002481       0.034390
       0.870000       0.007488       0.002512       0.032204
       0.880000       0.007582       0.002542       0.030281
       0.890000       0.007677       0.002573       0.028598
       0.900000       0.007773       0.002604       0.027129
       0.910000       0.007869       0.002635       0.025853
       0.920000       0.007965       0.002666       0.024748
       0.930000       0.008061       0.002697       0.023793
       0.940000       0.008158       0.002728       0.022972
       0.950000       0.008255       0.002759       0.022271
       0.960000       0.008353       0.002791       0.021675
       0.970000       0.008451       0.002822       0.021173
       0.980000       0.008549       0.002854       0.020757
       0.990000       0.008647       0.002885       0.020418
       1.000000       0.008747       0.002917       0.020148
       1.010000       0.008846       0.002948       0.019942
       1.020000       0.008946       0.002980       0.019795
       1.030000       0.009046       0.003012       0.019703
       1.040000       0.009147       0.003044       0.019662
       1.050000       0.009248       0.003076       0.019670
       1.060000       0.009349       0.003108       0.019725
       1.070000       0.009451       0.003140       0.019826
       1.080000       0.009554       0.003172       0.019971
       1.090000       0.009656       0.003205       0.020160
       1.100000       0.009760       0.003237       0.020393
       1.110000       0.009863       0.003270       0.020671
       1.120000       0.009967       0.003302       0.020994
       1.130000       0.010072       0.003335       0.021364
       1.140000       0.010177       0.003368       0.021784
