  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       0.000000            NaN            NaN            NaN
       0.010000 -194394.992396 -306922.502555       2.520774
       0.020000  -48596.563782  -76729.134418       2.520794
       0.030000  -21596.854758  -34100.732905       2.520829
       0.040000  -12146.956573  -19180.792369       2.520877
       0.050000   -7773.003671  -12274.991312       2.520939
       0.060000   -5397.029224   -8523.691965       2.521015
       0.070000   -3964.391539   -6261.776765       2.521105
       0.080000   -3034.554548   -4793.706795       2.521208
       0.090000   -2397.061335   -3787.202847       2.521326
       0.100000   -1941.066155   -3067.256485       2.521459
       0.110000   -1603.681258   -2534.577588       2.521605
       0.120000   -1347.072339   -2129.431592       2.521766
       0.130000   -1147.370225   -1814.132730       2.521942
       0.140000    -988.912676   -1563.952725       2.522132
       0.150000    -861.077175   -1362.120254       2.522338
       0.160000    -756.453149   -1196.935156       2.522559
       0.170000    -669.743280   -1060.033778       2.522795
       0.180000    -597.079529    -945.309082       2.523047
       0.190000    -535.584163    -848.217566       2.523315
       0.200000    -483.080380    -765.322394       2.523598
       0.210000    -437.896990    -693.985013       2.523899
       0.220000    -398.733764    -632.152562       2.524216
       0.230000    -364.566839    -578.208516       2.524551
       0.240000    -334.581106    -530.865945       2.524903
       0.250000    -308.121147    -489.090045       2.525273
       0.260000    -284.655111    -452.041102       2.525661
       0.270000    -263.747774    -419.031967       2.526069
       0.280000    -245.040219    -389.495962       2.526495
       0.290000    -228.234321    -362.962397       2.526942
       0.300000    -213.080801    -339.037696       2.527409
       0.310000    -199.369927    -317.390724       2.527897
       0.320000    -186.924214    -297.741262       2.528407
       0.330000    -175.592658    -279.850896       2.528939
       0.340000    -165.246128    -263.515748       2.529495
       0.350000    -155.773673    -248.560644       2.530074
       0.360000    -147.079534    -234.834394       2.530678
       0.370000    -139.080716    -222.205963       2.531308
       0.380000    -131.704998    -210.561325       2.531964
       0.390000    -124.889298    -199.800883       2.532648
       0.400000    -118.578319    -189.837332       2.533360
       0.410000    -112.723425    -180.593882       2.534101
       0.420000    -107.281699    -172.002775       2.534872
       0.430000    -102.215157    -164.004040       2.535675
       0.440000     -97.490082    -156.544441       2.536510
       0.450000     -93.076459    -149.576591       2.537378
       0.460000     -88.947501    -143.058197       2.538279
       0.470000     -85.079240    -136.951418       2.539214
       0.480000     -81.450179    -131.222312       2.540183
       0.490000     -78.040990    -125.840365       2.541185
       0.500000     -74.834261    -120.778084       2.542219
       0.510000     -71.814267    -116.010644       2.543284
       0.520000     -68.966784    -111.515585       2.544374
       0.530000     -66.278914    -107.272544       2.545486
       0.540000     -63.738943    -103.263027       2.546610
       0.550000     -61.336212     -99.470206       2.547737
       0.560000     -59.061007     -95.878741       2.548849
       0.570000     -56.904455     -92.474627       2.549925
       0.580000     -54.858445     -89.245054       2.550936
       0.590000     -52.915545     -86.178290       2.551844
       0.600000     -51.068937     -83.263573       2.552596
       0.610000     -49.312360     -80.491013       2.553129
       0.620000     -47.640051     -77.851513       2.553360
       0.630000     -46.046701     -75.336692       2.553196
       0.640000     -44.527414     -72.938820       2.552527
       0.650000     -43.077666     -70.650754       2.551246
       0.660000     -41.693275     -68.465890       2.549257
       0.670000     -40.370367     -66.378113       2.546507
       0.680000     -39.105351     -64.381754       2.543008
       0.690000     -37.894896     -62.471552       2.538868
       0.700000     -36.735905     -60.642618       2.534290
       0.710000     -35.625498     -58.890407       2.529559
       0.720000     -34.560995     -57.210685       2.524988
       0.730000     -33.539898     -55.599508       2.520866
       0.740000     -32.559874     -54.053195       2.517403
       0.750000     -31.618748     -52.568311       2.514714
       0.760000     -30.714485     -51.141643       2.512816
       0.770000     -29.845183     -49.770186       2.511660
       0.780000     -29.009059     -48.451128       2.511154
       0.790000     -28.204443     -47.181832       2.511188
       0.800000     -27.429769     -45.959826       2.511656
       0.810000     -26.683567     -44.782788       2.512460
       0.820000     -25.964457     -43.648537       2.513519
       0.830000     -25.271140     -42.555026       2.514768
       0.840000     -24.602393     -41.500324       2.516155
       0.850000     -23.957069     -40.482616       2.517640
       0.860000     -23.334082     -39.500192       2.519194
       0.870000     -22.732411     -38.551438       2.520795
       0.880000     -22.151092     -37.634832       2.522428
       0.890000     -21.589216     -36.748939       2.524082
       0.900000     -21.045921     -35.892399       2.525749
       0.910000     -20.520396     -35.063930       2.527423
       0.920000     -20.011871     -34.262318       2.529103
       0.930000     -19.519618     -33.486414       2.530786
       0.940000     -19.042949     -32.735130       2.532472
       0.950000     -18.581210     -32.007434       2.534161
       0.960000     -18.133781     -31.302349       2.535854
       0.970000     -17.700076     -30.618946       2.537552
       0.980000     -17.279535     -29.956345       2.539257
       0.990000     -16.871630     -29.313710       2.540971
       1.000000     -16.475857     -28.690247       2.542695
       1.010000     -16.091737     -28.085199       2.544432
       1.020000     -15.718815     -27.497847       2.546184
       1.030000     -15.356658     -26.927508       2.547953
       1.040000     -15.004853     -26.373531       2.549743
       1.050000     -14.663007     -25.835294       2.551554
       1.060000     -14.330746     -25.312207       2.553390
       1.070000     -14.007712     -24.803706       2.555253
       1.080000     -13.693564     -24.309253       2.557146
       1.090000     -13.387978     -23.828334       2.559072
       1.100000     -13.090644     -23.360461       2.561033
       1.110000     -12.801264     -22.905163       2.563032
       1.120000     -12.519554     -22.461995       2.565071
       1.130000     -12.245246     -22.030529       2.567153
       1.140000     -11.978078     -21.610356       2.569280
       1.150000     -11.717804     -21.201084       2.571454
       1.160000     -11.464186     -20.802340       2.573678
       1.170000     -11.216997     -20.413764       2.575953
       1.180000     -10.976020     -20.035014       2.578279
       1.190000     -10.741046     -19.665760       2.580657
       1.200000     -10.511875     -19.305687       2.583083
       1.210000     -10.288315     -18.954492       2.585556
       1.220000     -10.070184     -18.611887       2.588069
       1.230000      -9.857304     -18.277591       2.590613
       1.240000      -9.649507     -17.951339       2.593173
       1.250000      -9.446629     -17.632874       2.595730
       1.260000      -9.248515     -17.321949       2.598254
       1.270000      -9.055015     -17.018329       2.600707
       1.280000      -8.865985     -16.721784       2.603035
       1.290000      -8.681285     -16.432097       2.605167
       1.300000      -8.500783     -16.149057       2.607009
       1.310000      -8.324351     -15.872463       2.608444
       1.320000      -8.151864     -15.602119       2.609323
       1.330000      -7.983205     -15.337837       2.609472
       1.340000      -7.818259     -15.079439       2.608693
       1.350000      -7.656916     -14.826749       2.606786
       1.360000      -7.499070     -14.579600       2.603570
       1.370000      -7.344618     -14.337832       2.598928
