  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       1.332492       0.002120       0.000076
       0.020000       2.678205       0.004242       0.000151
       0.030000       4.050621       0.006366       0.000227
       0.040000       5.463748       0.008492       0.000304
       0.050000       6.932393       0.010624       0.000380
       0.060000       8.472444       0.012760       0.000457
       0.070000      10.101161       0.014904       0.000535
       0.080000      11.837468       0.017055       0.000613
       0.090000      13.702239       0.019214       0.000693
       0.100000      15.718544       0.021384       0.000773
       0.110000      17.911820       0.023565       0.000854
       0.120000      20.309878       0.025758       0.000936
       0.130000      22.942652       0.027965       0.001019
       0.140000      25.841482       0.030187       0.001104
       0.150000      29.037710       0.032424       0.001191
       0.160000      32.560220       0.034679       0.001279
       0.170000      36.431535       0.036953       0.001369
       0.180000      40.662063       0.039247       0.001461
       0.190000      45.242322       0.041562       0.001556
       0.200000      50.133469       0.043900       0.001653
       0.210000      55.257518       0.046263       0.001753
       0.220000      60.489936       0.048651       0.001856
       0.230000      65.658522       0.051067       0.001962
       0.240000      70.552433       0.053513       0.002072
       0.250000      74.943108       0.055989       0.002186
       0.260000      78.614920       0.058498       0.002304
       0.270000      81.399423       0.061042       0.002428
       0.280000      83.204925       0.063622       0.002556
       0.290000      84.032949       0.066241       0.002691
       0.300000      83.974902       0.068900       0.002833
       0.310000      83.187164       0.071603       0.002981
       0.320000      81.850967       0.074351       0.003138
       0.330000      80.131036       0.077147       0.003304
       0.340000      78.148187       0.079993       0.003481
       0.350000      75.974601       0.082892       0.003668
       0.360000      73.649789       0.085847       0.003868
       0.370000      71.205999       0.088860       0.004083
       0.380000      68.688614       0.091936       0.004313
       0.390000      66.161501       0.095078       0.004562
       0.400000      63.696681       0.098289       0.004831
       0.410000      61.355859       0.101572       0.005122
       0.420000      59.174002       0.104932       0.005440
       0.430000      57.152404       0.108374       0.005788
       0.440000      55.263739       0.111902       0.006169
       0.450000      53.466782       0.115520       0.006587
       0.460000      51.724824       0.119234       0.007048
       0.470000      50.020152       0.123050       0.007556
       0.480000      48.358600       0.126974       0.008115
       0.490000      46.763038       0.131012       0.008731
       0.500000      45.259931       0.135171       0.009407
       0.510000      43.865786       0.139459       0.010144
       0.520000      42.579245       0.143884       0.010940
       0.530000      41.381446       0.148454       0.011787
       0.540000      40.243732       0.153180       0.012673
       0.550000      39.138839       0.158072       0.013576
       0.560000      38.050278       0.163141       0.014469
       0.570000      36.975486       0.168400       0.015319
       0.580000      35.921685       0.173861       0.016096
       0.590000      34.897283       0.179541       0.016775
       0.600000      33.903755       0.185455       0.017346
       0.610000      32.932086       0.191621       0.017812
       0.620000      31.965022       0.198059       0.018185
       0.630000      30.983155       0.204792       0.018479
       0.640000      29.971012       0.211843       0.018705
       0.650000      28.919735       0.219239       0.018859
       0.660000      27.825569       0.227011       0.018932
       0.670000      26.686354       0.235193       0.018907
       0.680000      25.499412       0.243821       0.018773
       0.690000      24.262808       0.252940       0.018533
       0.700000      22.979145       0.262595       0.018202
       0.710000      21.659098       0.272842       0.017812
       0.720000      20.322082       0.283742       0.017400
       0.730000      18.993473       0.295362       0.017005
       0.740000      17.699882       0.307783       0.016660
       0.750000      16.464689       0.321093       0.016394
       0.760000      15.305285       0.335394       0.016224
       0.770000      14.232300       0.350802       0.016165
       0.780000      13.250282       0.367450       0.016226
       0.790000      12.359081       0.385487       0.016410
       0.800000      11.555350       0.405083       0.016721
       0.810000      10.833855       0.426430       0.017160
       0.820000      10.188461       0.449740       0.017726
       0.830000       9.612817       0.475248       0.018418
       0.840000       9.100793       0.503203       0.019230
       0.850000       8.646730       0.533865       0.020158
       0.860000       8.245572       0.567485       0.021194
       0.870000       7.892918       0.604282       0.022330
       0.880000       7.585030       0.644404       0.023554
