  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       0.000000            NaN            NaN            NaN
       0.010000 -197255.380061  -91395.858296       2.186600
       0.020000  -49310.430905  -22846.223748       2.186736
       0.030000  -21913.217375  -10151.846292       2.186922
       0.040000  -12324.191784   -5708.813367       2.187092
       0.050000   -7885.841855   -3652.322944       2.187150
       0.060000   -5474.885337   -2535.216079       2.186960
       0.070000   -4021.153553   -1861.634870       2.186344
       0.080000   -3077.624631   -1424.453718       2.185073
       0.090000   -2430.743198   -1124.722687       2.182866
       0.100000   -1968.031577    -910.325741       2.179397
       0.110000   -1625.676148    -751.695118       2.174305
       0.120000   -1365.285587    -631.042365       2.167235
       0.130000   -1162.639303    -537.144972       2.157891
       0.140000   -1001.844463    -462.639062       2.146108
       0.150000    -872.122157    -402.530268       2.131922
       0.160000    -765.952703    -353.334376       2.115621
       0.170000    -677.960791    -312.560752       2.097737
       0.180000    -604.221429    -278.390766       2.078973
       0.190000    -541.814512    -249.471399       2.060081
       0.200000    -488.531186    -224.779186       2.041728
       0.210000    -442.675654    -203.528391       2.024402
       0.220000    -402.928543    -185.107696       2.008402
       0.230000    -368.250912    -169.035725       1.993888
       0.240000    -337.815657    -154.929266       1.980952
       0.250000    -310.957711    -142.480198       1.969674
       0.260000    -287.137399    -131.438515       1.960126
       0.270000    -265.913099    -121.599665       1.952338
       0.280000    -246.920618    -112.795003       1.946259
       0.290000    -229.857454    -104.884501       1.941729
       0.300000    -214.470669     -97.751141       1.938490
       0.310000    -200.547446     -91.296545       1.936223
       0.320000    -187.907686     -85.437544       1.934585
       0.330000    -176.398149     -80.103451       1.933263
       0.340000    -165.887781     -75.233874       1.932009
       0.350000    -156.263964     -70.776930       1.930679
       0.360000    -147.429489     -66.687769       1.929247
       0.370000    -139.300083     -62.927369       1.927803
       0.380000    -131.802398     -59.461542       1.926517
       0.390000    -124.872346     -56.260165       1.925588
       0.400000    -118.453738     -53.296620       1.925188
       0.410000    -112.497146     -50.547408       1.925420
       0.420000    -106.958965     -47.991873       1.926309
       0.430000    -101.800617     -45.611980       1.927803
       0.440000     -96.987874     -43.392082       1.929802
       0.450000     -92.490285     -41.318653       1.932171
       0.460000     -88.280684     -39.380004       1.934760
       0.470000     -84.334765     -37.565970       1.937412
       0.480000     -80.630726     -35.867595       1.939966
       0.490000     -77.148956     -34.276786       1.942260
       0.500000     -73.871771     -32.785966       1.944133
       0.510000     -70.783180     -31.387738       1.945425
       0.520000     -67.868693     -30.074638       1.945991
       0.530000     -65.115154     -28.839066       1.945715
       0.540000     -62.510599     -27.673437       1.944524
       0.550000     -60.044148     -26.570533       1.942407
       0.560000     -57.705902     -25.523905       1.939422
       0.570000     -55.486857     -24.528189       1.935697
       0.580000     -53.378820     -23.579227       1.931416
       0.590000     -51.374345     -22.674001       1.926810
       0.600000     -49.466661     -21.810443       1.922136
       0.610000     -47.649628     -20.987221       1.917663
       0.620000     -45.917693     -20.203545       1.913653
       0.630000     -44.265862     -19.459012       1.910324
       0.640000     -42.689683     -18.753456       1.907829
       0.650000     -41.185224     -18.086781       1.906231
       0.660000     -39.749054     -17.458712       1.905506
       0.670000     -38.378210     -16.868470       1.905557
       0.680000     -37.070123     -16.314407       1.906241
       0.690000     -35.822498     -15.793715       1.907391
       0.700000     -34.633118     -15.302372       1.908842
       0.710000     -33.499574     -14.835446       1.910441
       0.720000     -32.418944     -14.387722       1.912065
       0.730000     -31.387525     -13.954454       1.913619
       0.740000     -30.400722     -13.531961       1.915046
       0.750000     -29.453226     -13.117891       1.916321
       0.760000     -28.539478     -12.711121       1.917440
       0.770000     -27.654283     -12.311449       1.918413
       0.780000     -26.793346     -11.919233       1.919248
       0.790000     -25.953546     -11.535066       1.919941
       0.800000     -25.132914     -11.159566       1.920471
       0.810000     -24.330400     -10.793252       1.920801
       0.820000     -23.545565     -10.436489       1.920888
       0.830000     -22.778311     -10.089486       1.920693
       0.840000     -22.028694      -9.752305       1.920196
       0.850000     -21.296828      -9.424890       1.919400
       0.860000     -20.582863      -9.107096       1.918323
       0.870000     -19.887017      -8.798710       1.916996
       0.880000     -19.209640      -8.499476       1.915453
       0.890000     -18.551304      -8.209113       1.913734
       0.900000     -17.912910      -7.927328       1.911895
       0.910000     -17.295801      -7.653832       1.910021
       0.920000     -16.701884      -7.388348       1.908226
       0.930000     -16.133742      -7.130623       1.906637
       0.940000     -15.594731      -6.880433       1.905378
       0.950000     -15.089040      -6.637598       1.904540
       0.960000     -14.621696      -6.401979       1.904176
       0.970000     -14.198460      -6.173487       1.904287
       0.980000     -13.825557      -5.952075       1.904833
       0.990000     -13.509133      -5.737723       1.905738
       1.000000     -13.254361      -5.530411       1.906908
       1.010000     -13.064270      -5.330078       1.908243
       1.020000     -12.938593      -5.136577       1.909648
       1.030000     -12.873125      -4.949641       1.911053
       1.040000     -12.860013      -4.768872       1.912413
       1.050000     -12.888955      -4.593766       1.913715
       1.060000     -12.948754      -4.423760       1.914976
       1.070000     -13.028484      -4.258277       1.916230
       1.080000     -13.117935      -4.096761       1.917522
       1.090000     -13.207684      -3.938705       1.918894
       1.100000     -13.289437      -3.783693       1.920376
       1.110000     -13.356886      -3.631455       1.921981
       1.120000     -13.406581      -3.481921       1.923700
       1.130000     -13.438061      -3.335253       1.925500
       1.140000     -13.452791      -3.191827       1.927329
       1.150000     -13.452282      -3.052179       1.929116
       1.160000     -13.436289      -2.916943       1.930780
       1.170000     -13.402010      -2.786779       1.932239
       1.180000     -13.344690      -2.662302       1.933420
       1.190000     -13.259260      -2.543991       1.934265
       1.200000     -13.142134      -2.432049       1.934737
       1.210000     -12.992358      -2.326249       1.934820
       1.220000     -12.811761      -2.225800       1.934506
       1.230000     -12.604351      -2.129358       1.933796
       1.240000     -12.375365      -2.035231       1.932696
       1.250000     -12.130377      -1.941757       1.931225
       1.260000     -11.874636      -1.847732       1.929426
       1.270000     -11.612671      -1.752729       1.927371
       1.280000     -11.348105      -1.657229       1.925154
       1.290000     -11.083614      -1.562556       1.922873
       1.300000     -10.820994      -1.470683       1.920613
       1.310000     -10.561314      -1.383971       1.918438
       1.320000     -10.305114      -1.304873       1.916399
       1.330000     -10.052637      -1.235592       1.914546
       1.340000      -9.804016      -1.177715       1.912945
       1.350000      -9.559405      -1.131859       1.911674
       1.360000      -9.319032      -1.097430       1.910812
       1.370000      -9.083213      -1.072581       1.910415
       1.380000      -8.852326      -1.054413       1.910506
       1.390000      -8.626803      -1.039376       1.911068
       1.400000      -8.407115      -1.023798       1.912046
       1.410000      -8.193768      -1.004435       1.913365
       1.420000      -7.987291      -0.978972       1.914943
       1.430000      -7.788206      -0.946368       1.916706
       1.440000      -7.596968      -0.906961       1.918599
       1.450000      -7.413859      -0.862305       1.920590
       1.460000      -7.238863      -0.814817       1.922669
       1.470000      -7.071530      -0.767331       1.924841
       1.480000      -6.910901      -0.722656       1.927116
       1.490000      -6.755545      -0.683159       1.929506
       1.500000      -6.603735      -0.650377       1.932018
       1.510000      -6.453727      -0.624695       1.934651
       1.520000      -6.304057      -0.605186       1.937394
       1.530000      -6.153738      -0.589770       1.940221
       1.540000      -6.002333      -0.575756       1.943090
       1.550000      -5.849888      -0.560638       1.945946
       1.560000      -5.696815      -0.542867       1.948718
       1.570000      -5.543755      -0.522294       1.951326
       1.580000      -5.391472      -0.500146       1.953686
       1.590000      -5.240779      -0.478602       1.955712
       1.600000      -5.092492      -0.460125       1.957328
       1.610000      -4.947392      -0.446786       1.958475
       1.620000      -4.806194      -0.439714       1.959115
       1.630000      -4.669503      -0.438826       1.959236
       1.640000      -4.537787      -0.442868       1.958848
       1.650000      -4.411362      -0.449752       1.957981
       1.660000      -4.290407      -0.457052       1.956683
       1.670000      -4.174989      -0.462519       1.955010
       1.680000      -4.065073      -0.464436       1.953029
       1.690000      -3.960492      -0.461741       1.950806
       1.700000      -3.860894      -0.453934       1.948409
       1.710000      -3.765729      -0.440926       1.945902
       1.720000      -3.674332      -0.422968       1.943350
       1.730000      -3.586100      -0.400711       1.940831
       1.740000      -3.500702      -0.375313       1.938440
       1.750000      -3.418201      -0.348477       1.936291
       1.760000      -3.339005      -0.322318       1.934506
       1.770000      -3.263643      -0.299087       1.933194
       1.780000      -3.192481      -0.280827       1.932428
       1.790000      -3.125512      -0.269118       1.932229
       1.800000      -3.062365      -0.264988       1.932555
       1.810000      -3.002522      -0.268978       1.933305
       1.820000      -2.945652      -0.281236       1.934340
       1.830000      -2.891849      -0.301489       1.935504
       1.840000      -2.841647      -0.328861       1.936644
       1.850000      -2.795808      -0.361611       1.937638
       1.860000      -2.755008      -0.397034       1.938409
       1.870000      -2.719623      -0.431658       1.938940
       1.880000      -2.689696      -0.461761       1.939273
       1.890000      -2.665082      -0.484070       1.939498
       1.900000      -2.645633      -0.496392       1.939726
       1.910000      -2.631275      -0.497981       1.940056
       1.920000      -2.621980      -0.489579       1.940552
       1.930000      -2.617695      -0.473154       1.941241
       1.940000      -2.618376      -0.451479       1.942120
       1.950000      -2.624145      -0.427656       1.943174
       1.960000      -2.635475      -0.404637       1.944391
       1.970000      -2.653242      -0.384800       1.945765
       1.980000      -2.678619      -0.369612       1.947285
       1.990000      -2.712843      -0.359466       1.948918
       2.000000      -2.756970      -0.353756       1.950595
       2.010000      -2.811631      -0.351199       1.952207
       2.020000      -2.876785      -0.350273       1.953611
       2.030000      -2.951429      -0.349586       1.954639
       2.040000      -3.033352      -0.348036       1.955112
       2.050000      -3.119037      -0.344777       1.954851
       2.060000      -3.203811      -0.339123       1.953696
       2.070000      -3.282319      -0.330527       1.951516
       2.080000      -3.349258      -0.318690       1.948238
       2.090000      -3.400201      -0.303710       1.943863
       2.100000      -3.432267      -0.286144       1.938475
       2.110000      -3.444386      -0.266925       1.932243
       2.120000      -3.437156      -0.247136       1.925412
       2.130000      -3.412373      -0.227774       1.918290
       2.140000      -3.372498      -0.209579       1.911223
       2.150000      -3.320190      -0.193028       1.904561
       2.160000      -3.258018      -0.178420       1.898619
       2.170000      -3.188307      -0.165985       1.893631
       2.180000      -3.113082      -0.155899       1.889725
       2.190000      -3.034060      -0.148195       1.886919
       2.200000      -2.952656      -0.142628       1.885137
       2.210000      -2.870005      -0.138619       1.884242
       2.220000      -2.787009      -0.135355       1.884078
       2.230000      -2.704371      -0.132000       1.884493
       2.240000      -2.622647      -0.127892       1.885365
       2.250000      -2.542272      -0.122614       1.886606
       2.260000      -2.463571      -0.115901       1.888154
       2.270000      -2.386754      -0.107469       1.889964
       2.280000      -2.311902      -0.096875       1.891988
       2.290000      -2.238972      -0.083484       1.894171
       2.300000      -2.167816      -0.066571       1.896443
       2.310000      -2.098242      -0.045485       1.898726
       2.320000      -2.030073      -0.019814       1.900941
       2.330000      -1.963206       0.010510       1.903017
       2.340000      -1.897632       0.045197       1.904900
       2.350000      -1.833417       0.083665       1.906560
       2.360000      -1.770659       0.125138       1.907996
       2.370000      -1.709426       0.168752       1.909236
       2.380000      -1.649717       0.213620       1.910326
       2.390000      -1.591455       0.258869       1.911326
       2.400000      -1.534509       0.303644       1.912292
       2.410000      -1.478767       0.347087       1.913272
       2.420000      -1.424199       0.388321       1.914288
       2.430000      -1.370893       0.426436       1.915341
       2.440000      -1.319050       0.460509       1.916411
       2.450000      -1.268928       0.489671       1.917465
       2.460000      -1.220756       0.513214       1.918462
       2.470000      -1.174638       0.530758       1.919356
       2.480000      -1.130488       0.542417       1.920084
       2.490000      -1.088013       0.548918       1.920568
       2.500000      -1.046764       0.551602       1.920716
       2.510000      -1.006237       0.552236       1.920435
       2.520000      -0.966001       0.552688       1.919645
       2.530000      -0.925814       0.554539       1.918295
       2.540000      -0.885685       0.558781       1.916365
       2.550000      -0.845880       0.565693       1.913872
       2.560000      -0.806863       0.574918       1.910875
       2.570000      -0.769187       0.585679       1.907482
       2.580000      -0.733371       0.597068       1.903857
       2.590000      -0.699777       0.608325       1.900217
       2.600000      -0.668551       0.619054       1.896808
       2.610000      -0.639622       0.629316       1.893865
       2.620000      -0.612790       0.639592       1.891572
       2.630000      -0.587844       0.650618       1.890036
       2.640000      -0.564672       0.663156       1.889278
       2.650000      -0.543303       0.677796       1.889249
       2.660000      -0.523895       0.694835       1.889849
       2.670000      -0.506678       0.714250       1.890954
       2.680000      -0.491918       0.735745       1.892436
       2.690000      -0.479898       0.758830       1.894171
       2.700000      -0.470922       0.782922       1.896051
       2.710000      -0.465301       0.807433       1.897979
       2.720000      -0.463285       0.831867       1.899878
       2.730000      -0.464960       0.855882       1.901686
       2.740000      -0.470118       0.879325       1.903354
       2.750000      -0.478173       0.902214       1.904845
       2.760000      -0.488139       0.924676       1.906123
       2.770000      -0.498673       0.946850       1.907162
       2.780000      -0.508209       0.968809       1.907949
       2.790000      -0.515161       0.990523       1.908494
       2.800000      -0.518165       1.011865       1.908842
       2.810000      -0.516288       1.032670       1.909062
       2.820000      -0.509148       1.052807       1.909245
       2.830000      -0.496893       1.072230       1.909475
       2.840000      -0.480085       1.091002       1.909816
       2.850000      -0.459519       1.109255       1.910303
       2.860000      -0.436055       1.127111       1.910945
       2.870000      -0.410492       1.144608       1.911736
       2.880000      -0.383485       1.161651       1.912671
       2.890000      -0.355510       1.178038       1.913756
       2.900000      -0.326854       1.193527       1.915006
       2.910000      -0.297627       1.207923       1.916443
       2.920000      -0.267799       1.221145       1.918082
       2.930000      -0.237259       1.233250       1.919914
       2.940000      -0.205883       1.244410       1.921902
       2.950000      -0.173592       1.254859       1.923978
       2.960000      -0.140387       1.264864       1.926047
       2.970000      -0.106344       1.274700       1.927995
       2.980000      -0.071597       1.284660       1.929706
       2.990000      -0.036311       1.295028       1.931077
       3.000000      -0.000664       1.306042       1.932023
       3.010000       0.035169       1.317832       1.932489
       3.020000       0.071018       1.330389       1.932446
       3.030000       0.106721       1.343593       1.931885
       3.040000       0.142128       1.357281       1.930811
       3.050000       0.177104       1.371350       1.929239
       3.060000       0.211536       1.385819       1.927209
       3.070000       0.245338       1.400835       1.924792
       3.080000       0.278451       1.416615       1.922101
       3.090000       0.310854       1.433347       1.919287
       3.100000       0.342557       1.451120       1.916528
       3.110000       0.373604       1.469890       1.914008
       3.120000       0.404071       1.489515       1.911889
       3.130000       0.434066       1.509810       1.910298
       3.140000       0.463718       1.530604       1.909316
       3.150000       0.493163       1.551770       1.908969
       3.160000       0.522525       1.573236       1.909247
       3.170000       0.551896       1.594971       1.910106
       3.180000       0.581330       1.616985       1.911489
       3.190000       0.610848       1.639316       1.913334
       3.200000       0.640443       1.662022       1.915579
       3.210000       0.670090       1.685156       1.918161
       3.220000       0.699743       1.708745       1.921008
       3.230000       0.729339       1.732777       1.924039
       3.240000       0.758802       1.757201       1.927161
       3.250000       0.788048       1.781941       1.930272
       3.260000       0.816997       1.806895       1.933265
       3.270000       0.845574       1.831919       1.936039
       3.280000       0.873711       1.856796       1.938507
       3.290000       0.901337       1.881195       1.940603
       3.300000       0.928378       1.904666       1.942292
       3.310000       0.954770       1.926655       1.943568
       3.320000       0.980483       1.946575       1.944450
       3.330000       1.005543       1.963897       1.944977
       3.340000       1.030048       1.978261       1.945207
       3.350000       1.054156       1.989587       1.945211
       3.360000       1.078058       1.998137       1.945088
       3.370000       1.101920       2.004518       1.944954
       3.380000       1.125843       2.009609       1.944938
       3.390000       1.149826       2.014410       1.945158
       3.400000       1.173760       2.019853       1.945695
