  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       0.006618       0.003105       0.002509
       0.020000       0.013258       0.006218       0.005039
       0.030000       0.019942       0.009346       0.007612
       0.040000       0.026691       0.012496       0.010248
       0.050000       0.033530       0.015676       0.012973
       0.060000       0.040483       0.018895       0.015810
       0.070000       0.047574       0.022160       0.018786
       0.080000       0.054832       0.025482       0.021932
       0.090000       0.062284       0.028868       0.025278
       0.100000       0.069962       0.032330       0.028862
       0.110000       0.077901       0.035877       0.032722
       0.120000       0.086137       0.039523       0.036901
       0.130000       0.094712       0.043279       0.041449
       0.140000       0.103671       0.047159       0.046417
       0.150000       0.113066       0.051178       0.051862
       0.160000       0.122952       0.055351       0.057843
       0.170000       0.133395       0.059698       0.064422
       0.180000       0.144467       0.064234       0.071662
       0.190000       0.156250       0.068981       0.079626
       0.200000       0.168838       0.073957       0.088372
       0.210000       0.182337       0.079181       0.097947
       0.220000       0.196867       0.084671       0.108375
       0.230000       0.212568       0.090444       0.119635
       0.240000       0.229596       0.096512       0.131630
       0.250000       0.248130       0.102886       0.144158
       0.260000       0.268371       0.109580       0.156876
       0.270000       0.290541       0.116610       0.169289
       0.280000       0.314886       0.124003       0.180772
       0.290000       0.341668       0.131803       0.190634
       0.300000       0.371156       0.140069       0.198227
       0.310000       0.403606       0.148875       0.203064
       0.320000       0.439233       0.158303       0.204906
       0.330000       0.478159       0.168426       0.203791
       0.340000       0.520346       0.179306       0.199997
       0.350000       0.565503       0.190969       0.193981
       0.360000       0.612971       0.203399       0.186306
       0.370000       0.661617       0.216527       0.177577
       0.380000       0.709769       0.230218       0.168387
       0.390000       0.755256       0.244285       0.159270
       0.400000       0.795615       0.258514       0.150670
       0.410000       0.828497       0.272716       0.142919
       0.420000       0.852184       0.286785       0.136247
       0.430000       0.866048       0.300764       0.130792
       0.440000       0.870760       0.314864       0.126625
       0.450000       0.868146       0.329447       0.123763
       0.460000       0.860746       0.344980       0.122183
       0.470000       0.851289       0.361961       0.121828
       0.480000       0.842257       0.380862       0.122600
       0.490000       0.835629       0.402092       0.124348
       0.500000       0.832817       0.425960       0.126858
       0.510000       0.834724       0.452659       0.129833
       0.520000       0.841863       0.482238       0.132889
       0.530000       0.854498       0.514576       0.135576
       0.540000       0.872765       0.549360       0.137419
       0.550000       0.896761       0.586084       0.137994
       0.560000       0.926613       0.624091       0.137015
       0.570000       0.962512       0.662689       0.134393
       0.580000       1.004727       0.701311       0.130256
       0.590000       1.053597       0.739699       0.124908
       0.600000       1.109478       0.778030       0.118753
       0.610000       1.172648       0.816921       0.112211
       0.620000       1.243172       0.857276       0.105655
       0.630000       1.320750       0.900018       0.099375
       0.640000       1.404576       0.945777       0.093572
       0.650000       1.493196       0.994592       0.088371
       0.660000       1.584391       1.045706       0.083835
       0.670000       1.675042       1.097503       0.079985
       0.680000       1.761051       1.147637       0.076815
       0.690000       1.837433       1.193407       0.074307
       0.700000       1.898739       1.232351       0.072433
       0.710000       1.939913       1.262930       0.071164
       0.720000       1.957425       1.285051       0.070475
       0.730000       1.950285       1.300198       0.070344
       0.740000       1.920468       1.311114       0.070754
       0.750000       1.872513       1.321156       0.071695
       0.760000       1.812498       1.333574       0.073161
       0.770000       1.746820       1.350914       0.075142
       0.780000       1.681218       1.374612       0.077621
       0.790000       1.620243       1.404756       0.080555
       0.800000       1.567126       1.439985       0.083866
       0.810000       1.523927       1.477506       0.087429
       0.820000       1.491784       1.513295       0.091062
       0.830000       1.471185       1.542543       0.094529
       0.840000       1.462195       1.560369       0.097553
       0.850000       1.464617       1.562706       0.099853
       0.860000       1.478120       1.547129       0.101187
       0.870000       1.502301       1.513343       0.101403
       0.880000       1.536734       1.463183       0.100480
       0.890000       1.581009       1.400137       0.098523
       0.900000       1.634782       1.328582       0.095742
       0.910000       1.697876       1.252997       0.092391
       0.920000       1.770434       1.177346       0.088725
       0.930000       1.853080       1.104745       0.084957
       0.940000       1.947039       1.037376       0.081249
       0.950000       2.054140       0.976579       0.077717
       0.960000       2.176695       0.923033       0.074443
       0.970000       2.317275       0.876946       0.071486
       0.980000       2.478440       0.838225       0.068888
       0.990000       2.662440       0.806605       0.066681
       1.000000       2.870883       0.781733       0.064884
       1.010000       3.104319       0.763220       0.063507
       1.020000       3.361709       0.750666       0.062552
       1.030000       3.639796       0.743661       0.062014
       1.040000       3.932452       0.741769       0.061891
       1.050000       4.230243       0.744516       0.062177
       1.060000       4.520497       0.751374       0.062874
       1.070000       4.788221       0.761775       0.063987
       1.080000       5.017988       0.775152       0.065524
       1.090000       5.196460       0.791009       0.067493
       1.100000       5.314751       0.808999       0.069900
       1.110000       5.369624       0.828977       0.072744
       1.120000       5.362962       0.850988       0.076014
       1.130000       5.299822       0.875191       0.079692
       1.140000       5.186183       0.901757       0.083749
       1.150000       5.027589       0.930766       0.088149
       1.160000       4.829204       0.962146       0.092846
       1.170000       4.596823       0.995631       0.097778
       1.180000       4.337864       1.030711       0.102850
       1.190000       4.061497       1.066606       0.107920
       1.200000       3.777811       1.102268       0.112782
       1.210000       3.496477       1.136515       0.117161
       1.220000       3.225568       1.168292       0.120734
       1.230000       2.970907       1.197039       0.123177
       1.240000       2.735968       1.223003       0.124238
       1.250000       2.522173       1.247346       0.123803
       1.260000       2.329362       1.271996       0.121937
       1.270000       2.156300       1.299284       0.118877
       1.280000       2.001143       1.331512       0.114968
       1.290000       1.861834       1.370578       0.110600
       1.300000       1.736415       1.417688       0.106136
       1.310000       1.623219       1.473155       0.101871
       1.320000       1.520944       1.536226       0.098023
       1.330000       1.428628       1.604963       0.094732
       1.340000       1.345561       1.676189       0.092074
       1.350000       1.271189       1.745633       0.090080
       1.360000       1.205040       1.808388       0.088749
       1.370000       1.146681       1.859722       0.088059
       1.380000       1.095703       1.896130       0.087977
       1.390000       1.051716       1.916280       0.088465
       1.400000       1.014355       1.921460       0.089487
       1.410000       0.983281       1.915309       0.091012
       1.420000       0.958186       1.902953       0.093014
       1.430000       0.938772       1.889910       0.095471
       1.440000       0.924739       1.881138       0.098372
       1.450000       0.915745       1.880411       0.101714
       1.460000       0.911362       1.890021       0.105500
       1.470000       0.911018       1.910698       0.109738
       1.480000       0.913942       1.941651       0.114425
       1.490000       0.919138       1.980704       0.119535
       1.500000       0.925394       2.024568       0.125007
       1.510000       0.931380       2.069301       0.130744
       1.520000       0.935829       2.110983       0.136621
       1.530000       0.937773       2.146455       0.142512
       1.540000       0.936767       2.173905       0.148306
       1.550000       0.933007       2.193024       0.153922
       1.560000       0.927287       2.204681       0.159306
       1.570000       0.920797       2.210287       0.164402
       1.580000       0.914861       2.211165       0.169133
       1.590000       0.910678       2.208207       0.173376
       1.600000       0.909162       2.201827       0.176969
       1.610000       0.910866       2.192115       0.179733
       1.620000       0.916004       2.179000       0.181500
       1.630000       0.924533       2.162390       0.182144
       1.640000       0.936274       2.142333       0.181601
       1.650000       0.951053       2.119266       0.179885
       1.660000       0.968798       2.094268       0.177083
       1.670000       0.989564       2.069146       0.173361
       1.680000       1.013465       2.046225       0.168953
       1.690000       1.040539       2.027865       0.164143
       1.700000       1.070604       2.015887       0.159232
       1.710000       1.103164       2.011079       0.154502
       1.720000       1.137426       2.012944       0.150180
       1.730000       1.172430       2.019742       0.146415
       1.740000       1.207289       2.028851       0.143274
       1.750000       1.241451       2.037392       0.140756
       1.760000       1.274893       2.042970       0.138813
       1.770000       1.308142       2.044295       0.137382
       1.780000       1.342084       2.041426       0.136404
       1.790000       1.377622       2.035509       0.135838
       1.800000       1.415306       2.028112       0.135654
       1.810000       1.455079       2.020416       0.135828
       1.820000       1.496233       2.012586       0.136327
       1.830000       1.537600       2.003519       0.137105
       1.840000       1.577936       1.991058       0.138097
       1.850000       1.616347       1.972568       0.139220
       1.860000       1.652588       1.945656       0.140373
       1.870000       1.687078       1.908781       0.141453
       1.880000       1.720624       1.861563       0.142371
       1.890000       1.753986       1.804782       0.143077
       1.900000       1.787490       1.740151       0.143573
       1.910000       1.820885       1.670019       0.143915
       1.920000       1.853498       1.597062       0.144191
       1.930000       1.884607       1.524003       0.144502
       1.940000       1.913831       1.453380       0.144939
       1.950000       1.941340       1.387378       0.145566
       1.960000       1.967737       1.327722       0.146420
       1.970000       1.993686       1.275626       0.147504
       1.980000       2.019477       1.231798       0.148792
       1.990000       2.044756       1.196474       0.150234
       2.000000       2.068561       1.169456       0.151757
       2.010000       2.089612       1.150160       0.153264
       2.020000       2.106655       1.137641       0.154638
       2.030000       2.118653       1.130610       0.155746
       2.040000       2.124750       1.127480       0.156461
       2.050000       2.124104       1.126464       0.156682
       2.060000       2.115773       1.125763       0.156359
       2.070000       2.098751       1.123843       0.155508
       2.080000       2.072110       1.119731       0.154210
       2.090000       2.035156       1.113224       0.152587
       2.100000       1.987538       1.104916       0.150777
       2.110000       1.929353       1.096002       0.148897
       2.120000       1.861236       1.087919       0.147024
       2.130000       1.784433       1.081974       0.145198
       2.140000       1.700760       1.079035       0.143427
       2.150000       1.612452       1.079365       0.141706
       2.160000       1.521916       1.082600       0.140021
       2.170000       1.431462       1.087831       0.138359
       2.180000       1.343087       1.093760       0.136699
       2.190000       1.258350       1.098882       0.135020
       2.200000       1.178354       1.101665       0.133302
       2.210000       1.103796       1.100718       0.131539
       2.220000       1.035057       1.094992       0.129741
       2.230000       0.972286       1.083964       0.127930
       2.240000       0.915467       1.067778       0.126131
       2.250000       0.864471       1.047255       0.124369
       2.260000       0.819080       1.023746       0.122661
       2.270000       0.779011       0.998855       0.121028
       2.280000       0.743921       0.974130       0.119502
       2.290000       0.713404       0.950776       0.118132
       2.300000       0.686993       0.929460       0.116977
       2.310000       0.664159       0.910231       0.116094
       2.320000       0.644336       0.892552       0.115522
       2.330000       0.626964       0.875468       0.115268
       2.340000       0.611548       0.857861       0.115306
       2.350000       0.597734       0.838758       0.115583
       2.360000       0.585355       0.817608       0.116038
       2.370000       0.574439       0.794446       0.116627
       2.380000       0.565172       0.769877       0.117337
       2.390000       0.557835       0.744922       0.118187
       2.400000       0.552726       0.720781       0.119219
       2.410000       0.550115       0.698611       0.120471
       2.420000       0.550202       0.679380       0.121956
       2.430000       0.553096       0.663800       0.123649
       2.440000       0.558800       0.652319       0.125480
       2.450000       0.567197       0.645154       0.127336
       2.460000       0.578033       0.642325       0.129074
       2.470000       0.590901       0.643681       0.130542
       2.480000       0.605252       0.648925       0.131597
       2.490000       0.620408       0.657609       0.132129
       2.500000       0.635614       0.669127       0.132081
       2.510000       0.650093       0.682685       0.131461
       2.520000       0.663122       0.697276       0.130344
       2.530000       0.674111       0.711679       0.128856
       2.540000       0.682697       0.724533       0.127146
       2.550000       0.688827       0.734491       0.125358
       2.560000       0.692817       0.740453       0.123603
       2.570000       0.695340       0.741799       0.121948
       2.580000       0.697325       0.738530       0.120417
       2.590000       0.699799       0.731257       0.119002
       2.600000       0.703704       0.721018       0.117683
       2.610000       0.709753       0.708994       0.116448
       2.620000       0.718322       0.696211       0.115302
       2.630000       0.729417       0.683318       0.114264
       2.640000       0.742705       0.670498       0.113358
       2.650000       0.757594       0.657518       0.112598
       2.660000       0.773385       0.643908       0.111982
       2.670000       0.789443       0.629204       0.111487
       2.680000       0.805358       0.613178       0.111071
       2.690000       0.821028       0.595968       0.110676
       2.700000       0.836638       0.578064       0.110239
       2.710000       0.852529       0.560185       0.109708
       2.720000       0.869020       0.543093       0.109055
       2.730000       0.886257       0.527445       0.108290
       2.740000       0.904138       0.513694       0.107454
       2.750000       0.922320       0.502065       0.106609
       2.760000       0.940264       0.492569       0.105817
       2.770000       0.957280       0.485054       0.105123
       2.780000       0.972552       0.479267       0.104553
       2.790000       0.985146       0.474929       0.104116
       2.800000       0.994038       0.471801       0.103811
       2.810000       0.998168       0.469724       0.103633
       2.820000       0.996522       0.468632       0.103582
       2.830000       0.988242       0.468511       0.103662
       2.840000       0.972771       0.469342       0.103878
       2.850000       0.950011       0.471043       0.104235
       2.860000       0.920460       0.473438       0.104716
       2.870000       0.885229       0.476261       0.105282
       2.880000       0.845919       0.479192       0.105855
       2.890000       0.804369       0.481908       0.106336
       2.900000       0.762363       0.484132       0.106617
       2.910000       0.721402       0.485671       0.106608
       2.920000       0.682581       0.486447       0.106266
       2.930000       0.646578       0.486512       0.105597
       2.940000       0.613711       0.486047       0.104663
       2.950000       0.584023       0.485341       0.103559
       2.960000       0.557368       0.484738       0.102393
       2.970000       0.533486       0.484579       0.101267
       2.980000       0.512064       0.485154       0.100260
       2.990000       0.492777       0.486667       0.099427
       3.000000       0.475303       0.489214       0.098801
       3.010000       0.459330       0.492762       0.098397
       3.020000       0.444544       0.497124       0.098218
       3.030000       0.430637       0.501956       0.098255
       3.040000       0.417329       0.506775       0.098478
       3.050000       0.404416       0.511027       0.098840
       3.060000       0.391803       0.514184       0.099281
       3.070000       0.379520       0.515858       0.099745
       3.080000       0.367702       0.515897       0.100193
       3.090000       0.356544       0.514417       0.100620
       3.100000       0.346261       0.511763       0.101050
       3.110000       0.337045       0.508406       0.101524
       3.120000       0.329045       0.504807       0.102079
       3.130000       0.322356       0.501301       0.102734
       3.140000       0.317023       0.498042       0.103480
       3.150000       0.313045       0.495023       0.104281
       3.160000       0.310378       0.492163       0.105081
       3.170000       0.308935       0.489406       0.105808
       3.180000       0.308582       0.486804       0.106382
       3.190000       0.309137       0.484523       0.106722
       3.200000       0.310357       0.482804       0.106754
       3.210000       0.311955       0.481882       0.106418
       3.220000       0.313616       0.481935       0.105676
       3.230000       0.315044       0.483055       0.104526
       3.240000       0.316009       0.485264       0.102998
       3.250000       0.316392       0.488537       0.101158
       3.260000       0.316204       0.492823       0.099093
       3.270000       0.315569       0.498064       0.096907
       3.280000       0.314691       0.504217       0.094700
       3.290000       0.313810       0.511283       0.092564
       3.300000       0.313177       0.519339       0.090568
       3.310000       0.313032       0.528557       0.088758
       3.320000       0.313597       0.539178       0.087157
       3.330000       0.315071       0.551453       0.085776
       3.340000       0.317617       0.565549       0.084615
       3.350000       0.321345       0.581466       0.083673
       3.360000       0.326303       0.598962       0.082953
       3.370000       0.332461       0.617536       0.082464
       3.380000       0.339706       0.636438       0.082221
       3.390000       0.347852       0.654726       0.082250
       3.400000       0.356667       0.671371       0.082576
       3.410000       0.365916       0.685407       0.083213
       3.420000       0.375419       0.696118       0.084160
       3.430000       0.385094       0.703219       0.085383
       3.440000       0.394976       0.706949       0.086813
       3.450000       0.405180       0.708024       0.088349
       3.460000       0.415837       0.707457       0.089861
       3.470000       0.427020       0.706297       0.091215
       3.480000       0.438693       0.705409       0.092290
       3.490000       0.450690       0.705329       0.093005
       3.500000       0.462743       0.706251       0.093334
       3.510000       0.474523       0.708114       0.093306
       3.520000       0.485694       0.710732       0.092992
       3.530000       0.495932       0.713934       0.092482
       3.540000       0.504917       0.717633       0.091872
       3.550000       0.512307       0.721831       0.091245
       3.560000       0.517718       0.726552       0.090674
       3.570000       0.520757       0.731759       0.090227
       3.580000       0.521079       0.737295       0.089967
       3.590000       0.518480       0.742880       0.089954
       3.600000       0.512970       0.748170       0.090236
       3.610000       0.504796       0.752870       0.090841
       3.620000       0.494431       0.756859       0.091761
       3.630000       0.482495       0.760255       0.092944
       3.640000       0.469664       0.763407       0.094296
       3.650000       0.456577       0.766781       0.095682
       3.660000       0.443784       0.770813       0.096947
       3.670000       0.431722       0.775793       0.097939
       3.680000       0.420722       0.781823       0.098531
       3.690000       0.411028       0.788862       0.098649
       3.700000       0.402808       0.796826       0.098278
       3.710000       0.396164       0.805687       0.097455
       3.720000       0.391139       0.815541       0.096264
       3.730000       0.387723       0.826624       0.094818
       3.740000       0.385862       0.839270       0.093243
       3.750000       0.385466       0.853811       0.091664
       3.760000       0.386415       0.870453       0.090187
       3.770000       0.388569       0.889138       0.088895
       3.780000       0.391781       0.909443       0.087841
       3.790000       0.395918       0.930530       0.087046
       3.800000       0.400885       0.951173       0.086505
       3.810000       0.406645       0.969847       0.086193
       3.820000       0.413221       0.984863       0.086069
       3.830000       0.420692       0.994565       0.086086
       3.840000       0.429159       0.997570       0.086204
       3.850000       0.438721       0.993007       0.086397
       3.860000       0.449458       0.980705       0.086657
       3.870000       0.461415       0.961244       0.086997
       3.880000       0.474617       0.935853       0.087451
       3.890000       0.489074       0.906187       0.088064
       3.900000       0.504796       0.874050       0.088888
       3.910000       0.521785       0.841169       0.089973
       3.920000       0.540017       0.809044       0.091359
       3.930000       0.559418       0.778891       0.093066
       3.940000       0.579854       0.751633       0.095093
       3.950000       0.601141       0.727920       0.097410
       3.960000       0.623078       0.708148       0.099949
       3.970000       0.645485       0.692482       0.102602
       3.980000       0.668222       0.680878       0.105228
       3.990000       0.691195       0.673114       0.107661
       4.000000       0.714347       0.668814       0.109742
       4.010000       0.737662       0.667494       0.111344
       4.020000       0.761166       0.668601       0.112406
       4.030000       0.784965       0.671560       0.112944
       4.040000       0.809277       0.675805       0.113048
       4.050000       0.834473       0.680801       0.112860
       4.060000       0.861095       0.686058       0.112540
       4.070000       0.889833       0.691151       0.112241
       4.080000       0.921463       0.695759       0.112088
       4.090000       0.956772       0.699703       0.112177
       4.100000       0.996488       0.702978       0.112577
       4.110000       1.041243       0.705745       0.113335
       4.120000       1.091555       0.708285       0.114484
       4.130000       1.147818       0.710926       0.116044
       4.140000       1.210279       0.713983       0.118027
       4.150000       1.278999       0.717720       0.120439
       4.160000       1.353793       0.722356       0.123271
       4.170000       1.434174       0.728078       0.126502
       4.180000       1.519314       0.735049       0.130088
       4.190000       1.608019       0.743388       0.133956
       4.200000       1.698738       0.753136       0.138003
       4.210000       1.789592       0.764220       0.142105
       4.220000       1.878445       0.776447       0.146126
       4.230000       1.963038       0.789532       0.149936
       4.240000       2.041174       0.803142       0.153424
       4.250000       2.110926       0.816949       0.156501
       4.260000       2.170794       0.830674       0.159102
       4.270000       2.219782       0.844123       0.161181
       4.280000       2.257411       0.857214       0.162728
       4.290000       2.283755       0.869993       0.163773
       4.300000       2.299511       0.882647       0.164398
       4.310000       2.306077       0.895492       0.164734
       4.320000       2.305508       0.908944       0.164930
       4.330000       2.300260       0.923466       0.165134
       4.340000       2.292767       0.939508       0.165461
       4.350000       2.285021       0.957446       0.165981
       4.360000       2.278312       0.977526       0.166726
       4.370000       2.273187       0.999824       0.167689
       4.380000       2.269572       1.024229       0.168841
       4.390000       2.266939       1.050482       0.170138
       4.400000       2.264465       1.078246       0.171525
       4.410000       2.261215       1.107209       0.172946
       4.420000       2.256373       1.137149       0.174348
       4.430000       2.249474       1.167964       0.175684
       4.440000       2.240519       1.199619       0.176921
       4.450000       2.229864       1.232061       0.178046
       4.460000       2.217947       1.265132       0.179060
       4.470000       2.205008       1.298541       0.179982
       4.480000       2.190988       1.331914       0.180838
       4.490000       2.175690       1.364887       0.181653
       4.500000       2.159084       1.397217       0.182447
       4.510000       2.141586       1.428837       0.183227
       4.520000       2.124122       1.459882       0.183991
       4.530000       2.107918       1.490670       0.184729
       4.540000       2.094092       1.521672       0.185428
       4.550000       2.083221       1.553429       0.186078
       4.560000       2.075067       1.586423       0.186671
       4.570000       2.068599       1.620886       0.187198
