  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       0.004493       0.000934       0.000266
       0.020000       0.008992       0.001869       0.000533
       0.030000       0.013501       0.002804       0.000801
       0.040000       0.018025       0.003741       0.001072
       0.050000       0.022571       0.004680       0.001347
       0.060000       0.027144       0.005621       0.001627
       0.070000       0.031748       0.006566       0.001912
       0.080000       0.036390       0.007514       0.002204
       0.090000       0.041075       0.008466       0.002505
       0.100000       0.045809       0.009422       0.002814
       0.110000       0.050599       0.010384       0.003135
       0.120000       0.055449       0.011351       0.003467
       0.130000       0.060368       0.012324       0.003814
       0.140000       0.065360       0.013304       0.004178
       0.150000       0.070434       0.014292       0.004559
       0.160000       0.075596       0.015287       0.004961
       0.170000       0.080853       0.016291       0.005386
       0.180000       0.086214       0.017305       0.005838
       0.190000       0.091686       0.018328       0.006319
       0.200000       0.097279       0.019361       0.006833
       0.210000       0.103000       0.020406       0.007384
       0.220000       0.108860       0.021463       0.007976
       0.230000       0.114868       0.022533       0.008611
       0.240000       0.121035       0.023616       0.009294
       0.250000       0.127372       0.024713       0.010026
       0.260000       0.133890       0.025826       0.010806
       0.270000       0.140603       0.026954       0.011633
       0.280000       0.147524       0.028100       0.012499
       0.290000       0.154666       0.029264       0.013395
       0.300000       0.162046       0.030446       0.014307
       0.310000       0.169679       0.031649       0.015218
       0.320000       0.177582       0.032873       0.016116
       0.330000       0.185776       0.034120       0.016993
       0.340000       0.194278       0.035390       0.017851
       0.350000       0.203112       0.036685       0.018705
       0.360000       0.212300       0.038006       0.019580
       0.370000       0.221867       0.039356       0.020508
       0.380000       0.231841       0.040735       0.021523
       0.390000       0.242250       0.042145       0.022659
       0.400000       0.253128       0.043589       0.023946
       0.410000       0.264508       0.045067       0.025407
       0.420000       0.276428       0.046582       0.027064
       0.430000       0.288928       0.048137       0.028932
       0.440000       0.302055       0.049733       0.031017
       0.450000       0.315856       0.051374       0.033323
       0.460000       0.330385       0.053061       0.035846
       0.470000       0.345701       0.054799       0.038573
       0.480000       0.361868       0.056589       0.041488
       0.490000       0.378958       0.058436       0.044569
       0.500000       0.397049       0.060344       0.047784
       0.510000       0.416227       0.062316       0.051089
       0.520000       0.436589       0.064356       0.054421
       0.530000       0.458241       0.066471       0.057699
       0.540000       0.481302       0.068664       0.060824
       0.550000       0.505903       0.070943       0.063697
       0.560000       0.532191       0.073313       0.066225
       0.570000       0.560332       0.075781       0.068336
       0.580000       0.590511       0.078355       0.069983
       0.590000       0.622935       0.081045       0.071140
       0.600000       0.657838       0.083859       0.071802
       0.610000       0.695485       0.086808       0.071983
       0.620000       0.736175       0.089904       0.071729
       0.630000       0.780247       0.093161       0.071109
       0.640000       0.828087       0.096594       0.070216
       0.650000       0.880134       0.100218       0.069149
       0.660000       0.936888       0.104055       0.068006
       0.670000       0.998921       0.108124       0.066864
       0.680000       1.066887       0.112451       0.065776
       0.690000       1.141533       0.117062       0.064764
       0.700000       1.223713       0.121990       0.063825
       0.710000       1.314402       0.127271       0.062935
       0.720000       1.414711       0.132944       0.062066
       0.730000       1.525897       0.139056       0.061198
       0.740000       1.649374       0.145660       0.060325
       0.750000       1.786719       0.152814       0.059450
       0.760000       1.939661       0.160586       0.058580
       0.770000       2.110063       0.169046       0.057716
       0.780000       2.299871       0.178276       0.056850
       0.790000       2.511045       0.188359       0.055974
       0.800000       2.745421       0.199378       0.055084
       0.810000       3.004530       0.211413       0.054194
       0.820000       3.289292       0.224524       0.053331
       0.830000       3.599605       0.238745       0.052531
       0.840000       3.933789       0.254056       0.051823
       0.850000       4.287967       0.270369       0.051219
