  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       0.000000            NaN            NaN            NaN
       0.010000  -98541.375776 -108925.764536       1.939597
       0.020000  -24631.539195  -27228.544885       1.939632
       0.030000  -10944.531461  -12099.429931       1.939690
       0.040000   -6154.077619   -6804.239456       1.939772
       0.050000   -3936.780592   -4353.322457       1.939877
       0.060000   -2732.321621   -3021.959856       1.940006
       0.070000   -2006.069462   -2219.189905       1.940159
       0.080000   -1534.702444   -1698.161028       1.940337
       0.090000   -1211.533294   -1340.945034       1.940538
       0.100000    -980.370793   -1085.430219       1.940765
       0.110000    -809.335146    -896.377830       1.941017
       0.120000    -679.246943    -752.587656       1.941294
       0.130000    -578.006138    -640.684758       1.941597
       0.140000    -497.673040    -551.892898       1.941926
       0.150000    -432.862754    -480.259818       1.942281
       0.160000    -379.818616    -421.633047       1.942662
       0.170000    -335.855241    -373.044268       1.943069
       0.180000    -299.011790    -332.326049       1.943501
       0.190000    -267.829438    -297.865869       1.943958
       0.200000    -241.204686    -268.443970       1.944439
       0.210000    -218.290344    -243.123910       1.944940
       0.220000    -198.427273    -221.177115       1.945459
       0.230000    -181.096432    -202.029866       1.945993
       0.240000    -165.884603    -185.225423       1.946535
       0.250000    -152.459521    -170.396524       1.947080
       0.260000    -140.551557    -157.245149       1.947619
       0.270000    -129.940067    -145.527421       1.948144
       0.280000    -120.443088    -135.042222       1.948646
       0.290000    -111.909472    -125.622499       1.949121
       0.300000    -104.212833    -117.128567       1.949565
       0.310000     -97.246829    -109.442902       1.949986
       0.320000     -90.921468    -102.466051       1.950397
       0.330000     -85.160176     -96.113397       1.950818
       0.340000     -79.897469     -90.312580       1.951277
       0.350000     -75.077075     -85.001428       1.951798
       0.360000     -70.650424     -80.126280       1.952401
       0.370000     -66.575412     -75.640628       1.953095
       0.380000     -62.815398     -71.504001       1.953880
       0.390000     -59.338369     -67.681050       1.954744
       0.400000     -56.116259     -64.140785       1.955669
       0.410000     -53.124374     -60.855951       1.956628
       0.420000     -50.340918     -57.802497       1.957593
       0.430000     -47.746593     -54.959135       1.958527
       0.440000     -45.324261     -52.306969       1.959394
       0.450000     -43.058657     -49.829176       1.960152
       0.460000     -40.936152     -47.510743       1.960762
       0.470000     -38.944541     -45.338236       1.961180
       0.480000     -37.072866     -43.299604       1.961365
       0.490000     -35.311269     -41.384013       1.961275
       0.500000     -33.650856     -39.581702       1.960863
       0.510000     -32.083586     -37.883854       1.960082
       0.520000     -30.602173     -36.282493       1.958890
       0.530000     -29.200000     -34.770386       1.957257
       0.540000     -27.871045     -33.340966       1.955176
       0.550000     -26.609815     -31.988252       1.952673
       0.560000     -25.411291     -30.706795       1.949802
       0.570000     -24.270878     -29.491616       1.946642
       0.580000     -23.184358     -28.338164       1.943281
       0.590000     -22.147855     -27.242266       1.939818
       0.600000     -21.157800     -26.200095       1.936351
       0.610000     -20.210902     -25.208134       1.932979
       0.620000     -19.304120     -24.263146       1.929801
       0.630000     -18.434642     -23.362147       1.926896
       0.640000     -17.599867     -22.502384       1.924320
       0.650000     -16.797388     -21.681315       1.922095
       0.660000     -16.024978     -20.896586       1.920207
       0.670000     -15.280586     -20.146017       1.918616
       0.680000     -14.562325     -19.427588       1.917263
       0.690000     -13.868477     -18.739424       1.916083
       0.700000     -13.197494     -18.079783       1.915020
       0.710000     -12.548009     -17.447046       1.914036
       0.720000     -11.918858     -16.839707       1.913114
       0.730000     -11.309101     -16.256366       1.912258
       0.740000     -10.718067     -15.695723       1.911476
       0.750000     -10.145398     -15.156569       1.910776
       0.760000      -9.591120     -14.637785       1.910154
       0.770000      -9.055723     -14.138336       1.909602
       0.780000      -8.540256     -13.657273       1.909116
       0.790000      -8.046437     -13.193728       1.908702
       0.800000      -7.576785     -12.746920       1.908378
       0.810000      -7.134740     -12.316149       1.908163
       0.820000      -6.724780     -11.900808       1.908069
       0.830000      -6.352452     -11.500371       1.908090
       0.840000      -6.024239     -11.114397       1.908198
       0.850000      -5.747145     -10.742511       1.908354
       0.860000      -5.527872     -10.384379       1.908516
       0.870000      -5.371620     -10.039670       1.908656
       0.880000      -5.280710      -9.708002       1.908769
       0.890000      -5.253457      -9.388891       1.908879
       0.900000      -5.283791      -9.081715       1.909032
       0.910000      -5.361936      -8.785699       1.909277
       0.920000      -5.476025      -8.499948       1.909654
       0.930000      -5.614126      -8.223507       1.910178
       0.940000      -5.765998      -7.955437       1.910832
       0.950000      -5.924046      -7.694882       1.911576
       0.960000      -6.083329      -7.441101       1.912349
       0.970000      -6.240931      -7.193474       1.913082
       0.980000      -6.395245      -6.951493       1.913708
       0.990000      -6.545570      -6.714746       1.914173
       1.000000      -6.691966      -6.482914       1.914441
       1.010000      -6.834996      -6.255764       1.914503
       1.020000      -6.975151      -6.033133       1.914375
       1.030000      -7.112188      -5.814908       1.914097
       1.040000      -7.244785      -5.601011       1.913718
       1.050000      -7.370672      -5.391409       1.913296
