  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       0.000141       0.000017       0.000171
       0.020000       0.000281       0.000035       0.000342
       0.030000       0.000422       0.000052       0.000513
       0.040000       0.000562       0.000070       0.000685
       0.050000       0.000703       0.000087       0.000859
       0.060000       0.000844       0.000105       0.001033
       0.070000       0.000984       0.000122       0.001209
       0.080000       0.001125       0.000139       0.001387
       0.090000       0.001266       0.000157       0.001567
       0.100000       0.001407       0.000174       0.001750
       0.110000       0.001548       0.000192       0.001935
       0.120000       0.001689       0.000209       0.002124
       0.130000       0.001830       0.000227       0.002315
       0.140000       0.001971       0.000244       0.002511
       0.150000       0.002113       0.000261       0.002711
       0.160000       0.002254       0.000279       0.002916
       0.170000       0.002396       0.000296       0.003127
       0.180000       0.002538       0.000314       0.003343
       0.190000       0.002679       0.000331       0.003565
       0.200000       0.002821       0.000349       0.003795
       0.210000       0.002964       0.000366       0.004032
       0.220000       0.003106       0.000384       0.004278
       0.230000       0.003248       0.000401       0.004534
       0.240000       0.003391       0.000419       0.004800
       0.250000       0.003534       0.000436       0.005078
       0.260000       0.003677       0.000454       0.005368
       0.270000       0.003820       0.000471       0.005673
       0.280000       0.003963       0.000489       0.005993
       0.290000       0.004107       0.000506       0.006331
       0.300000       0.004251       0.000524       0.006688
       0.310000       0.004395       0.000542       0.007067
       0.320000       0.004539       0.000559       0.007469
       0.330000       0.004683       0.000577       0.007899
       0.340000       0.004828       0.000594       0.008358
       0.350000       0.004973       0.000612       0.008852
       0.360000       0.005119       0.000630       0.009383
       0.370000       0.005264       0.000647       0.009958
       0.380000       0.005410       0.000665       0.010581
       0.390000       0.005556       0.000682       0.011258
       0.400000       0.005703       0.000700       0.011998
       0.410000       0.005849       0.000718       0.012809
       0.420000       0.005996       0.000736       0.013700
       0.430000       0.006144       0.000753       0.014682
       0.440000       0.006291       0.000771       0.015770
       0.450000       0.006439       0.000789       0.016976
       0.460000       0.006588       0.000806       0.018317
       0.470000       0.006737       0.000824       0.019811
       0.480000       0.006886       0.000842       0.021477
       0.490000       0.007035       0.000860       0.023335
       0.500000       0.007185       0.000878       0.025403
       0.510000       0.007335       0.000895       0.027697
       0.520000       0.007486       0.000913       0.030225
       0.530000       0.007637       0.000931       0.032984
       0.540000       0.007789       0.000949       0.035950
       0.550000       0.007941       0.000967       0.039070
       0.560000       0.008093       0.000985       0.042254
       0.570000       0.008246       0.001003       0.045365
       0.580000       0.008399       0.001021       0.048225
       0.590000       0.008553       0.001039       0.050626
       0.600000       0.008707       0.001057       0.052359
       0.610000       0.008862       0.001075       0.053258
       0.620000       0.009017       0.001093       0.053240
       0.630000       0.009173       0.001111       0.052326
       0.640000       0.009329       0.001129       0.050637
       0.650000       0.009486       0.001147       0.048362
       0.660000       0.009643       0.001165       0.045713
       0.670000       0.009801       0.001183       0.042892
       0.680000       0.009960       0.001201       0.040060
       0.690000       0.010119       0.001219       0.037336
       0.700000       0.010278       0.001237       0.034794
       0.710000       0.010438       0.001256       0.032476
       0.720000       0.010599       0.001274       0.030397
       0.730000       0.010761       0.001292       0.028555
       0.740000       0.010923       0.001310       0.026939
       0.750000       0.011085       0.001329       0.025533
       0.760000       0.011249       0.001347       0.024319
       0.770000       0.011413       0.001365       0.023276
       0.780000       0.011577       0.001384       0.022389
       0.790000       0.011743       0.001402       0.021640
       0.800000       0.011909       0.001421       0.021015
       0.810000       0.012075       0.001439       0.020501
       0.820000       0.012243       0.001458       0.020087
       0.830000       0.012411       0.001476       0.019764
       0.840000       0.012580       0.001495       0.019525
       0.850000       0.012749       0.001513       0.019363
       0.860000       0.012920       0.001532       0.019272
       0.870000       0.013091       0.001550       0.019250
       0.880000       0.013263       0.001569       0.019292
       0.890000       0.013436       0.001588       0.019397
       0.900000       0.013610       0.001606       0.019563
       0.910000       0.013784       0.001625       0.019790
       0.920000       0.013960       0.001644       0.020080
       0.930000       0.014136       0.001663       0.020433
       0.940000       0.014313       0.001682       0.020851
       0.950000       0.014491       0.001701       0.021339
       0.960000       0.014670       0.001719       0.021899
       0.970000       0.014850       0.001738       0.022538
       0.980000       0.015030       0.001757       0.023262
       0.990000       0.015212       0.001776       0.024078
       1.000000       0.015395       0.001795       0.024997
       1.010000       0.015578       0.001814       0.026029
       1.020000       0.015763       0.001834       0.027188
       1.030000       0.015949       0.001853       0.028488
       1.040000       0.016136       0.001872       0.029946
       1.050000       0.016323       0.001891       0.031585
       1.060000       0.016512       0.001910       0.033426
       1.070000       0.016702       0.001930       0.035496
       1.080000       0.016893       0.001949       0.037824
       1.090000       0.017085       0.001968       0.040443
       1.100000       0.017279       0.001988       0.043385
       1.110000       0.017473       0.002007       0.046685
       1.120000       0.017669       0.002027       0.050371
       1.130000       0.017866       0.002046       0.054465
       1.140000       0.018064       0.002066       0.058970
       1.150000       0.018263       0.002085       0.063863
       1.160000       0.018464       0.002105       0.069077
       1.170000       0.018666       0.002125       0.074487
       1.180000       0.018869       0.002144       0.079897
       1.190000       0.019073       0.002164       0.085034
       1.200000       0.019279       0.002184       0.089563
       1.210000       0.019486       0.002204       0.093122
       1.220000       0.019695       0.002224       0.095385
       1.230000       0.019905       0.002244       0.096129
       1.240000       0.020116       0.002264       0.095292
       1.250000       0.020329       0.002284       0.092986
       1.260000       0.020543       0.002304       0.089468
       1.270000       0.020759       0.002324       0.085082
       1.280000       0.020976       0.002344       0.080187
       1.290000       0.021195       0.002364       0.075103
       1.300000       0.021416       0.002385       0.070082
       1.310000       0.021638       0.002405       0.065299
       1.320000       0.021862       0.002425       0.060863
       1.330000       0.022087       0.002446       0.056827
       1.340000       0.022314       0.002466       0.053207
       1.350000       0.022543       0.002487       0.049995
       1.360000       0.022773       0.002507       0.047166
       1.370000       0.023006       0.002528       0.044692
       1.380000       0.023240       0.002548       0.042538
       1.390000       0.023476       0.002569       0.040672
       1.400000       0.023713       0.002590       0.039064
       1.410000       0.023953       0.002611       0.037686
       1.420000       0.024195       0.002632       0.036513
       1.430000       0.024438       0.002653       0.035524
       1.440000       0.024684       0.002674       0.034700
       1.450000       0.024931       0.002695       0.034026
       1.460000       0.025181       0.002716       0.033488
       1.470000       0.025433       0.002737       0.033074
       1.480000       0.025687       0.002758       0.032777
       1.490000       0.025943       0.002780       0.032589
       1.500000       0.026201       0.002801       0.032503
       1.510000       0.026462       0.002822       0.032518
       1.520000       0.026724       0.002844       0.032628
       1.530000       0.026990       0.002865       0.032835
       1.540000       0.027257       0.002887       0.033137
       1.550000       0.027527       0.002909       0.033537
       1.560000       0.027799       0.002930       0.034036
       1.570000       0.028074       0.002952       0.034641
       1.580000       0.028352       0.002974       0.035356
       1.590000       0.028632       0.002996       0.036189
       1.600000       0.028914       0.003018       0.037149
       1.610000       0.029200       0.003040       0.038248
       1.620000       0.029488       0.003062       0.039500
       1.630000       0.029779       0.003084       0.040921
       1.640000       0.030072       0.003106       0.042530
       1.650000       0.030369       0.003129       0.044349
       1.660000       0.030668       0.003151       0.046404
       1.670000       0.030971       0.003174       0.048724
       1.680000       0.031277       0.003196       0.051341
       1.690000       0.031585       0.003219       0.054292
       1.700000       0.031897       0.003241       0.057615
       1.710000       0.032212       0.003264       0.061347
       1.720000       0.032531       0.003287       0.065526
       1.730000       0.032853       0.003310       0.070176
       1.740000       0.033178       0.003333       0.075309
       1.750000       0.033507       0.003356       0.080907
       1.760000       0.033839       0.003379       0.086908
       1.770000       0.034175       0.003402       0.093190
       1.780000       0.034515       0.003426       0.099558
       1.790000       0.034858       0.003449       0.105732
       1.800000       0.035206       0.003472       0.111358
       1.810000       0.035557       0.003496       0.116045
       1.820000       0.035912       0.003520       0.119413
       1.830000       0.036272       0.003543       0.121171
       1.840000       0.036635       0.003567       0.121170
       1.850000       0.037003       0.003591       0.119443
       1.860000       0.037376       0.003615       0.116193
       1.870000       0.037752       0.003639       0.111748
       1.880000       0.038134       0.003663       0.106496
       1.890000       0.038520       0.003687       0.100820
       1.900000       0.038911       0.003712       0.095048
       1.910000       0.039306       0.003736       0.089435
       1.920000       0.039707       0.003761       0.084152
       1.930000       0.040113       0.003785       0.079301
       1.940000       0.040524       0.003810       0.074930
       1.950000       0.040940       0.003835       0.071049
       1.960000       0.041362       0.003860       0.067644
       1.970000       0.041789       0.003885       0.064685
       1.980000       0.042222       0.003910       0.062137
       1.990000       0.042661       0.003935       0.059964
       2.000000       0.043106       0.003960       0.058130
       2.010000       0.043557       0.003986       0.056601
       2.020000       0.044014       0.004011       0.055349
       2.030000       0.044478       0.004037       0.054346
       2.040000       0.044948       0.004062       0.053572
       2.050000       0.045425       0.004088       0.053006
       2.060000       0.045909       0.004114       0.052635
       2.070000       0.046400       0.004140       0.052446
       2.080000       0.046898       0.004166       0.052429
       2.090000       0.047404       0.004193       0.052578
       2.100000       0.047917       0.004219       0.052889
       2.110000       0.048438       0.004245       0.053359
       2.120000       0.048967       0.004272       0.053991
       2.130000       0.049505       0.004299       0.054785
       2.140000       0.050051       0.004326       0.055748
       2.150000       0.050605       0.004353       0.056888
       2.160000       0.051169       0.004380       0.058215
       2.170000       0.051741       0.004407       0.059742
       2.180000       0.052323       0.004434       0.061485
       2.190000       0.052915       0.004462       0.063465
       2.200000       0.053517       0.004489       0.065705
       2.210000       0.054129       0.004517       0.068232
       2.220000       0.054751       0.004545       0.071080
       2.230000       0.055385       0.004573       0.074287
       2.240000       0.056029       0.004601       0.077893
       2.250000       0.056685       0.004629       0.081948
       2.260000       0.057353       0.004658       0.086504
       2.270000       0.058034       0.004686       0.091614
       2.280000       0.058726       0.004715       0.097336
       2.290000       0.059432       0.004744       0.103720
       2.300000       0.060151       0.004773       0.110802
       2.310000       0.060884       0.004802       0.118597
       2.320000       0.061632       0.004831       0.127079
       2.330000       0.062394       0.004861       0.136163
       2.340000       0.063171       0.004890       0.145686
       2.350000       0.063964       0.004920       0.155391
       2.360000       0.064773       0.004950       0.164924
       2.370000       0.065600       0.004980       0.173850
       2.380000       0.066443       0.005010       0.181694
       2.390000       0.067305       0.005041       0.188002
       2.400000       0.068185       0.005071       0.192401
       2.410000       0.069085       0.005102       0.194654
       2.420000       0.070005       0.005133       0.194691
       2.430000       0.070946       0.005164       0.192610
       2.440000       0.071908       0.005195       0.188659
       2.450000       0.072893       0.005227       0.183202
       2.460000       0.073901       0.005258       0.176671
       2.470000       0.074933       0.005290       0.169521
       2.480000       0.075991       0.005322       0.162174
       2.490000       0.077075       0.005354       0.154994
       2.500000       0.078186       0.005387       0.148261
       2.510000       0.079326       0.005419       0.142172
       2.520000       0.080495       0.005452       0.136846
       2.530000       0.081696       0.005485       0.132346
       2.540000       0.082929       0.005519       0.128691
       2.550000       0.084195       0.005552       0.125875
       2.560000       0.085497       0.005586       0.123877
       2.570000       0.086836       0.005620       0.122672
       2.580000       0.088214       0.005654       0.122234
       2.590000       0.089632       0.005688       0.122539
       2.600000       0.091093       0.005723       0.123567
       2.610000       0.092598       0.005758       0.125300
       2.620000       0.094150       0.005793       0.127719
       2.630000       0.095752       0.005828       0.130797
       2.640000       0.097405       0.005864       0.134497
       2.650000       0.099113       0.005900       0.138766
       2.660000       0.100879       0.005936       0.143530
       2.670000       0.102705       0.005972       0.148702
       2.680000       0.104596       0.006009       0.154192
       2.690000       0.106554       0.006046       0.159924
       2.700000       0.108585       0.006083       0.165855
       2.710000       0.110691       0.006121       0.171989
       2.720000       0.112879       0.006158       0.178369
       2.730000       0.115152       0.006197       0.185051
       2.740000       0.117517       0.006235       0.192077
       2.750000       0.119980       0.006274       0.199445
       2.760000       0.122546       0.006313       0.207105
       2.770000       0.125224       0.006353       0.214973
       2.780000       0.128020       0.006393       0.222970
       2.790000       0.130944       0.006433       0.231068
       2.800000       0.134004       0.006473       0.239318
       2.810000       0.137211       0.006514       0.247852
       2.820000       0.140577       0.006556       0.256860
       2.830000       0.144113       0.006598       0.266538
       2.840000       0.147834       0.006640       0.277057
       2.850000       0.151755       0.006683       0.288533
       2.860000       0.155893       0.006726       0.301002
       2.870000       0.160267       0.006769       0.314410
       2.880000       0.164897       0.006813       0.328579
       2.890000       0.169809       0.006858       0.343196
       2.900000       0.175028       0.006903       0.357805
