  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       0.000117       0.000013       0.000156
       0.020000       0.000234       0.000026       0.000312
       0.030000       0.000352       0.000039       0.000468
       0.040000       0.000469       0.000053       0.000626
       0.050000       0.000586       0.000066       0.000784
       0.060000       0.000704       0.000079       0.000943
       0.070000       0.000821       0.000092       0.001103
       0.080000       0.000938       0.000105       0.001265
       0.090000       0.001056       0.000118       0.001429
       0.100000       0.001173       0.000131       0.001595
       0.110000       0.001291       0.000144       0.001763
       0.120000       0.001408       0.000158       0.001934
       0.130000       0.001526       0.000171       0.002108
       0.140000       0.001644       0.000184       0.002286
       0.150000       0.001762       0.000197       0.002467
       0.160000       0.001879       0.000210       0.002652
       0.170000       0.001997       0.000223       0.002841
       0.180000       0.002115       0.000237       0.003036
       0.190000       0.002233       0.000250       0.003236
       0.200000       0.002352       0.000263       0.003441
       0.210000       0.002470       0.000276       0.003654
       0.220000       0.002588       0.000289       0.003873
       0.230000       0.002707       0.000302       0.004101
       0.240000       0.002826       0.000316       0.004337
       0.250000       0.002944       0.000329       0.004583
       0.260000       0.003063       0.000342       0.004839
       0.270000       0.003182       0.000355       0.005107
       0.280000       0.003302       0.000368       0.005387
       0.290000       0.003421       0.000382       0.005682
       0.300000       0.003540       0.000395       0.005992
       0.310000       0.003660       0.000408       0.006319
       0.320000       0.003780       0.000421       0.006666
       0.330000       0.003900       0.000435       0.007034
       0.340000       0.004020       0.000448       0.007425
       0.350000       0.004140       0.000461       0.007843
       0.360000       0.004261       0.000474       0.008290
       0.370000       0.004382       0.000488       0.008771
       0.380000       0.004502       0.000501       0.009289
       0.390000       0.004624       0.000514       0.009848
       0.400000       0.004745       0.000528       0.010455
       0.410000       0.004866       0.000541       0.011115
       0.420000       0.004988       0.000554       0.011836
       0.430000       0.005110       0.000567       0.012626
       0.440000       0.005232       0.000581       0.013494
       0.450000       0.005355       0.000594       0.014450
       0.460000       0.005477       0.000608       0.015509
       0.470000       0.005600       0.000621       0.016682
       0.480000       0.005723       0.000634       0.017987
       0.490000       0.005847       0.000648       0.019442
