  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       0.000135       0.000009       0.000149
       0.020000       0.000270       0.000018       0.000297
       0.030000       0.000404       0.000028       0.000447
       0.040000       0.000539       0.000037       0.000596
       0.050000       0.000674       0.000046       0.000747
       0.060000       0.000809       0.000055       0.000898
       0.070000       0.000944       0.000064       0.001051
       0.080000       0.001079       0.000074       0.001205
       0.090000       0.001213       0.000083       0.001360
       0.100000       0.001349       0.000092       0.001517
       0.110000       0.001484       0.000101       0.001677
       0.120000       0.001619       0.000110       0.001839
       0.130000       0.001754       0.000120       0.002003
       0.140000       0.001889       0.000129       0.002170
       0.150000       0.002025       0.000138       0.002340
       0.160000       0.002160       0.000147       0.002514
       0.170000       0.002296       0.000157       0.002692
       0.180000       0.002431       0.000166       0.002875
       0.190000       0.002567       0.000175       0.003062
       0.200000       0.002703       0.000184       0.003254
       0.210000       0.002839       0.000193       0.003453
       0.220000       0.002975       0.000203       0.003658
       0.230000       0.003111       0.000212       0.003870
       0.240000       0.003248       0.000221       0.004090
       0.250000       0.003384       0.000230       0.004319
       0.260000       0.003521       0.000240       0.004558
       0.270000       0.003657       0.000249       0.004807
       0.280000       0.003794       0.000258       0.005069
       0.290000       0.003932       0.000267       0.005344
       0.300000       0.004069       0.000277       0.005634
       0.310000       0.004206       0.000286       0.005941
       0.320000       0.004344       0.000295       0.006267
       0.330000       0.004482       0.000304       0.006614
       0.340000       0.004620       0.000314       0.006985
       0.350000       0.004758       0.000323       0.007383
       0.360000       0.004897       0.000332       0.007811
       0.370000       0.005035       0.000342       0.008273
       0.380000       0.005174       0.000351       0.008775
       0.390000       0.005313       0.000360       0.009321
       0.400000       0.005453       0.000369       0.009917
       0.410000       0.005592       0.000379       0.010570
       0.420000       0.005732       0.000388       0.011289
       0.430000       0.005872       0.000397       0.012082
       0.440000       0.006013       0.000407       0.012960
       0.450000       0.006153       0.000416       0.013932
       0.460000       0.006294       0.000425       0.015011
       0.470000       0.006435       0.000435       0.016206
       0.480000       0.006577       0.000444       0.017530
       0.490000       0.006719       0.000453       0.018987
       0.500000       0.006861       0.000463       0.020581
       0.510000       0.007003       0.000472       0.022302
       0.520000       0.007146       0.000482       0.024128
       0.530000       0.007289       0.000491       0.026018
       0.540000       0.007432       0.000500       0.027904
       0.550000       0.007576       0.000510       0.029694
       0.560000       0.007720       0.000519       0.031272
       0.570000       0.007864       0.000529       0.032518
       0.580000       0.008009       0.000538       0.033320
       0.590000       0.008154       0.000547       0.033609
       0.600000       0.008299       0.000557       0.033371
       0.610000       0.008445       0.000566       0.032653
       0.620000       0.008591       0.000576       0.031551
       0.630000       0.008738       0.000585       0.030184
       0.640000       0.008885       0.000595       0.028673
       0.650000       0.009032       0.000604       0.027123
       0.660000       0.009180       0.000614       0.025613
       0.670000       0.009328       0.000623       0.024196
       0.680000       0.009477       0.000633       0.022902
       0.690000       0.009626       0.000642       0.021747
       0.700000       0.009775       0.000652       0.020733
       0.710000       0.009925       0.000661       0.019857
       0.720000       0.010076       0.000671       0.019110
       0.730000       0.010227       0.000680       0.018482
       0.740000       0.010378       0.000690       0.017962
       0.750000       0.010530       0.000699       0.017541
       0.760000       0.010682       0.000709       0.017209
       0.770000       0.010835       0.000718       0.016957
       0.780000       0.010989       0.000728       0.016780
       0.790000       0.011143       0.000738       0.016670
       0.800000       0.011297       0.000747       0.016623
       0.810000       0.011452       0.000757       0.016635
       0.820000       0.011607       0.000766       0.016703
       0.830000       0.011764       0.000776       0.016823
       0.840000       0.011920       0.000786       0.016996
       0.850000       0.012077       0.000795       0.017220
       0.860000       0.012235       0.000805       0.017496
       0.870000       0.012393       0.000815       0.017824
       0.880000       0.012552       0.000825       0.018205
       0.890000       0.012712       0.000834       0.018643
       0.900000       0.012872       0.000844       0.019140
       0.910000       0.013033       0.000854       0.019700
       0.920000       0.013194       0.000863       0.020329
       0.930000       0.013356       0.000873       0.021031
       0.940000       0.013519       0.000883       0.021815
       0.950000       0.013683       0.000893       0.022689
       0.960000       0.013847       0.000903       0.023663
       0.970000       0.014011       0.000912       0.024749
       0.980000       0.014177       0.000922       0.025960
       0.990000       0.014343       0.000932       0.027313
       1.000000       0.014510       0.000942       0.028825
       1.010000       0.014678       0.000952       0.030518
       1.020000       0.014846       0.000962       0.032416
       1.030000       0.015015       0.000972       0.034545
       1.040000       0.015185       0.000981       0.036934
       1.050000       0.015356       0.000991       0.039613
       1.060000       0.015527       0.001001       0.042615
       1.070000       0.015699       0.001011       0.045966
       1.080000       0.015872       0.001021       0.049688
       1.090000       0.016046       0.001031       0.053787
       1.100000       0.016221       0.001041       0.058246
       1.110000       0.016396       0.001051       0.063010
       1.120000       0.016572       0.001061       0.067974
       1.130000       0.016750       0.001071       0.072966
       1.140000       0.016928       0.001081       0.077742
       1.150000       0.017107       0.001092       0.081997
       1.160000       0.017286       0.001102       0.085392
       1.170000       0.017467       0.001112       0.087615
       1.180000       0.017649       0.001122       0.088446
       1.190000       0.017832       0.001132       0.087811
       1.200000       0.018015       0.001142       0.085807
       1.210000       0.018200       0.001152       0.082669
       1.220000       0.018385       0.001163       0.078717
       1.230000       0.018572       0.001173       0.074288
       1.240000       0.018759       0.001183       0.069682
       1.250000       0.018948       0.001193       0.065133
       1.260000       0.019138       0.001204       0.060805
       1.270000       0.019328       0.001214       0.056797
       1.280000       0.019520       0.001224       0.053158
       1.290000       0.019713       0.001234       0.049902
       1.300000       0.019907       0.001245       0.047021
       1.310000       0.020102       0.001255       0.044493
       1.320000       0.020298       0.001266       0.042291
       1.330000       0.020495       0.001276       0.040385
       1.340000       0.020694       0.001286       0.038746
       1.350000       0.020893       0.001297       0.037344
       1.360000       0.021094       0.001307       0.036156
       1.370000       0.021296       0.001318       0.035160
       1.380000       0.021499       0.001328       0.034335
       1.390000       0.021704       0.001339       0.033667
       1.400000       0.021910       0.001349       0.033140
       1.410000       0.022117       0.001360       0.032744
       1.420000       0.022325       0.001371       0.032468
       1.430000       0.022535       0.001381       0.032307
       1.440000       0.022746       0.001392       0.032253
       1.450000       0.022958       0.001402       0.032304
       1.460000       0.023172       0.001413       0.032456
       1.470000       0.023387       0.001424       0.032710
       1.480000       0.023604       0.001435       0.033065
       1.490000       0.023822       0.001445       0.033524
       1.500000       0.024041       0.001456       0.034091
       1.510000       0.024262       0.001467       0.034771
       1.520000       0.024484       0.001478       0.035571
       1.530000       0.024708       0.001489       0.036500
       1.540000       0.024934       0.001499       0.037569
       1.550000       0.025161       0.001510       0.038792
       1.560000       0.025390       0.001521       0.040185
       1.570000       0.025620       0.001532       0.041766
       1.580000       0.025852       0.001543       0.043557
       1.590000       0.026085       0.001554       0.045584
       1.600000       0.026320       0.001565       0.047877
       1.610000       0.026557       0.001576       0.050466
       1.620000       0.026796       0.001587       0.053387
       1.630000       0.027036       0.001598       0.056677
       1.640000       0.027279       0.001609       0.060373
       1.650000       0.027523       0.001621       0.064508
       1.660000       0.027769       0.001632       0.069103
       1.670000       0.028016       0.001643       0.074162
       1.680000       0.028266       0.001654       0.079657
       1.690000       0.028517       0.001666       0.085511
       1.700000       0.028771       0.001677       0.091583
       1.710000       0.029026       0.001688       0.097652
       1.720000       0.029284       0.001699       0.103411
       1.730000       0.029543       0.001711       0.108482
       1.740000       0.029805       0.001722       0.112464
       1.750000       0.030069       0.001734       0.114993
       1.760000       0.030334       0.001745       0.115830
       1.770000       0.030602       0.001757       0.114912
       1.780000       0.030873       0.001768       0.112374
       1.790000       0.031145       0.001780       0.108511
       1.800000       0.031420       0.001791       0.103712
       1.810000       0.031697       0.001803       0.098377
       1.820000       0.031976       0.001815       0.092861
       1.830000       0.032258       0.001826       0.087441
       1.840000       0.032542       0.001838       0.082308
       1.850000       0.032828       0.001850       0.077578
       1.860000       0.033118       0.001862       0.073307
       1.870000       0.033409       0.001873       0.069512
       1.880000       0.033703       0.001885       0.066181
       1.890000       0.034000       0.001897       0.063290
       1.900000       0.034300       0.001909       0.060805
       1.910000       0.034602       0.001921       0.058690
       1.920000       0.034907       0.001933       0.056910
       1.930000       0.035214       0.001945       0.055434
       1.940000       0.035525       0.001957       0.054232
       1.950000       0.035838       0.001969       0.053279
       1.960000       0.036155       0.001981       0.052554
       1.970000       0.036474       0.001993       0.052038
