  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       0.000000            NaN            NaN            NaN
       0.010000 -387467.448931 -206960.373571       2.215342
       0.020000  -96863.793872  -51737.467220       2.196562
       0.030000  -43048.301530  -22992.484166       2.174998
       0.040000  -24212.878426  -12931.739630       2.155546
       0.050000  -15494.767440   -8275.051644       2.139514
       0.060000  -10759.002529   -5745.492191       2.126486
       0.070000   -7903.484692   -4220.247051       2.115580
       0.080000   -6050.142795   -3230.303701       2.105969
       0.090000   -4779.496670   -2551.601191       2.097044
       0.100000   -3870.609925   -2066.128656       2.088446
       0.110000   -3198.135454   -1706.933250       2.080044
       0.120000   -2686.662381   -1433.735040       2.071891
       0.130000   -2288.614953   -1221.121936       2.064162
       0.140000   -1972.775377   -1052.419279       2.057084
       0.150000   -1717.970980    -916.317907       2.050866
       0.160000   -1509.431090    -804.928221       2.045650
       0.170000   -1336.597151    -712.610477       2.041478
       0.180000   -1191.759429    -635.246604       2.038283
       0.190000   -1069.182052    -569.772844       2.035900
       0.200000    -964.526239    -513.871682       2.034085
       0.210000    -874.460984    -465.763897       2.032538
       0.220000    -796.394679    -424.065209       2.030924
       0.230000    -728.286562    -387.685565       2.028891
       0.240000    -668.511959    -355.757164       2.026094
       0.250000    -615.764490    -327.582215       2.022223
       0.260000    -568.984062    -302.594481       2.017049
       0.270000    -527.303185    -280.330600       2.010474
       0.280000    -490.006456    -260.408445       2.002588
       0.290000    -456.499648    -242.510617       1.993698
       0.300000    -426.285890    -226.371713       1.984299
       0.310000    -398.947138    -211.768438       1.975005
       0.320000    -374.129626    -198.511826       1.966422
       0.330000    -351.532367    -186.441105       1.959044
       0.340000    -330.897977    -175.418789       1.953173
       0.350000    -312.005311    -165.326746       1.948914
       0.360000    -294.663506    -156.063021       1.946207
       0.370000    -278.707145    -147.539245       1.944885
       0.380000    -263.992284    -139.678521       1.944724
       0.390000    -250.393190    -132.413680       1.945493
       0.400000    -237.799639    -125.685841       1.946972
       0.410000    -226.114661    -119.443210       1.948969
       0.420000    -215.252665    -113.640079       1.951320
       0.430000    -205.137859    -108.235988       1.953893
       0.440000    -195.702930    -103.195015       1.956584
       0.450000    -186.887940     -98.485184       1.959314
       0.460000    -178.639387     -94.077954       1.962025
       0.470000    -170.909407     -89.947789       1.964682
       0.480000    -163.655096     -86.071792       1.967261
       0.490000    -156.837904     -82.429387       1.969747
       0.500000    -150.423130     -79.002042       1.972126
       0.510000    -144.379464     -75.773035       1.974384
       0.520000    -138.678602     -72.727254       1.976499
       0.530000    -133.294911     -69.851014       1.978444
       0.540000    -128.205142     -67.131909       1.980177
       0.550000    -123.388180     -64.558676       1.981641
       0.560000    -118.824834     -62.121077       1.982754
       0.570000    -114.497654     -59.809791       1.983413
       0.580000    -110.390781     -57.616317       1.983500
       0.590000    -106.489819     -55.532878       1.982899
       0.600000    -102.781735     -53.552338       1.981519
       0.610000     -99.254780     -51.668123       1.979314
       0.620000     -95.898431     -49.874167       1.976293
       0.630000     -92.703343     -48.164876       1.972516
       0.640000     -89.661311     -46.535104       1.968071
       0.650000     -86.765201     -44.980141       1.963056
       0.660000     -84.008840     -43.495685       1.957567
       0.670000     -81.386799     -42.077790       1.951717
       0.680000     -78.894049     -40.722821       1.945657
       0.690000     -76.525479     -39.427403       1.939600
       0.700000     -74.275294     -38.188405       1.933816
       0.710000     -72.136442     -37.002928       1.928596
       0.720000     -70.100246     -35.868290       1.924204
       0.730000     -68.156483     -34.781993       1.920823
       0.740000     -66.294008     -33.741663       1.918530
       0.750000     -64.501818     -32.744998       1.917305
       0.760000     -62.770198     -31.789722       1.917051
       0.770000     -61.091535     -30.873549       1.917625
       0.780000     -59.460568     -29.994148       1.918869
       0.790000     -57.874115     -29.149116       1.920628
       0.800000     -56.330510     -28.336005       1.922754
       0.810000     -54.828991     -27.552453       1.925112
       0.820000     -53.369204     -26.796400       1.927578
       0.830000     -51.950881     -26.066337       1.930039
       0.840000     -50.573665     -25.361467       1.932395
       0.850000     -49.237041     -24.681735       1.934564
       0.860000     -47.940331     -24.027695       1.936490
       0.870000     -46.682724     -23.400242       1.938147
       0.880000     -45.463306     -22.800250       1.939548
       0.890000     -44.281098     -22.228174       1.940739
       0.900000     -43.135077     -21.683668       1.941783
       0.910000     -42.024199     -21.165328       1.942743
       0.920000     -40.947399     -20.670640       1.943658
       0.930000     -39.903586     -20.196212       1.944528
       0.940000     -38.891604     -19.738288       1.945310
       0.950000     -37.910212     -19.293425       1.945931
       0.960000     -36.958083     -18.859131       1.946307
       0.970000     -36.033893     -18.434288       1.946361
       0.980000     -35.136510     -18.019217       1.946048
       0.990000     -34.265257     -17.615411       1.945363
       1.000000     -33.420199     -17.225034       1.944345
       1.010000     -32.602369     -16.850275       1.943071
       1.020000     -31.813935     -16.492681       1.941632
       1.030000     -31.058274     -16.152566       1.940117
       1.040000     -30.339990     -15.828642       1.938590
       1.050000     -29.664843     -15.518048       1.937075
       1.060000     -29.039517     -15.216838       1.935557
       1.070000     -28.471145     -14.920805       1.934000
       1.080000     -27.966469     -14.626357       1.932367
       1.090000     -27.530642     -14.331121       1.930651
       1.100000     -27.165807     -14.034102       1.928881
       1.110000     -26.869832     -13.735466       1.927115
       1.120000     -26.635709     -13.436116       1.925421
       1.130000     -26.452059     -13.137271       1.923855
       1.140000     -26.304785     -12.840175       1.922448
       1.150000     -26.179366     -12.545947       1.921210
       1.160000     -26.062851     -12.255563       1.920148
       1.170000     -25.944758     -11.969878       1.919277
       1.180000     -25.816725     -11.689658       1.918631
       1.190000     -25.671530     -11.415605       1.918253
       1.200000     -25.502422     -11.148381       1.918193
       1.210000     -25.303340     -10.888629       1.918493
       1.220000     -25.069838     -10.636970       1.919177
       1.230000     -24.800063     -10.393941       1.920244
       1.240000     -24.495142     -10.159831       1.921662
       1.250000     -24.158828      -9.934480       1.923372
       1.260000     -23.796628      -9.717103       1.925294
       1.270000     -23.414816      -9.506273       1.927344
       1.280000     -23.019598      -9.300124       1.929440
       1.290000     -22.616555      -9.096758       1.931517
       1.300000     -22.210340      -8.894694       1.933530
       1.310000     -21.804559      -8.693233       1.935457
       1.320000     -21.401791      -8.492605       1.937298
       1.330000     -21.003690      -8.293930       1.939068
       1.340000     -20.611185      -8.099060       1.940794
       1.350000     -20.224700      -7.910378       1.942506
       1.360000     -19.844402      -7.730579       1.944237
       1.370000     -19.470378      -7.562421       1.946023
       1.380000     -19.102751      -7.408414       1.947895
       1.390000     -18.741720      -7.270402       1.949876
       1.400000     -18.387552      -7.149096       1.951974
       1.410000     -18.040559      -7.043639       1.954173
       1.420000     -17.701074      -6.951398       1.956430
       1.430000     -17.369439      -6.868141       1.958683
       1.440000     -17.045998      -6.788642       1.960851
       1.450000     -16.731089      -6.707599       1.962852
       1.460000     -16.425032      -6.620587       1.964613
       1.470000     -16.128111      -6.524754       1.966076
       1.480000     -15.840550      -6.419099       1.967200
       1.490000     -15.562479      -6.304356       1.967954
       1.500000     -15.293889      -6.182616       1.968301
       1.510000     -15.034557      -6.056874       1.968190
       1.520000     -14.783963      -5.930596       1.967554
       1.530000     -14.541209      -5.807328       1.966314
       1.540000     -14.305018      -5.690329       1.964404
       1.550000     -14.073844      -5.582176       1.961791
       1.560000     -13.846095      -5.484384       1.958490
       1.570000     -13.620390      -5.397108       1.954581
       1.580000     -13.395762      -5.319105       1.950211
       1.590000     -13.171726      -5.248058       1.945595
       1.600000     -12.948243      -5.181261       1.941003
       1.610000     -12.725604      -5.116425       1.936733
       1.620000     -12.504303      -5.052284       1.933067
       1.630000     -12.284916      -4.988765       1.930230
       1.640000     -12.068021      -4.926707       1.928357
       1.650000     -11.854137      -4.867304       1.927486
       1.660000     -11.643688      -4.811565       1.927564
       1.670000     -11.436997      -4.759993       1.928483
       1.680000     -11.234290      -4.712544       1.930102
       1.690000     -11.035703      -4.668756       1.932280
       1.700000     -10.841292      -4.627879       1.934892
       1.710000     -10.651021      -4.588900       1.937828
       1.720000     -10.464765      -4.550524       1.940992
       1.730000     -10.282320      -4.511288       1.944290
       1.740000     -10.103451      -4.469863       1.947617
       1.750000      -9.927951      -4.425463       1.950855
       1.760000      -9.755703      -4.378143       1.953870
       1.770000      -9.586725      -4.328823       1.956522
       1.780000      -9.421168      -4.279045       1.958678
       1.790000      -9.259282      -4.230566       1.960230
       1.800000      -9.101319      -4.184953       1.961119
       1.810000      -8.947403      -4.143257       1.961352
       1.820000      -8.797416      -4.105835       1.961009
       1.830000      -8.650967      -4.072347       1.960228
       1.840000      -8.507499      -4.041981       1.959176
       1.850000      -8.366513      -4.013893       1.958009
       1.860000      -8.227833      -3.987721       1.956836
       1.870000      -8.091787      -3.963937       1.955710
       1.880000      -7.959233      -3.943842       1.954635
       1.890000      -7.831400      -3.929138       1.953584
       1.900000      -7.709606      -3.921201       1.952523
       1.910000      -7.594916      -3.920305       1.951420
       1.920000      -7.487860      -3.925092       1.950242
       1.930000      -7.388301      -3.932549       1.948941
       1.940000      -7.295559      -3.938553       1.947450
       1.950000      -7.208726      -3.938807       1.945668
       1.960000      -7.127064      -3.929792       1.943472
       1.970000      -7.050274      -3.909377       1.940724
       1.980000      -6.978479      -3.876942       1.937300
       1.990000      -6.911941      -3.833095       1.933107
       2.000000      -6.850641      -3.779192       1.928114
       2.010000      -6.793938      -3.716876       1.922368
       2.020000      -6.740539      -3.647773       1.916009
       2.030000      -6.688803      -3.573365       1.909277
       2.040000      -6.637283      -3.495004       1.902495
       2.050000      -6.585215      -3.413990       1.896037
       2.060000      -6.532724      -3.331637       1.890267
       2.070000      -6.480685      -3.249304       1.885475
       2.080000      -6.430367      -3.168370       1.881832
       2.090000      -6.383104      -3.090188       1.879376
       2.100000      -6.340143      -3.015984       1.878029
       2.110000      -6.302677      -2.946743       1.877636
       2.120000      -6.271954      -2.883053       1.878009
       2.130000      -6.249293      -2.824952       1.878961
       2.140000      -6.235992      -2.771849       1.880326
       2.150000      -6.233186      -2.722590       1.881974
       2.160000      -6.241734      -2.675711       1.883807
       2.170000      -6.262141      -2.629825       1.885759
       2.180000      -6.294448      -2.584012       1.887787
