  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       0.003138       0.001855       0.037480
       0.020000       0.006280       0.003712       0.065782
       0.030000       0.009431       0.005574       0.083221
       0.040000       0.012596       0.007442       0.092945
       0.050000       0.015779       0.009319       0.098478
       0.060000       0.018985       0.011208       0.102151
       0.070000       0.022218       0.013110       0.105168
       0.080000       0.025484       0.015028       0.108000
       0.090000       0.028788       0.016965       0.110704
       0.100000       0.032135       0.018923       0.113127
       0.110000       0.035530       0.020904       0.115050
       0.120000       0.038980       0.022912       0.116285
       0.130000       0.042490       0.024950       0.116740
       0.140000       0.046067       0.027020       0.116446
       0.150000       0.049718       0.029125       0.115559
       0.160000       0.053449       0.031270       0.114328
       0.170000       0.057269       0.033456       0.113055
       0.180000       0.061187       0.035689       0.112049
       0.190000       0.065210       0.037972       0.111585
       0.200000       0.069348       0.040309       0.111879
       0.210000       0.073612       0.042705       0.113068
       0.220000       0.078014       0.045165       0.115201
       0.230000       0.082565       0.047693       0.118233
       0.240000       0.087279       0.050297       0.122011
       0.250000       0.092170       0.052980       0.126265
       0.260000       0.097256       0.055751       0.130610
       0.270000       0.102553       0.058617       0.134561
       0.280000       0.108081       0.061584       0.137586
       0.290000       0.113861       0.064663       0.139188
       0.300000       0.119917       0.067861       0.139013
       0.310000       0.126274       0.071189       0.136929
       0.320000       0.132959       0.074659       0.133057
       0.330000       0.139999       0.078281       0.127731
       0.340000       0.147426       0.082068       0.121416
       0.350000       0.155266       0.086035       0.114599
       0.360000       0.163547       0.090195       0.107717
       0.370000       0.172290       0.094564       0.101112
       0.380000       0.181510       0.099156       0.095020
       0.390000       0.191213       0.103988       0.089587
       0.400000       0.201395       0.109074       0.084883
       0.410000       0.212045       0.114433       0.080928
       0.420000       0.223157       0.120085       0.077706
       0.430000       0.234736       0.126052       0.075179
       0.440000       0.246821       0.132367       0.073295
       0.450000       0.259492       0.139070       0.071999
       0.460000       0.272874       0.146211       0.071232
       0.470000       0.287134       0.153849       0.070944
       0.480000       0.302467       0.162053       0.071093
       0.490000       0.319088       0.170896       0.071651
       0.500000       0.337222       0.180460       0.072601
       0.510000       0.357101       0.190832       0.073935
       0.520000       0.378969       0.202102       0.075656
       0.530000       0.403084       0.214363       0.077770
       0.540000       0.429727       0.227710       0.080291
       0.550000       0.459205       0.242232       0.083232
       0.560000       0.491856       0.258007       0.086600
       0.570000       0.528057       0.275095       0.090378
       0.580000       0.568221       0.293530       0.094517
       0.590000       0.612796       0.313315       0.098917
       0.600000       0.662254       0.334428       0.103438
       0.610000       0.717068       0.356833       0.107904
       0.620000       0.777674       0.380499       0.112131
       0.630000       0.844403       0.405424       0.115951
       0.640000       0.917375       0.431632       0.119230
       0.650000       0.996346       0.459162       0.121856
       0.660000       1.080512       0.488042       0.123727
       0.670000       1.168287       0.518258       0.124734
       0.680000       1.257100       0.549750       0.124761
       0.690000       1.343314       0.582425       0.123714
       0.700000       1.422352       0.616164       0.121562
       0.710000       1.489137       0.650829       0.118376
       0.720000       1.538867       0.686235       0.114332
       0.730000       1.567985       0.722129       0.109687
       0.740000       1.575050       0.758181       0.104738
       0.750000       1.561166       0.793997       0.099765
       0.760000       1.529757       0.829152       0.095007
       0.770000       1.485774       0.863229       0.090637
       0.780000       1.434680       0.895868       0.086772
       0.790000       1.381563       0.926858       0.083481
       0.800000       1.330597       0.956264       0.080798
       0.810000       1.284860       0.984555       0.078727
       0.820000       1.246412       1.012637       0.077253
       0.830000       1.216491       1.041756       0.076341
       0.840000       1.195749       1.073245       0.075936
       0.850000       1.184442       1.108211       0.075964
       0.860000       1.182593       1.147219       0.076332
       0.870000       1.190093       1.190062       0.076942
       0.880000       1.206769       1.235649       0.077698
       0.890000       1.232431       1.282062       0.078530
       0.900000       1.266893       1.326782       0.079401
       0.910000       1.309989       1.367111       0.080317
       0.920000       1.361577       1.400708       0.081320
       0.930000       1.421549       1.426137       0.082467
       0.940000       1.489861       1.443252       0.083808
       0.950000       1.566607       1.453281       0.085365
       0.960000       1.652134       1.458542       0.087119
       0.970000       1.747198       1.461861       0.089010
       0.980000       1.853075       1.465871       0.090944
       0.990000       1.971586       1.472381       0.092813
       1.000000       2.104992       1.481942       0.094517
       1.010000       2.255771       1.493673       0.095980
       1.020000       2.426325       1.505367       0.097171
       1.030000       2.618637       1.513906       0.098096
       1.040000       2.833880       1.515949       0.098800
       1.050000       3.071960       1.508773       0.099340
       1.060000       3.330972       1.491010       0.099761
       1.070000       3.606617       1.463018       0.100077
