  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       0.000126       0.000026       0.000153
       0.020000       0.000252       0.000052       0.000305
       0.030000       0.000378       0.000078       0.000458
       0.040000       0.000505       0.000104       0.000612
       0.050000       0.000631       0.000130       0.000766
       0.060000       0.000757       0.000156       0.000921
       0.070000       0.000883       0.000182       0.001078
       0.080000       0.001010       0.000208       0.001236
       0.090000       0.001136       0.000233       0.001395
       0.100000       0.001263       0.000259       0.001556
       0.110000       0.001389       0.000285       0.001719
       0.120000       0.001516       0.000311       0.001884
       0.130000       0.001642       0.000337       0.002052
       0.140000       0.001769       0.000363       0.002223
       0.150000       0.001896       0.000389       0.002396
       0.160000       0.002023       0.000415       0.002573
       0.170000       0.002150       0.000441       0.002754
       0.180000       0.002278       0.000467       0.002939
       0.190000       0.002405       0.000493       0.003128
       0.200000       0.002533       0.000519       0.003322
       0.210000       0.002660       0.000546       0.003522
       0.220000       0.002788       0.000572       0.003727
       0.230000       0.002916       0.000598       0.003939
       0.240000       0.003044       0.000624       0.004158
       0.250000       0.003173       0.000650       0.004385
       0.260000       0.003301       0.000676       0.004620
       0.270000       0.003430       0.000702       0.004864
       0.280000       0.003559       0.000728       0.005118
       0.290000       0.003688       0.000755       0.005384
       0.300000       0.003817       0.000781       0.005662
       0.310000       0.003947       0.000807       0.005953
       0.320000       0.004077       0.000833       0.006260
       0.330000       0.004207       0.000859       0.006582
       0.340000       0.004337       0.000886       0.006923
       0.350000       0.004468       0.000912       0.007285
       0.360000       0.004599       0.000938       0.007669
       0.370000       0.004730       0.000965       0.008077
       0.380000       0.004862       0.000991       0.008514
       0.390000       0.004993       0.001017       0.008983
       0.400000       0.005125       0.001044       0.009486
       0.410000       0.005258       0.001070       0.010029
       0.420000       0.005390       0.001097       0.010616
       0.430000       0.005523       0.001123       0.011254
       0.440000       0.005657       0.001150       0.011948
       0.450000       0.005790       0.001176       0.012707
       0.460000       0.005925       0.001203       0.013539
       0.470000       0.006059       0.001229       0.014454
       0.480000       0.006194       0.001256       0.015463
       0.490000       0.006329       0.001283       0.016581
       0.500000       0.006465       0.001309       0.017822
       0.510000       0.006601       0.001336       0.019202
       0.520000       0.006737       0.001363       0.020740
       0.530000       0.006874       0.001390       0.022457
       0.540000       0.007011       0.001416       0.024374
       0.550000       0.007149       0.001443       0.026510
       0.560000       0.007287       0.001470       0.028884
       0.570000       0.007426       0.001497       0.031507
       0.580000       0.007565       0.001524       0.034381
       0.590000       0.007704       0.001551       0.037485
       0.600000       0.007844       0.001578       0.040773
       0.610000       0.007985       0.001605       0.044160
       0.620000       0.008126       0.001632       0.047516
       0.630000       0.008268       0.001659       0.050660
       0.640000       0.008410       0.001686       0.053375
       0.650000       0.008553       0.001714       0.055436
       0.660000       0.008696       0.001741       0.056647
       0.670000       0.008840       0.001768       0.056890
       0.680000       0.008984       0.001796       0.056155
       0.690000       0.009129       0.001823       0.054545
       0.700000       0.009274       0.001850       0.052243
       0.710000       0.009420       0.001878       0.049474
       0.720000       0.009567       0.001905       0.046461
       0.730000       0.009714       0.001933       0.043390
       0.740000       0.009862       0.001961       0.040402
       0.750000       0.010011       0.001988       0.037589
       0.760000       0.010160       0.002016       0.035004
       0.770000       0.010310       0.002044       0.032672
       0.780000       0.010461       0.002072       0.030594
       0.790000       0.010613       0.002099       0.028761
       0.800000       0.010765       0.002127       0.027156
       0.810000       0.010918       0.002155       0.025761
       0.820000       0.011071       0.002183       0.024553
       0.830000       0.011226       0.002211       0.023515
       0.840000       0.011381       0.002240       0.022627
       0.850000       0.011537       0.002268       0.021874
       0.860000       0.011694       0.002296       0.021240
       0.870000       0.011852       0.002324       0.020713
       0.880000       0.012010       0.002353       0.020282
       0.890000       0.012170       0.002381       0.019939
       0.900000       0.012330       0.002410       0.019674
       0.910000       0.012491       0.002438       0.019483
       0.920000       0.012653       0.002467       0.019358
       0.930000       0.012816       0.002495       0.019297
       0.940000       0.012980       0.002524       0.019295
       0.950000       0.013145       0.002553       0.019350
       0.960000       0.013310       0.002582       0.019460
       0.970000       0.013477       0.002611       0.019625
       0.980000       0.013645       0.002640       0.019843
       0.990000       0.013814       0.002669       0.020115
       1.000000       0.013984       0.002698       0.020443
       1.010000       0.014155       0.002727       0.020827
       1.020000       0.014327       0.002756       0.021270
       1.030000       0.014500       0.002786       0.021775
       1.040000       0.014674       0.002815       0.022347
       1.050000       0.014850       0.002845       0.022989
       1.060000       0.015026       0.002874       0.023709
       1.070000       0.015204       0.002904       0.024512
       1.080000       0.015383       0.002934       0.025408
       1.090000       0.015563       0.002963       0.026405
       1.100000       0.015744       0.002993       0.027515
       1.110000       0.015927       0.003023       0.028751
       1.120000       0.016111       0.003053       0.030129
       1.130000       0.016296       0.003084       0.031667
       1.140000       0.016483       0.003114       0.033384
       1.150000       0.016670       0.003144       0.035305
       1.160000       0.016860       0.003174       0.037457
       1.170000       0.017050       0.003205       0.039870
       1.180000       0.017243       0.003235       0.042579
       1.190000       0.017436       0.003266       0.045621
       1.200000       0.017631       0.003297       0.049036
       1.210000       0.017828       0.003328       0.052865
       1.220000       0.018026       0.003359       0.057146
       1.230000       0.018226       0.003390       0.061908
       1.240000       0.018427       0.003421       0.067165
       1.250000       0.018630       0.003452       0.072902
       1.260000       0.018835       0.003483       0.079061
       1.270000       0.019041       0.003515       0.085524
       1.280000       0.019249       0.003546       0.092093
       1.290000       0.019459       0.003578       0.098486
       1.300000       0.019670       0.003609       0.104340
       1.310000       0.019884       0.003641       0.109244
       1.320000       0.020099       0.003673       0.112798
       1.330000       0.020316       0.003705       0.114684
       1.340000       0.020535       0.003737       0.114730
       1.350000       0.020756       0.003770       0.112956
       1.360000       0.020979       0.003802       0.109562
       1.370000       0.021204       0.003834       0.104883
       1.380000       0.021432       0.003867       0.099324
       1.390000       0.021661       0.003900       0.093286
       1.400000       0.021892       0.003933       0.087118
       1.410000       0.022126       0.003966       0.081089
       1.420000       0.022362       0.003999       0.075384
       1.430000       0.022600       0.004032       0.070112
       1.440000       0.022840       0.004065       0.065327
       1.450000       0.023083       0.004098       0.061040
       1.460000       0.023329       0.004132       0.057236
       1.470000       0.023576       0.004166       0.053885
       1.480000       0.023827       0.004199       0.050950
       1.490000       0.024080       0.004233       0.048391
       1.500000       0.024335       0.004268       0.046170
       1.510000       0.024594       0.004302       0.044251
       1.520000       0.024855       0.004336       0.042600
       1.530000       0.025118       0.004371       0.041190
       1.540000       0.025385       0.004405       0.039994
       1.550000       0.025655       0.004440       0.038991
       1.560000       0.025927       0.004475       0.038163
       1.570000       0.026203       0.004510       0.037492
       1.580000       0.026482       0.004545       0.036967
       1.590000       0.026764       0.004580       0.036576
       1.600000       0.027049       0.004616       0.036311
       1.610000       0.027338       0.004652       0.036164
       1.620000       0.027630       0.004688       0.036131
       1.630000       0.027925       0.004723       0.036208
       1.640000       0.028224       0.004760       0.036393
       1.650000       0.028527       0.004796       0.036685
       1.660000       0.028833       0.004832       0.037085
       1.670000       0.029143       0.004869       0.037595
       1.680000       0.029457       0.004906       0.038220
       1.690000       0.029775       0.004943       0.038964
       1.700000       0.030098       0.004980       0.039833
       1.710000       0.030424       0.005017       0.040838
       1.720000       0.030755       0.005055       0.041989
       1.730000       0.031090       0.005093       0.043297
       1.740000       0.031429       0.005130       0.044780
       1.750000       0.031773       0.005169       0.046454
       1.760000       0.032122       0.005207       0.048342
