  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       0.000000            NaN            NaN            NaN
       0.010000 -125521.737696 -119835.125611       1.938939
       0.020000  -31376.725234  -29956.094342       1.938969
       0.030000  -13942.462800  -13311.829099       1.939018
       0.040000   -7840.469923   -7486.336037       1.939087
       0.050000   -5016.117807   -4789.964712       1.939175
       0.060000   -3481.900645   -3325.268913       1.939284
       0.070000   -2556.814832   -2442.103265       1.939413
       0.080000   -1956.397265   -1868.894506       1.939563
       0.090000   -1544.751627   -1475.904174       1.939733
       0.100000   -1250.302562   -1194.800203       1.939925
       0.110000   -1032.442165    -986.814750       1.940137
       0.120000    -866.740053    -828.624448       1.940372
       0.130000    -737.783409    -705.514881       1.940628
       0.140000    -635.458800    -607.830892       1.940907
       0.150000    -552.907046    -529.024114       1.941210
       0.160000    -485.342982    -464.526217       1.941536
       0.170000    -429.346014    -411.071611       1.941886
       0.180000    -382.418465    -366.275800       1.942261
       0.190000    -342.702114    -328.364774       1.942662
       0.200000    -308.791348    -295.996619       1.943089
       0.210000    -279.607035    -268.141109       1.943544
       0.220000    -254.309582    -243.996704       1.944026
       0.230000    -232.237848    -222.932231       1.944537
       0.240000    -212.865489    -204.445207       1.945078
       0.250000    -195.769277    -188.131590       1.945649
       0.260000    -180.605770    -173.663514       1.946252
       0.270000    -167.093923    -160.772678       1.946887
       0.280000    -155.001959    -149.237823       1.947555
       0.290000    -144.137359    -138.875166       1.948258
       0.300000    -134.339139    -129.531033       1.948995
       0.310000    -125.471855    -121.076131       1.949766
       0.320000    -117.420882    -113.401047       1.950573
       0.330000    -110.088693    -106.412690       1.951414
       0.340000    -103.391883    -100.031453       1.952288
       0.350000     -97.258787     -94.188938       1.953193
       0.360000     -91.627548     -88.826111       1.954126
       0.370000     -86.444547     -83.891806       1.955083
       0.380000     -81.663123     -79.341500       1.956057
       0.390000     -77.242514     -75.136303       1.957039
       0.400000     -73.146981     -71.242122       1.958019
       0.410000     -69.345088     -67.628974       1.958986
       0.420000     -65.809088     -64.270399       1.959924
       0.430000     -62.514415     -61.142977       1.960818
       0.440000     -59.439258     -58.225920       1.961651
       0.450000     -56.564195     -55.500722       1.962404
       0.460000     -53.871884     -52.950867       1.963055
       0.470000     -51.346801     -50.561574       1.963574
       0.480000     -48.975015     -48.319587       1.963925
       0.490000     -46.743992     -46.212988       1.964063
       0.500000     -44.642432     -44.231038       1.963938
       0.510000     -42.660121     -42.364039       1.963505
       0.520000     -40.787809     -40.603217       1.962731
       0.530000     -39.017101     -38.940615       1.961613
       0.540000     -37.340362     -37.369007       1.960177
       0.550000     -35.750633     -35.881817       1.958484
       0.560000     -34.241562     -34.473049       1.956614
       0.570000     -32.807337     -33.137229       1.954650
       0.580000     -31.442633     -31.869347       1.952659
       0.590000     -30.142560     -30.664818       1.950684
       0.600000     -28.902624     -29.519430       1.948734
       0.610000     -27.718687     -28.429315       1.946789
       0.620000     -26.586934     -27.390913       1.944813
       0.630000     -25.503843     -26.400945       1.942769
       0.640000     -24.466166     -25.456382       1.940636
       0.650000     -23.470900     -24.554428       1.938423
       0.660000     -22.515277     -23.692496       1.936176
       0.670000     -21.596746     -22.868189       1.933977
       0.680000     -20.712964     -22.079287       1.931933
       0.690000     -19.861785     -21.323727       1.930154
       0.700000     -19.041255     -20.599594       1.928729
       0.710000     -18.249608     -19.905103       1.927711
       0.720000     -17.485255     -19.238597       1.927102
       0.730000     -16.746786     -18.598528       1.926860
       0.740000     -16.032964     -17.983453       1.926909
       0.750000     -15.342728     -17.392028       1.927148
       0.760000     -14.675216     -16.822996       1.927468
       0.770000     -14.029790     -16.275191       1.927763
       0.780000     -13.406100     -15.747528       1.927938
       0.790000     -12.804171     -15.239007       1.927921
       0.800000     -12.224545     -14.748707       1.927663
       0.810000     -11.668468     -14.275792       1.927144
       0.820000     -11.138108     -13.819506       1.926367
       0.830000     -10.636759     -13.379178       1.925359
       0.840000     -10.168978     -12.954220       1.924162
       0.850000      -9.740564     -12.544131       1.922821
       0.860000      -9.358321     -12.148486       1.921387
       0.870000      -9.029482     -11.766923       1.919910
       0.880000      -8.760769     -11.399116       1.918441
       0.890000      -8.557119     -11.044738       1.917037
       0.900000      -8.420336     -10.703407       1.915753
       0.910000      -8.348094     -10.374636       1.914638
       0.920000      -8.333754     -10.057804       1.913722
       0.930000      -8.367188      -9.752145       1.913017
       0.940000      -8.436405      -9.456776       1.912510
       0.950000      -8.529449      -9.170751       1.912174
       0.960000      -8.636062      -8.893130       1.911970
       0.970000      -8.748751      -8.623052       1.911860
       0.980000      -8.863047      -8.359790       1.911813
       0.990000      -8.976914      -8.102763       1.911807
       1.000000      -9.089557      -7.851517       1.911832
       1.010000      -9.200226      -7.605687       1.911886
       1.020000      -9.307586      -7.364971       1.911976
       1.030000      -9.409803      -7.129131       1.912111
       1.040000      -9.504894      -6.898003       1.912303
       1.050000      -9.590768      -6.671516       1.912563
       1.060000      -9.664718      -6.449690       1.912891
       1.070000      -9.722727      -6.232622       1.913273
       1.080000      -9.759262      -6.020481       1.913677
       1.090000      -9.767961      -5.813516       1.914049
       1.100000      -9.743064      -5.612081       1.914327
       1.110000      -9.680908      -5.416649       1.914448
       1.120000      -9.580809      -5.227795       1.914371
       1.130000      -9.445038      -5.046136       1.914081
       1.140000      -9.278089      -4.872209       1.913603
       1.150000      -9.085676      -4.706304       1.912995
       1.160000      -8.873813      -4.548302       1.912338
       1.170000      -8.648162      -4.397574       1.911720
       1.180000      -8.413687      -4.253029       1.911221
       1.190000      -8.174520      -4.113334       1.910898
       1.200000      -7.933982      -3.977267       1.910782
       1.210000      -7.694657      -3.844067       1.910878
       1.220000      -7.458485      -3.713650       1.911176
       1.230000      -7.226847      -3.586610       1.911651
       1.240000      -7.000619      -3.464022       1.912282
       1.250000      -6.780238      -3.347093       1.913046
       1.260000      -6.565772      -3.236781       1.913925
       1.270000      -6.357039      -3.133461       1.914900
       1.280000      -6.153749      -3.036759       1.915945
       1.290000      -5.955660      -2.945640       1.917030
       1.300000      -5.762687      -2.858722       1.918112
       1.310000      -5.574954      -2.774704       1.919150
       1.320000      -5.392778      -2.692682       1.920107
       1.330000      -5.216588      -2.612215       1.920957
       1.340000      -5.046814      -2.533136       1.921693
       1.350000      -4.883739      -2.455253       1.922322
       1.360000      -4.727335      -2.378148       1.922867
       1.370000      -4.577143      -2.301217       1.923351
       1.380000      -4.432216      -2.223940       1.923800
       1.390000      -4.291209      -2.146239       1.924233
       1.400000      -4.152591      -2.068711       1.924659
       1.410000      -4.014926      -1.992616       1.925079
       1.420000      -3.877124      -1.919589       1.925490
       1.430000      -3.738571      -1.851175       1.925887
       1.440000      -3.599129      -1.788329       1.926273
       1.450000      -3.459053      -1.731045       1.926663
       1.460000      -3.318869      -1.678294       1.927078
       1.470000      -3.179276      -1.628348       1.927538
       1.480000      -3.041087      -1.579410       1.928045
       1.490000      -2.905198      -1.530316       1.928575
       1.500000      -2.772585      -1.481031       1.929079
       1.510000      -2.644300      -1.432756       1.929482
       1.520000      -2.521455      -1.387643       1.929707
       1.530000      -2.405170      -1.348208       1.929682
       1.540000      -2.296476      -1.316617       1.929371
       1.550000      -2.196176      -1.293982       1.928781
       1.560000      -2.104704      -1.279864       1.927972
       1.570000      -2.022015      -1.272129       1.927048
