  # energy grid [eV]     epsi_x  epsi_y  epsi_z
       0.000000            NaN            NaN            NaN
       0.010000       0.000185       0.000024       0.000215
       0.020000       0.000371       0.000048       0.000430
       0.030000       0.000556       0.000072       0.000646
       0.040000       0.000741       0.000097       0.000863
       0.050000       0.000927       0.000121       0.001081
       0.060000       0.001112       0.000145       0.001300
       0.070000       0.001298       0.000169       0.001521
       0.080000       0.001483       0.000193       0.001745
       0.090000       0.001669       0.000218       0.001971
       0.100000       0.001855       0.000242       0.002200
       0.110000       0.002041       0.000266       0.002432
       0.120000       0.002227       0.000290       0.002667
       0.130000       0.002413       0.000314       0.002907
       0.140000       0.002600       0.000338       0.003152
       0.150000       0.002786       0.000363       0.003402
       0.160000       0.002973       0.000387       0.003657
       0.170000       0.003160       0.000411       0.003919
       0.180000       0.003348       0.000435       0.004187
       0.190000       0.003535       0.000460       0.004464
       0.200000       0.003723       0.000484       0.004749
       0.210000       0.003911       0.000508       0.005043
       0.220000       0.004099       0.000532       0.005348
       0.230000       0.004288       0.000557       0.005664
       0.240000       0.004477       0.000581       0.005993
       0.250000       0.004666       0.000605       0.006336
       0.260000       0.004856       0.000630       0.006694
       0.270000       0.005045       0.000654       0.007070
       0.280000       0.005236       0.000678       0.007465
       0.290000       0.005426       0.000703       0.007882
       0.300000       0.005617       0.000727       0.008322
       0.310000       0.005809       0.000752       0.008789
       0.320000       0.006001       0.000776       0.009287
       0.330000       0.006193       0.000800       0.009817
       0.340000       0.006386       0.000825       0.010386
       0.350000       0.006579       0.000849       0.010998
       0.360000       0.006773       0.000874       0.011657
       0.370000       0.006967       0.000898       0.012372
       0.380000       0.007162       0.000923       0.013148
       0.390000       0.007357       0.000947       0.013995
       0.400000       0.007553       0.000972       0.014922
       0.410000       0.007749       0.000997       0.015940
       0.420000       0.007946       0.001021       0.017062
       0.430000       0.008144       0.001046       0.018302
       0.440000       0.008342       0.001070       0.019677
       0.450000       0.008540       0.001095       0.021203
       0.460000       0.008740       0.001120       0.022898
       0.470000       0.008940       0.001144       0.024781
       0.480000       0.009140       0.001169       0.026868
       0.490000       0.009342       0.001194       0.029172
       0.500000       0.009544       0.001219       0.031696
       0.510000       0.009747       0.001244       0.034429
       0.520000       0.009950       0.001268       0.037340
       0.530000       0.010155       0.001293       0.040364
       0.540000       0.010360       0.001318       0.043400
       0.550000       0.010566       0.001343       0.046302
       0.560000       0.010772       0.001368       0.048888
       0.570000       0.010980       0.001393       0.050961
       0.580000       0.011188       0.001418       0.052337
       0.590000       0.011397       0.001443       0.052890
       0.600000       0.011608       0.001468       0.052585
       0.610000       0.011819       0.001493       0.051483
       0.620000       0.012031       0.001519       0.049730
       0.630000       0.012244       0.001544       0.047516
       0.640000       0.012458       0.001569       0.045040
       0.650000       0.012672       0.001594       0.042476
       0.660000       0.012888       0.001619       0.039957
       0.670000       0.013105       0.001645       0.037577
       0.680000       0.013323       0.001670       0.035389
       0.690000       0.013542       0.001695       0.033422
       0.700000       0.013763       0.001721       0.031682
       0.710000       0.013984       0.001746       0.030164
       0.720000       0.014206       0.001772       0.028854
       0.730000       0.014430       0.001797       0.027737
       0.740000       0.014655       0.001823       0.026794
       0.750000       0.014881       0.001849       0.026010
       0.760000       0.015108       0.001874       0.025369
       0.770000       0.015336       0.001900       0.024855
       0.780000       0.015566       0.001926       0.024458
       0.790000       0.015797       0.001952       0.024165
       0.800000       0.016030       0.001977       0.023969
       0.810000       0.016264       0.002003       0.023862
       0.820000       0.016499       0.002029       0.023838
       0.830000       0.016736       0.002055       0.023891
       0.840000       0.016974       0.002081       0.024019
       0.850000       0.017213       0.002107       0.024220
       0.860000       0.017455       0.002133       0.024491
       0.870000       0.017697       0.002159       0.024832
       0.880000       0.017942       0.002186       0.025245
       0.890000       0.018187       0.002212       0.025730
       0.900000       0.018435       0.002238       0.026290
       0.910000       0.018684       0.002265       0.026930
       0.920000       0.018935       0.002291       0.027653
       0.930000       0.019187       0.002317       0.028467
       0.940000       0.019442       0.002344       0.029378
       0.950000       0.019698       0.002371       0.030395
       0.960000       0.019956       0.002397       0.031530
       0.970000       0.020216       0.002424       0.032796
       0.980000       0.020478       0.002451       0.034206
       0.990000       0.020741       0.002477       0.035778
       1.000000       0.021007       0.002504       0.037533
       1.010000       0.021275       0.002531       0.039494
       1.020000       0.021544       0.002558       0.041686
       1.030000       0.021816       0.002585       0.044140
       1.040000       0.022090       0.002612       0.046888
       1.050000       0.022366       0.002639       0.049965
       1.060000       0.022645       0.002666       0.053406
       1.070000       0.022926       0.002694       0.057246
       1.080000       0.023209       0.002721       0.061512
       1.090000       0.023494       0.002748       0.066216
       1.100000       0.023782       0.002776       0.071351
       1.110000       0.024072       0.002803       0.076868
       1.120000       0.024365       0.002831       0.082667
       1.130000       0.024660       0.002859       0.088580
       1.140000       0.024958       0.002886       0.094357
       1.150000       0.025259       0.002914       0.099674
       1.160000       0.025562       0.002942       0.104158
       1.170000       0.025868       0.002970       0.107440
       1.180000       0.026177       0.002998       0.109227
       1.190000       0.026489       0.003026       0.109367
       1.200000       0.026804       0.003054       0.107889
       1.210000       0.027122       0.003082       0.104995
       1.220000       0.027443       0.003111       0.101009
       1.230000       0.027767       0.003139       0.096308
       1.240000       0.028094       0.003167       0.091255
       1.250000       0.028425       0.003196       0.086153
       1.260000       0.028759       0.003224       0.081228
       1.270000       0.029096       0.003253       0.076629
       1.280000       0.029437       0.003282       0.072440
       1.290000       0.029781       0.003311       0.068696
       1.300000       0.030129       0.003340       0.065400
       1.310000       0.030481       0.003369       0.062536
       1.320000       0.030837       0.003398       0.060075
       1.330000       0.031196       0.003427       0.057985
       1.340000       0.031560       0.003456       0.056230
       1.350000       0.031927       0.003485       0.054780
       1.360000       0.032299       0.003515       0.053603
       1.370000       0.032675       0.003544       0.052673
       1.380000       0.033055       0.003574       0.051968
       1.390000       0.033440       0.003604       0.051467
       1.400000       0.033829       0.003633       0.051153
       1.410000       0.034223       0.003663       0.051013
       1.420000       0.034622       0.003693       0.051035
       1.430000       0.035026       0.003723       0.051211
       1.440000       0.035434       0.003753       0.051534
       1.450000       0.035848       0.003784       0.052000
       1.460000       0.036267       0.003814       0.052606
       1.470000       0.036691       0.003844       0.053351
       1.480000       0.037121       0.003875       0.054237
       1.490000       0.037557       0.003906       0.055266
       1.500000       0.037998       0.003936       0.056443
       1.510000       0.038445       0.003967       0.057774
       1.520000       0.038899       0.003998       0.059269
       1.530000       0.039358       0.004029       0.060938
       1.540000       0.039824       0.004060       0.062794
       1.550000       0.040297       0.004092       0.064853
       1.560000       0.040776       0.004123       0.067133
       1.570000       0.041262       0.004154       0.069656
       1.580000       0.041755       0.004186       0.072448
       1.590000       0.042255       0.004218       0.075538
       1.600000       0.042763       0.004250       0.078959
       1.610000       0.043279       0.004281       0.082749
       1.620000       0.043802       0.004314       0.086949
       1.630000       0.044334       0.004346       0.091605
       1.640000       0.044874       0.004378       0.096764
       1.650000       0.045423       0.004410       0.102475
       1.660000       0.045980       0.004443       0.108778
       1.670000       0.046546       0.004476       0.115706
       1.680000       0.047122       0.004508       0.123268
       1.690000       0.047707       0.004541       0.131439
       1.700000       0.048303       0.004574       0.140145
       1.710000       0.048908       0.004607       0.149247
       1.720000       0.049524       0.004641       0.158533
       1.730000       0.050151       0.004674       0.167720
       1.740000       0.050789       0.004708       0.176482
       1.750000       0.051439       0.004741       0.184499
       1.760000       0.052100       0.004775       0.191520
       1.770000       0.052774       0.004809       0.197425
       1.780000       0.053460       0.004843       0.202258
       1.790000       0.054160       0.004877       0.206230
       1.800000       0.054873       0.004912       0.209665
       1.810000       0.055600       0.004946       0.212939
       1.820000       0.056341       0.004981       0.216401
       1.830000       0.057098       0.005016       0.220322
       1.840000       0.057870       0.005051       0.224859
       1.850000       0.058658       0.005086       0.230063
       1.860000       0.059462       0.005121       0.235902
       1.870000       0.060284       0.005157       0.242307
