  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       0.000000            NaN            NaN            NaN
       0.010000 -151381.385511 -397457.900543       2.489169
       0.020000  -37842.894800  -99363.021964       2.489193
       0.030000  -16817.248337  -44160.266666       2.489233
       0.040000   -9458.272033  -24839.302306       2.489289
       0.050000   -6052.117242  -15896.455937       2.489360
       0.060000   -4201.860270  -11038.613458       2.489448
       0.070000   -3086.213622   -8109.487650       2.489552
       0.080000   -2362.115986   -6208.372335       2.489673
       0.090000   -1865.676978   -4904.973925       2.489810
       0.100000   -1510.577022   -3972.660700       2.489963
       0.110000   -1247.843159   -3282.854343       2.490133
       0.120000   -1048.012453   -2758.200029       2.490320
       0.130000    -892.497119   -2349.895594       2.490525
       0.140000    -769.100406   -2025.918516       2.490747
       0.150000    -669.550177   -1764.550332       2.490986
       0.160000    -588.075552   -1550.639617       2.491243
       0.170000    -520.551319   -1373.355640       2.491519
       0.180000    -463.965296   -1224.789934       2.491814
       0.190000    -416.076488   -1099.058774       2.492127
       0.200000    -375.189742    -991.711539       2.492460
       0.210000    -340.003642    -899.331366       2.492813
       0.220000    -309.505652    -819.259851       2.493186
       0.230000    -282.898453    -749.403631       2.493579
       0.240000    -259.547291    -688.096164       2.493994
       0.250000    -238.941768    -633.997403       2.494431
       0.260000    -220.667712    -586.019938       2.494891
       0.270000    -204.386200    -543.273929       2.495374
       0.280000    -189.817728    -505.025541       2.495880
       0.290000    -176.730137    -470.665241       2.496412
       0.300000    -164.929304    -439.683359       2.496968
       0.310000    -154.251903    -411.651082       2.497551
       0.320000    -144.559720    -386.205534       2.498160
       0.330000    -135.735163    -363.037974       2.498798
       0.340000    -127.677673    -341.884385       2.499464
       0.350000    -120.300847    -322.517919       2.500159
       0.360000    -113.530116    -304.742793       2.500885
       0.370000    -107.300848    -288.389316       2.501641
       0.380000    -101.556801    -273.309829       2.502429
       0.390000     -96.248852    -259.375354       2.503249
       0.400000     -91.333940    -246.472836       2.504101
       0.410000     -86.774188    -234.502833       2.504985
       0.420000     -82.536176    -223.377599       2.505900
