  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       0.000000            NaN            NaN            NaN
       0.010000 -142903.746633 -116987.641900       2.234800
       0.020000  -35691.036368  -29242.868637       2.234287
       0.030000  -15836.748327  -12993.835736       2.233327
       0.040000   -8887.649896   -7306.673256       2.231759
       0.050000   -5671.102607   -4674.328417       2.229359
       0.060000   -3923.727927   -3244.411570       2.225847
       0.070000   -2869.996396   -2382.215624       2.220899
       0.080000   -2185.960233   -1822.616064       2.214183
       0.090000   -1716.860097   -1438.955180       2.205414
       0.100000   -1381.185721   -1164.523504       2.194418
       0.110000   -1132.692925    -961.473766       2.181205
       0.120000    -943.560921    -807.036424       2.166004
       0.130000    -796.238705    -686.846464       2.149243
       0.140000    -679.211014    -591.477988       2.131445
       0.150000    -584.669627    -514.538117       2.113082
       0.160000    -507.169721    -451.566991       2.094435
       0.170000    -442.822491    -399.376552       2.075527
       0.180000    -388.792889    -355.638919       2.056165
       0.190000    -342.977715    -318.622192       2.036075
       0.200000    -303.793942    -287.016314       2.015085
       0.210000    -270.036413    -259.815511       1.993288
       0.220000    -240.780329    -236.237269       1.971133
       0.230000    -215.313192    -215.665393       1.949387
       0.240000    -193.086297    -197.609329       1.928978
       0.250000    -173.678987    -181.674628       1.910780
       0.260000    -156.770732    -167.541215       1.895430
       0.270000    -142.117237    -154.947177       1.883229
       0.280000    -129.527793    -143.676533       1.874156
       0.290000    -118.842422    -133.549907       1.867947
       0.300000    -109.909205    -124.417340       1.864197
       0.310000    -102.564312    -116.152704       1.862445
       0.320000     -96.618544    -108.649321       1.862246
       0.330000     -91.853959    -101.816499       1.863196
       0.340000     -88.032170     -95.576784       1.864949
       0.350000     -84.912928     -89.863748       1.867222
       0.360000     -82.278262     -84.620221       1.869786
       0.370000     -79.954469     -79.796847       1.872467
       0.380000     -77.823623     -75.350907       1.875135
       0.390000     -75.819884     -71.245333       1.877711
       0.400000     -73.912660     -67.447877       1.880155
       0.410000     -72.084805     -63.930351       1.882464
       0.420000     -70.315900     -60.667930       1.884663
