  # energy grid [eV]     epsr_x  epsr_y  epsr_z
       0.000000            NaN            NaN            NaN
       0.010000  -76546.061872 -361157.152542       2.640149
       0.020000  -19133.827340  -90288.040857       2.640180
       0.030000   -8501.932020  -40127.094247       2.640232
       0.040000   -4780.768615  -22570.762930       2.640305
       0.050000   -3058.401507  -14444.689574       2.640399
       0.060000   -2122.794633  -10030.526266       2.640514
       0.070000   -1558.653144   -7368.925009       2.640651
       0.080000   -1192.503567   -5641.443421       2.640808
       0.090000    -941.472568   -4457.087727       2.640988
       0.100000    -761.911515   -3609.925061       2.641189
       0.110000    -629.056586   -2983.120493       2.641412
       0.120000    -528.009460   -2506.384209       2.641658
       0.130000    -449.370977   -2135.371276       2.641926
       0.140000    -386.973690   -1840.983866       2.642217
       0.150000    -336.634684   -1603.487122       2.642532
       0.160000    -295.435836   -1409.113435       2.642870
       0.170000    -261.291180   -1248.021275       2.643233
       0.180000    -232.677566   -1113.024473       2.643620
       0.190000    -208.461804    -998.776681       2.644032
       0.200000    -187.786720    -901.233764       2.644470
       0.210000    -169.994233    -817.290931       2.644935
       0.220000    -154.572343    -744.532574       2.645426
       0.230000    -141.117874    -681.056525       2.645945
       0.240000    -129.309855    -625.348452       2.646493
       0.250000    -118.890197    -576.190694       2.647069
       0.260000    -109.649466    -532.595162       2.647675
       0.270000    -101.416284    -493.753283       2.648312
       0.280000     -94.049314    -458.998248       2.648979
       0.290000     -87.431163    -427.776192       2.649679
       0.300000     -81.463670    -399.623997       2.650412
       0.310000     -76.064246    -374.152012       2.651178
       0.320000     -71.163002    -351.030505       2.651977
       0.330000     -66.700477    -329.978932       2.652811
       0.340000     -62.625820    -310.757390       2.653678
       0.350000     -58.895342    -293.159751       2.654579
       0.360000     -55.471335    -277.008110       2.655512
       0.370000     -52.321118    -262.148278       2.656476
       0.380000     -49.416250    -248.446079       2.657466
       0.390000     -46.731893    -235.784317       2.658480
       0.400000     -44.246271    -224.060261       2.659509
       0.410000     -41.940232    -213.183552       2.660544
       0.420000     -39.796878    -203.074460       2.661571
       0.430000     -37.801249    -193.662414       2.662574
       0.440000     -35.940069    -184.884773       2.663525
       0.450000     -34.201520    -176.685777       2.664394
       0.460000     -32.575052    -169.015659       2.665137
       0.470000     -31.051228    -161.829891       2.665700
       0.480000     -29.621582    -155.088534       2.666017
       0.490000     -28.278505    -148.755682       2.666010
       0.500000     -27.015138    -142.798983       2.665594
       0.510000     -25.825290    -137.189227       2.664685
       0.520000     -24.703360    -131.899984       2.663217
       0.530000     -23.644269    -126.907294       2.661161
       0.540000     -22.643404    -122.189394       2.658546
       0.550000     -21.696568    -117.726483       2.655479
       0.560000     -20.799935    -113.500510       2.652143
       0.570000     -19.950012    -109.494996       2.648772
       0.580000     -19.143604    -105.694867       2.645610
       0.590000     -18.377785    -102.086318       2.642868
       0.600000     -17.649871     -98.656683       2.640689
       0.610000     -16.957395     -95.394328       2.639135
       0.620000     -16.298088     -92.288548       2.638202
       0.630000     -15.669860     -89.329480       2.637839
       0.640000     -15.070782     -86.508028       2.637967
       0.650000     -14.499074     -83.815787       2.638500
       0.660000     -13.953088     -81.244986       2.639357
       0.670000     -13.431298     -78.788430       2.640467
       0.680000     -12.932292     -76.439448       2.641770
       0.690000     -12.454756     -74.191848       2.643219
       0.700000     -11.997472     -72.039880       2.644779
       0.710000     -11.559305     -69.978194       2.646421
       0.720000     -11.139200     -68.001808       2.648125
       0.730000     -10.736173     -66.106081       2.649876
       0.740000     -10.349306     -64.286683       2.651664
       0.750000      -9.977741     -62.539569       2.653482
       0.760000      -9.620678     -60.860961       2.655325
       0.770000      -9.277367     -59.247323       2.657190
       0.780000      -8.947107     -57.695344       2.659077
       0.790000      -8.629239     -56.201923       2.660984
       0.800000      -8.323148     -54.764149       2.662912
       0.810000      -8.028253     -53.379292       2.664862
       0.820000      -7.744012     -52.044786       2.666836
       0.830000      -7.469913     -50.758219       2.668835
       0.840000      -7.205474     -49.517322       2.670862
       0.850000      -6.950244     -48.319959       2.672917
       0.860000      -6.703794     -47.164115       2.675004
       0.870000      -6.465724     -46.047894       2.677123
       0.880000      -6.235652     -44.969505       2.679278
       0.890000      -6.013222     -43.927256       2.681469
       0.900000      -5.798093     -42.919551       2.683697
       0.910000      -5.589946     -41.944878       2.685963
       0.920000      -5.388478     -41.001811       2.688267
       0.930000      -5.193403     -40.088997       2.690607
       0.940000      -5.004448     -39.205154       2.692981
       0.950000      -4.821357     -38.349071       2.695382
       0.960000      -4.643885     -37.519596       2.697803
       0.970000      -4.471802     -36.715637       2.700232
       0.980000      -4.304886     -35.936158       2.702652
       0.990000      -4.142931     -35.180176       2.705038
